id,ref,name,street,zip,city,phone,fax,email,vat,delivery_lead_time,customer,supplier,alcyon_category_id/id,property_account_payable_id/id,country_id/id,lang,is_purchase_back_order_accepted,supplier_discount,mobile,property_account_position_id/id,property_supplier_payment_term_id/id,supplier_payment_mode_id/id
__import__.supplier_68115,68115,HACCOUR STEVE,rue des Aguesses 49,6940,PETITHAN,,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_68120,68120,HAGELSTEIN VINCENT,rue du Vieux Château 9 bte 4,1457,WALHAIN,010/656558,010/658268,,BE0813205438,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68133,68133,H3D,,01590,LAVANCIA,0033/474758672,0033474777952 *,info@otom.com,FR19479652166,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.fr,fr_BE,True,0,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68135,68135,HAISJA,Vereeckenstraat 73,9308,GIJZEGEM,053/413969,053/418966,,BE0877565532,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_15days,__setup__.account_payment_mode_out_sep
__import__.supplier_68138,68138,ROBERT HALF,Stationsstraat 34 bte1,1702,GROOT-BIJGAARDEN,02/4816620,02/4816633,,BE0440965760,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68140,68140,HALLEUX ETS,Chaussée de Tongres 75,4000,LIEGE (ROCOURT),04/2243123,042243152,,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68145,68145,HALLEUX - WANSON,rue de la Baume 282-286,4100,SERAING,04/3370227,04/3379307,,BE0426198204,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_68150,68150,HALLOWELL EMC,239 West ST,01201,PITTSFIELD MASSACHUSETTS,001/4134454263,0014134969254 *,,,21,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.us,fr_BE,True,0,,__setup__.fiscal_position_extra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_68155,68155,HANSOUL PHILIPPE,"Mont Saint Martin, 20",4000,LIEGE,04/222.32.63,042230056,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_d10,__setup__.account_payment_mode_out_sep
__import__.supplier_68158,68158,HARDY APOTHEKER,Engelbrücke 233,4770,AMEL,080/341734,080340395,,BE0451289530,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68160,68160,HEARIS,Route de Lennik 788/bte1an 126,1070,BRUXELLES,02/4216711,02/4252292,,BE0459432184,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68170,68170,HEEL,Booiebos 25,9031,GENT,09/2659565,080017204,,BE0400330282,2,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68190,68190,HEC ECOLE DE GESTION,"rue Louvrex, 14",4000,LIEGE,04/2327211,042327240,,BE0870785925,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_68191,68191,HEC CONSULTING GROUP,"rue Louvrex, 14",4000,LIEGE,,,,BE0475271294,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,0495 200 276,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68200,68200,HO CA PI,Rue Agimont,4000,Liège,04 3425661,04 3424574,,BE0436806935,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68215,68215,ECOLAB BVBA,Noordkustlaan 16c,1702,GROOT BIJGAARDEN,02/4675111,024675167,,BE0403091121,3,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68218,68218,ECOMED SERVICES,Bosmanslei 8,2018,ANTWERPEN,011/281206,011281204,info@ecomed.eu,BE0874565559,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68220,68220,HEUZE PIERRE-PAUL HUISSIER,Rue du Baloir 14,4300,WAREMME,019/327372,019328086,,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68225,68225,ECHOMEDIC BVBA,Tuinwijklaan 79,9000,GENT,09/2420054,,info@echomedic.be,BE0893763047,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68230,68230,HP AGILENT TECHNOLOGIES,Bvd de Woluwé 100,1200,BRUXELLES,02/4049000,024049900,,BE0466614837,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_68231,68231,HEWLETT-PACKARD BELGIUM,Bvd de Woluwé 100,1200,BRUXELLES,02/7783111,027630613,,BE0402220594,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_68232,68232,HITMA INSTRULAB,Anton Philipsweg 1,1420,AD UITHOORN,02/3872864,023871886,,NL001460845B01,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.nl,fr_BE,True,0,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_68234,68234,HIPRA,Nieuwewandeling 62,9000,GENT,09/2964464,093242159,,BE0832384318,3,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68235,68235,HJF TRANSPORTS,rue Croix Hancotte 6,4470,Saint-Georges-Sur-Meuse,04/2595032,04/2595221,,BE0429693568,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68240,68240,HANEL,Postfach 82 03 09,81803,MUNCHEN,0049/8942096-0,00498942096200,hipra@hipra.com,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.de,fr_BE,True,0,,__setup__.fiscal_position_intra,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_man
__import__.supplier_68245,68245,HEUZE & FILS,Route de Visé 83,4600,VISE,04/3792732,04/3798721,,BE0415825241,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68250,68250,HILL'S PET PRODUCTS BENELUX,Boulevard du Souverain 165,1160,BRUXELLES,02/646.29.00,026463555,BELGIUM_VET_DISTRIBUTION@Hillspet.com,BE0439550946,5,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,15.00,,__setup__.fiscal_position_nat,__setup__.account_payment_term_d14,__setup__.account_payment_mode_out_dom
__import__.supplier_68257,68257,HEYER BENELUX,Schurhovenveld 3132,3800,SINT-TRUIDEN,068/268300,068268308,,BE0463580024,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68300,68300,INTERVET BELGIUM HRV,Raghenopark - Delingstr.32/1,2800,MECHELENS,015/436728,083212876,,,1,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_68301,68301,H&O EQUIPMENTS,Rue des Journaliers 1,7822,GHISLENGHIEN,068/268600,068552848 *,sjonny.vaneeten@ho-equipments.com,BE0463748882,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68302,68302,HARTMANN PAUL,Avenue Paul Hartmann 1,1480,SAINTES,02/3914466,043775039 *,,BE0414346782,7,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68303,68303,HAUPTNER UND R.HERBERHOLZ,P.O BOX 22 01 34,42629,SOLINGEN,0049 212/2501-0,00492122501150*,a.fuelster@hauptner-herberholz.de,DE171423090,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.de,fr_BE,True,0,,__setup__.fiscal_position_intra,__setup__.account_payment_term_d10,__setup__.account_payment_mode_out_sep
__import__.supplier_68305,68305,HAVET J.,Levée de Limbourg 6,4837,BAELEN,087/882459,087/881296,,BE0756174485,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68308,68308,HELP MEDICAL,Rue Cambronne 29,75015,PARIS,0033/145313388,0033145312979,info@helpmedical.fr,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.fr,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68310,68310,HEINE,,,,,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68311,68311,HERMAN OLIVIER,rue de l'Aéroport 36/7,4460,GRACE-HOLLOGNE,,,,BE0895226262,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,0499/500501,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68314,68314,HEMECO,rue de la Mairie 30,4500,HUY,085/271003,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68315,68315,HELLA JACQUES,Pl.des Ctes D'Egmond et Hornes,4100,SERAING,"04/336,30,04",043379495,,BE0601454438,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_cr,__setup__.account_payment_mode_out_sep
__import__.supplier_68316,68316,HERPHELIN & FILS,Neuve Chaussée 163,7600,PERUWELZ,069/773311,069/776029,,BE0422392240,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68317,68317,HERBALGEM,"Bihain, 28",6690,VIELSALM,080/418 154,080418153,info@herbalgem.com,BE0428484929,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68318,68318,HENVART PIERRE,Rue du cimetière 38,4140,SPRIMONT,04/226.94.52,,,BE0865300277,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,0496 857724,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68319,68319,HOMECO,Avenue des Guérites 2,7000,MONS,,,,BE0831350871,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,0474/833777,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68320,68320,HOMEODEN,Kasteellaan 76,9000,GENT,09/2258733,092230076,,,4,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_68322,68322,"HOKANSON D.E, INC.",12840 N.E. 21st Place,WA98005,1910 BELLEVUE,,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.us,fr_BE,True,0,,__setup__.fiscal_position_extra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_68325,68325,HEEL NL,Wilhelminastraat 54-56,4571,JN AXEL,0031/115563200,0031115564774,,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.nl,fr_BE,True,0,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_68330,68330,HENNEAUX ELECTRICITE GENERALE,rue de Mayavaux 12,6870,VESQUEVILLE,061/611129,061/611702,,BE0404357762,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68370,68370,HENKE SASS WOLF GMBH,KELTENSTRASSE 1,78532,TUTTLINGEN,0049746294660,,,DE142927433,42,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.de,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68400,68400,HORSE FITFORM INTERNATIONAL,Rue de l'Expansion 13,4460,GRACE-HOLLOGNE,04/2463615,042463625,,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_68403,68403,HORSE PRODUCTS,Hekstraat 34,3350,LINTER,016/805039,016805061,,BE0895628912,7,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68405,68405,HORSE & CUDDLY - HEALTH,Kroonwinningstraat 127,3500,HASSELT,,011233870,annick@horse-health.be,BE0476063429,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,0475/521624,__setup__.fiscal_position_nat,__setup__.account_payment_term_d8,__setup__.account_payment_mode_out_sep
__import__.supplier_68410,68410,HORMANN,Woudstraat 2B,3600,GENK,089/840222,089/840211,,BE0417609051,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_68500,68500,L'AIR DU TEMPS,"Rue d.Cyclistes frontières, 30",4600,VISE,04/3798000,043794800,joellenizet269@hotmail.be,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_68600,68600,HOECHST MARION ROUSSEL,Rue Colonel Bourg 155,1140,BRUXELLES,02/7197777,027197649,,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_68630,68630,HUBERT CLAUDE,Rue de la Poste 10,4939,BASCHARAGE- GD LUXEMBOURG,352-502295,352-505445,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.lu,fr_BE,True,0,,__setup__.fiscal_position_intra,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_man
__import__.supplier_69000,69000,HOSPITHERA,Rue de la petite île 3,1070,BRUXELLES,02/5350202,025350489 *,,,2,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,0477/491144,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_69005,69005,HOSPIRA BENELUX,Stallestraat 63,1180,BRUXELLES,"03/231,90,09",080080243,anne.verstuyven@hospira.com,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69010,69010,HOTEL RESTAURANT DU PARC,Esplanade 13,7800,ATH,068/285485,068/285763,,BE0867509996,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69011,69011,HOTEL PREMIERE CLASSE,33 rue de l'arbre courte joie,4000,LIEGE,042474751,042474543,,BE0426821675,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_cr,__setup__.account_payment_mode_out_man
__import__.supplier_69015,69015,HOUYOUX,Chaussée de Rochefort 29,6900,MARLOIE,084/311068,084/316311,,BE0404358950,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69050,69050,MERCURE ACCOR HÔTEL,rue des Fusillés 12,7020,MONS,065/723685,065724144,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69100,69100,HUBO PHILIPPEVILLE,51a rue de France,5600,PHILIPPEVILLE,071/66 00 30,,,BE0438282226,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_69103,69103,HUBO VERLAINE,Grand Route 254,4537,VERLAINE,04/3882031,04/3608052,,BE0891592128,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_69104,69104,HUBO,Hundelgemsesteenweg 25,9820,MERELBEKE,09/2304616,,,BE0424851189,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_69105,69105,MAISON RESIMONT HUBO HUY,rue joseph Wauters 3b,4500,Huy,085278150,,,BE0862639410,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_69106,69106,HUCKERT'S INTERNATIONAL,Avenue Lavoisier 20,1300,WAVRE,067/894100,067843767*,,BE0428881045,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69110,69110,HUISSIERS,Avenue J. Maloulaan 57,1040,ETTERBEEK,,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69115,69115,VISSERS,Westerlosesteenweg 52,2230,HERSELT,014/867875,014867875,info@vissersbvba.be,BE0834740527,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69120,69120,HUDSON BELGIUM,rue Emile Francqui 1,1435,MONT-SAINT-GUIBERT,,,,BE0459165435,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69124,69124,HUGER MEDICAL INSTRUMENT CO,Xinzhuan Highway n° 3825,201619,SHANGHAI,0086/2167627748,00862167691721,alex.xu@huger.cn,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.cn,fr_BE,True,,,__setup__.fiscal_position_extra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_69125,69125,HUET VINCENT,rue Tharoul 5 a,4570,MARCHIN,,,,BE0867574829,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_69300,69300,HUMBLET DEPOT DENTAIRE,Rue du Parc  25,4020,LIEGE,04/3435229,043410799,,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_man
__import__.supplier_69310,69310,HUPRACO,Avenue Prince d'Orange 64,1420,BRAINE L'ALLEUD,,,,BE0478426467,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69600,69600,HYDRAVET,SINTE VEERLEDREEF 7,1820,STEENOKKERZEEL,02/7516501,027516502,,,21,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,0476 964149,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69603,69603,HUVESEARCH BVBA,Rue Sérenade  33,1080,BRUXELLES,02/5681313,011343503,contact@huvesearch.com,BE0822612359,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,0474/988280,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69611,69611,HUVEPHARMA,Uitbreidingstraat 80,2600,ANTWERPEN,03/2881849,032897845,customerservice@huvepharma.com,BE0875283062,7,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69650,69650,HYMETEC SA,Rue Phocas Lejeune 24,5032,ISNES,081/435413,081460217,fabienne.mertens@hymetec.net,BE0458895419,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_69700,69700,HYGENIC EUROPE,Avenue de l'Aulne 11,1180,BRUXELLES,02/2702250,022700233,,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_man
__import__.supplier_70190,70190,IBM,Avenue du Bourget 42,1130,BRUXELLES,"02/225,23,45",,,BE0405912336,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_70200,70200,I.B.S.,Xavier De Cocklaan 70,9830,Sint-Martens-Latem,09/2802222,09/2802425,,BE0426405367,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_70205,70205,IACOLINO P.,rue de la Boverie 446,4100,SERAING,04/3366556,,,BE0476475975,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_70210,70210,GROUPE OPEN BELGIUM,Parc Ind. des Hauts Sarts,4040,HERSTAL,04/2640000,042480538,,BE0424305021,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_70220,70220,IBIS BONCELLES,Route du Condroz 15,4100,BONCELLES,04/3385397,043384511,,BE0472095634,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_70225,70225,IBIS NANTES,Allée Baco 3,44000,NANTES,0033240202120,0033240482464,,FR94334963790,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.fr,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_70250,70250,ICEBERG,Avenue de la Fauconnerie 113,1170,BRUXELLES,02/4691493,,,BE0463146987,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_70295,70295,ICU MEDICAL BV,Hofspoor 3,3994,VZ HOUTENT,02/700.71.77,027065206,BelgiumSupport@icumed.com,NL853783664B01,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.nl,nl_BE,True,0,,__setup__.fiscal_position_intra,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_70300,70300,IDAC BENELUX BV,Postbus 160,8530,AD LEMMER,0031416379955,0031416377853,,NL8550980B07,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.nl,fr_BE,True,0,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_70310,70310,IDECOPY,"rue Louvrex, 8",4000,LIEGE,04/223 59 74,,,BE0449897183,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
