id,create_date,default_code,list_price,indicated_price,sale_delay,weight,uom_po_id/id,uom_id/id,medical_device,cnk_code,web_published,barcode,tracking,taxes_id/id,supplier_taxes_id/id,categ_id/id,state_id/id,unit_in_shrink_wrap,unit_in_box,unit_in_pallet,storage_temperature_id/id,ratio_main_product,ratio_additional_product,orderpoint_min,orderpoint_max,veterinary_only,route_ids/id,active,name,price_category_id/id,manufacturer/id,orderpoint_qty_multiple
__import__.product_5650127,2010-06-29,5650127,27.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,CR 7/35 VET PROTEC ECRAN DENT T1 (x100),specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5650128,2010-06-29,5650128,62.00,9999999999.99,0,0.130,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,1.000,,purchase.route_warehouse0_buy,True,CR 7/35 VET PROTEC ECRAN DENT T2 (x300),specific_product.product_price_category_gma,__import__.supplier_71020,1
__import__.product_5650129,2010-06-29,5650129,33.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,CR 7/35 VET PROTEC ECRAN DENT T3 (x100),specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5650130,2010-06-29,5650130,41.00,9999999999.99,0,0.120,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,CR 7/35 VET PROTEC ECRAN DENT T4 (x100),specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5650131,2010-06-29,5650131,18190.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,CR 35 VET PACK INSTALLATION COMPLET,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5650132,2012-04-23,5650132,155.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,CR 7/35 VET ECRAN DENTAIRE RONG 1G+1D S,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5650133,2014-04-29,5650133,155.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,CR 7/35 VET ECRAN DENTAIRE RONG 1G+1D L,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5650140,2010-10-15,5650140,23950.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,CR 43 VET DEVELOPPEUR DIGITAL,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5650141,2010-10-15,5650141,1135.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,CR 43 VET CASSETTE RIGIDE 24x30cm,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5650142,2010-10-15,5650142,1760.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,CR 43 VET CASSETTE RIGIDE 35x43cm,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5650143,2011-05-18,5650143,0,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_finance_frais,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,CR 43 VET EXTENSION 2 ANS GARANTIE,,__import__.supplier_95150,0
__import__.product_5650150,2014-04-29,5650150,265.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,CR 7/35 VET ECRAN DENTAIRE TAILLE 5 (x1),specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5650155,2014-04-29,5650155,72.50,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,CR 7/35 VET PROTEC ECRAN DENT T5,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5650306,2014-05-20,5650306,100.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_dentisterie,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,EQUIDES RAPE DROITE 57CM POIGNEE DROITE,specific_product.product_price_category_gma,__import__.supplier_66310,0
__import__.product_5650318,2014-09-10,5650318,34.73,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,PINCE FARKAS DRT 15CM GENIA,specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_5650335,2014-01-08,5650335,42.11,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,PINCE ADSON BROWN 1:2 GENIA 12cm,specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_5650507,2015-06-02,5650507,100.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_dentisterie,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,EQUIDES RAPE DROITE 57CM POIGNEE 15°,specific_product.product_price_category_gma,__import__.supplier_66310,0
__import__.product_5650520,2012-03-28,5650520,21.75,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,,,,,,,0,1.000,,purchase.route_warehouse0_buy,True,SACHET ADHE AUTOC 090x230 SEALEASY x200,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_5650525,2012-03-28,5650525,27.25,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,specific_purchase.product_state_a,0,0,0,specific_product.product_storage_temperature_ambient,0,0,1.000,2.000,,purchase.route_warehouse0_buy,True,SACHET ADHE AUTOC 140x250 SEALEASY x200,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_5650530,2012-03-28,5650530,36.25,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,,,,,,,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,SACHET ADHE AUTOC 140x330 SEALEASY x200,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5650545,2012-03-28,5650545,42.25,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,,,,,,,0,1.000,,purchase.route_warehouse0_buy,True,SACHET ADHE AUTOC 190x330 SEALEASY x200,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_5650555,2012-03-28,5650555,48.75,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,,,,,,,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,SACHET ADHE AUTOC 300x370 SEALEASY x200,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5650603,2014-05-20,5650603,100.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_dentisterie,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,EQUIDES RAPE PONEY 15° POIGNEE DR 47cm,specific_product.product_price_category_gma,__import__.supplier_66310,0
__import__.product_5651030,2015-01-05,5651030,2200.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_dentisterie,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,EQUIDES MOTEUR SS FIL EQUILIBRE LIFE LIT,specific_product.product_price_category_gma,__import__.supplier_66310,0
__import__.product_5651111,2014-07-31,5651111,16000.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,CR 35 VET PLUS DEVELOP VET PACK+D,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5652011,2017-10-25,5652011,78.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,,,,,,,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,CR 7/35 VET SOURCE DE COURANT,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5652020,2014-07-31,5652020,8550.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,CR 7 VET DEVELOPPEUR DENTAIRE VET,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5652021,2014-09-16,5652021,9137.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,CR 7 VET PACK (2-4-5 + POS KIT) X7500,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5653000,2015-06-15,5653000,61.20,107.38,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,,,,,,,,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,TAPIS DE GYMNASTIQUE BLEU 190x60cm,specific_product.product_price_category_gma,__import__.supplier_63520,0
__import__.product_5653001,2011-07-26,5653001,3257.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_cardio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,VC 45 ASPIRATION CHIRURGICAL COMPLET,specific_product.product_price_category_gma,__import__.supplier_63520,0
__import__.product_5653002,2011-07-26,5653002,149.00,9999999999.99,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_cardio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,VC 45 ASPIRATEUR CHIR.: SACHETS 2l x22,specific_product.product_price_category_gma,__import__.supplier_63520,0
__import__.product_5653003,2015-06-15,5653003,61.20,107.38,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,,,,,,,,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,TAPIS DE GYMNASTIQUE ROUGE 190x60cm,specific_product.product_price_category_gma,__import__.supplier_63520,0
__import__.product_5653004,2016-03-18,5653004,157.85,276.94,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_cardio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,VC 45 CONNECTEUR COUVERCLE + ADAPTATEUR,specific_product.product_price_category_gma,__import__.supplier_63520,0
__import__.product_5653005,2015-06-15,5653005,61.20,107.38,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,,,,,,,,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,TAPIS DE GYMNASTIQUE VERT 190x60cm,specific_product.product_price_category_gma,__import__.supplier_63520,0
__import__.product_5653040,2015-03-30,5653040,53.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_img_radio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,CR 35 VET HOUSSE DEVELOPPEMENT 30x40cm,specific_product.product_price_category_gma,__import__.supplier_71020,0
__import__.product_5654024,2016-12-19,5654024,56.51,99.15,0,2.000,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,REFUGE MEDIUM 40x24x22cm (LxlargxH),specific_product.product_price_category_gma,__import__.supplier_62850,0
__import__.product_5654321,2008-05-29,5654321,7.50,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_cardio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,CONNECTEUR CAPNO (T),specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5654322,2008-05-29,5654322,7.00,9999999999.99,0,0.020,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_cardio,specific_purchase.product_state_a,0,0,0,specific_product.product_storage_temperature_ambient,0,0,10.000,60.000,,purchase.route_warehouse0_buy,True,DATEX LIGNE DE CAPNO,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_5654323,2011-01-27,5654323,283.90,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_cardio,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,DATEX GAZ CALIBRATION BLEU,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5654827,2016-12-19,5654827,61.10,107.21,0,2.000,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,REFUGE LARGE 48x27x25cm (LxlargxH),specific_product.product_price_category_gma,__import__.supplier_62850,0
__import__.product_5655000,2008-01-30,5655000,29.90,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,"THRIVE 8000 TETE DE COUPE #000 0,25mm",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5655001,2008-01-30,5655001,249.36,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,1,1,0,0,,purchase.route_warehouse0_buy,False,TONDEUSE ANDIS SANS FIL RECHARGE+tête,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5655002,2009-12-23,5655002,155.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,TONDEUSE ANDIS 2 VITESSES (+tête),specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5655003,2009-12-23,5655003,149.92,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,TONDEUSE ANDIS 1 VITESSE (+tête),specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5655030,2008-01-30,5655030,29.90,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,THRIVE 8000 TETE DE COUPE #30 1mm,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5656565,2012-10-01,5656565,626.85,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_undefined,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,MONITEUR PULSOXYMETRE OXIMAX N65P1,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5657016,2013-07-04,5657016,31.86,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,PINCE CRILE GENIA 14cm AG COURBE,specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_5657052,2017-01-31,5657052,30.33,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,2.000,,purchase.route_warehouse0_buy,True,CLAMP A ANGLE DROIT 14cm,specific_product.product_price_category_gma,__import__.supplier_67530,1
__import__.product_5658000,2008-01-30,5658000,79.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_undefined,specific_purchase.product_state_n,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,TONDEUSE 8000AD RECHARGEABLE(sstête),specific_product.product_price_category_gma,,0
__import__.product_5658406,2012-08-29,5658406,147.39,9999999999.99,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sutures,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,NOVOSYN USP2/0 EP3 2x70cm C58406 (36),,__import__.supplier_62770,0
__import__.product_5658407,2014-05-19,5658407,147.39,9999999999.99,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sutures,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,NOVOSYN USP0 2x70cm C58407 (36),,__import__.supplier_62770,0
__import__.product_5660000,2018-01-26,5660000,38.35,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,24,specific_product.product_storage_temperature_ambient,0,0,0,24.000,,purchase.route_warehouse0_buy,True,ALAISE AMD 40x60cm ECO PAR 400,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_5660001,2018-01-26,5660001,42.98,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,24,specific_product.product_storage_temperature_ambient,0,0,0,24.000,,purchase.route_warehouse0_buy,True,ALAISE AMD 60x60cm ECO PAR 300,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_5660002,2018-01-26,5660002,31.49,9999999999.99,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,24,specific_product.product_storage_temperature_ambient,0,0,24.000,48.000,,purchase.route_warehouse0_buy,True,ALAISE AMD 60x90cm ECO PAR 150,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_5660041,2009-12-17,5660041,53.60,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_undefined,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,OPSITE FLEXIFIX 10cmx10m,specific_product.product_price_category_gma,__import__.supplier_79245,0
__import__.product_5660100,2014-05-20,5660100,40.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_dentisterie,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,EQUIDES LAME A COLLER 80mm,specific_product.product_price_category_gma,__import__.supplier_66310,0
__import__.product_5660101,2014-05-20,5660101,30.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_dentisterie,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,EQUIDES LAME A COLLER 50mm,specific_product.product_price_category_gma,__import__.supplier_66310,0
