id,active,ref,suite,call_name,name,street,zip,city,fax,email,vat,vet_depot_number,vet_subscription_number,help_with_fee,alcyon_category_id/id,country_id/id,title/id,legal_entity_id/id,is_company,discount_pricelist_id/id,property_delivery_carrier_id/id,supplier_promotion_sale_allowed,user_id/id,lang,is_sale_back_order_accepted,property_payment_term_id/id,customer_payment_mode_id/id,is_price_on_labels,is_passport_required,invoice_frequency,invoice_grouping,invoice_sending_method,company_type,phone,mobile,property_product_pricelist/id,category_id/id,pharmacist_id/id,property_account_position_id/id,comment
__import__.customer_6036,True,6036,Wolkrange,BL LLOYDSOFF11110,OFF LLOYDS PHARMA 11110,"Rue Albert 1er, 129",6780,WOLKRANGE,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,063/233838,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6037,False,6037,De Houbois,BL LLOYDSOFF11067,OFF LLOYDS PHARMA 11067,"Place Mattéoti, 1 A",6040,JUMET,071352569,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,071/352869,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6038,True,6038,Scherdemael,BL LLOYDSOFF12073,OFF LLOYDS PHARMA 12073,"Rue de Neerpede, 225",1070,ANDERLECHT,025272335,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,02/5278500,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6039,True,6039,Moerkant,BL LLOYDSOFF13080,OFF LLOYDS PHARMA 13080,"Moerkantsebaan, 46",2910,ESSEN,036674992,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,03/6674942,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6040,True,6040,Kleine Spouwen,BL LLOYDSOFF13081,OFF LLOYDS PHARMA 13081,"Riemsterweg, 302",3740,BILZEN,089412775,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,089/412775,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6041,True,6041,Suys,BL LLOYDSOFF13082,OFF LLOYDS PHARMA 13082,"Sint Bernadettestraat, 223",9000,GENT,092511647,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,09/2510103,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6042,True,6042,De Pannemaeker,BL LLOYDSOFF13089,OFF LLOYDS PHARMA 13089,"Burgstraat, 32-34",9000,GENT,092240829,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,09/2659420,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6043,True,6043,Aspelare,BL LLOYDSOFF13090,OFF LLOYDS PHARMA 13090,"Geraardsbergsesteenweg, 285",9404,NINOVE (Aspelare),054327536,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,054/334959,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6044,True,6044,La Bruyère,BL LLOYDSOFF11092,OFF LLOYDS PHARMA 11092,"Rue de la Bruyère, 19",1370,JODOIGNE,010811005,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,010/813471,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6045,True,6045,De Velaine,BL LLOYDSOFF11083,OFF LLOYDS PHARMA 11083,"Rue Trieu-Melun, 1",5060,VERLAINE-SUR-SAMBRE,071773257,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,071/773257,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6046,True,6046,A. Willemijns,BL LLOYDSOFF12095,OFF LLOYDS PHARMA 12095,"Adolf Willemynsstraat, 3",1070,ANDERLECHT,025275842,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,02/5211690,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6047,True,6047,Pl. Luther King,BL LLOYDSOFF12096,OFF LLOYDS PHARMA 12096,"Place Martin-Luther King, 9",1070,ANDERLECHT,025241092,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,02/5230592,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6048,True,6048,Cosmo,BL LLOYDSOFF13097,OFF LLOYDS PHARMA 13097,"Generaal Lemanstraat, 1",8370,BLANKENBERGE,050428723,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,050/412127,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6049,True,6049,Modem-Niel,BL LLOYDSOFF13098,OFF LLOYDS PHARMA 13098,"Antwerpsestraat, 75",2845,NIEL,038447515,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,03/8881030,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6050,True,6050,De Merode,BL LLOYDSOFF13099,OFF LLOYDS PHARMA 13099,"De Merodelei, 73",2300,TURNHOUT,014427033,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,014/411542,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6051,True,6051,Meiser,BL LLOYDSOFF12100,OFF LLOYDS PHARMA 12100,"Blvd Général Wahis, 278",1030,SCHAERBEEK,027269605,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,02/7054319,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6052,True,6052,Gelrode,BL LLOYDSOFF13085,OFF LLOYDS PHARMA 13085,"Pastoor Dergentstraat, 5",3200,GElRODE (AARSCHOT),016572501,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,016/569377,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6053,True,6053,Weelde,BL LLOYDSOFF13101,OFF LLOYDS PHARMA 13101,"Gemeentelaan, 45",2381,RAVELS,014659806,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,014/656163,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6054,True,6054,Cités,BL LLOYDSOFF11093,OFF LLOYDS PHARMA 11093,"Rue des Carrières, 23",6010,COUILLET,071433526,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,071/364209,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6055,True,6055,Dr. Roosenplein,BL LLOYDSOFF13102,OFF LLOYDS PHARMA 13102,"Dokter Roosenplein, 21",2930,BRASSCHAAT,036521696,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,03/6516905,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6056,True,6056,Petrement-du Faing,BL LLOYDSOFF11103,OFF LLOYDS PHARMA 11103,"Rue du Faing, 8",6810,JAMOIGNE,061325081,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,061/325080,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6057,True,6057,Herbillon,BL LLOYDSOFF11104,OFF LLOYDS PHARMA 11104,"Rue de la Station, 11",1341,CEROUX-MOUSTY,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,010/414120,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6058,True,6058,De Nil,BL LLOYDSOFF11105,OFF LLOYDS PHARMA 11105,"Rue Hautbiermont, 8",1457,NIL-ST-VINCENT,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,010/650095,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6059,True,6059,Rekem,BL LLOYDSOFF13079,OFF LLOYDS PHARMA 13079,"Grote Straat, 76",3631,MAASMECHELEN,089771692,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,089/771692,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6060,True,6060,Boorsem,BL LLOYDSOFF13078,OFF LLOYDS PHARMA 13078,"Steenweg, 134",3621,LANAKEN,089722340,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,089/714510,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6061,True,6061,La Collégiale,BL LLOYDSOFF11107,OFF LLOYDS PHARMA 11107,"Place Communale, 3",6540,LOBBES,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,071/590247,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6062,True,6062,Optima-Meeuwenlaan,BL LLOYDSOFF13111,OFF LLOYDS PHARMA 13111,"Meeuwenlaan, 13",8434,MIDDELKERKE,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6063,True,6063,Beverlo,BL LLOYDSOFF13112,OFF LLOYDS PHARMA 13112,"Burgemeester Heymansplein, 13",3581,BEVERLO,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6064,True,6064,Ursmarus,BL LLOYDSOFF13113,OFF LLOYDS PHARMA 13113,"Sint Ursmarusstraat, 174",9200,BAASRODE,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6065,True,6065,Hazewindstraat,BL LLOYDSOFF13115,OFF LLOYDS PHARMA 13115,"Hazewindstraat, 16 A",9100,SINT-NIKLAAS,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6066,True,6066,Schuman,BL LLOYDSOFF12116,OFF LLOYDS PHARMA 12116,"Avenue d'Auderghem, 14",1040,ETTERBEEK,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6067,True,6067,Steenakker,BL LLOYDSOFF13118,OFF LLOYDS PHARMA 13118,"Molenstraat, 1",8940,WERVIK,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6068,True,6068,Des Ascenseurs,BL LLOYDSOFF11120,OFF LLOYDS PHARMA 11120,"Chaussée Paul Houtart, 330",7110,HOUDENG-GOEGNIES,,laurence.ulrici@alcyonbelux.be,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6069,True,6069,Breda-Oude Baan,BL LLOYDSOFF13117,OFF LLOYDS PHARMA 13117,"Bredabaan, 325",2930,BRASSCHAAT,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6070,True,6070,Rosier-Bois,BL LLOYDSOFF11119,OFF LLOYDS PHARMA 11119,"Rue Rosier-Bois, 1",1331,ROSIERES,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6071,True,6071,Veerle-Haenven,BL LLOYDSOFF13121,OFF LLOYDS PHARMA 13121,"Oude Geelsebaan, 6",2431,VEERLE,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6072,True,6072,Barrière de St-Gilles,BL LLOYDSOFF12122,OFF LLOYDS PHARMA 12122,"Chaussée d'Alsemberg, 4",1060,SAINT-GILLES,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6074,True,6074,Tanghe-Mariakerke,BL LLOYDSOFF13128,OFF LLOYDS PHARMA 13128,"Nieuwpoortsesteenweg, 148",8400,OOSTENDE,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6075,True,6075,Bellebeke,BL LLOYDSOFF13129,OFF LLOYDS PHARMA 13129,"Potaardestraat, 27",1790,TERALFENE (Affligem),,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6076,True,6076,Nagels-St Catharina,BL LLOYDSOFF13130,OFF LLOYDS PHARMA 13130,"Markt, 31",2860,SINT-KATELIJNE-WAVER,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6077,True,6077,,BL PLAS-COUCK(LLOYDS12094),PLAS-COUCK (LLOYDS OFF 12094),"Avenue Pasteur, 2",1300,WAVRE,,,BE0867386074,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_13,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6078,True,6078,Het Centrum,BL LLOYDSOFF13106,OFF LLOYDS PHARMA 13106,"Kerkplein, 3",9280,LEBBEKE,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6079,True,6079,Soleilmont,BL LLOYDSOFF11124,OFF LLOYDS PHARMA 11124,"Rue Taillis-Prés, 8",6200,CHATELINEAU,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6080,True,6080,Saint-Jean,BL LLOYDSOFF11125,OFF LLOYDS PHARMA 11125,"Chaussée de Nivelle, 122",6041,GOSSELIES,,,BE0401664825,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6081,True,6081,Les Haies,BL LLOYDSOFF11126,OFF LLOYDS PHARMA 11126,"Chaussée de Ransart, 54 B",6060,GILLY,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6082,True,6082,Remy-Chapelle aux Champs,BL LLOYDSOFF12133,OFF LLOYDS PHARMA 12133,"Avenue Emile Vandervelde, 82",1200,WOLUWE-SAINT-LAMBERT,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6083,True,6083,Pl. Dailly,BL LLOYDSOFF12132,OFF LLOYDS PHARMA 12132,"Place Dailly, 9",1030,SCHAERBEEK,,,BE0436826929,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
__import__.customer_6084,False,6084,,BL DARRIEUMERLOUJACQUES,DARRIEUMERLOU JACQUES,"Rue de la Fontaine, 3",64520,BIDACHE,0033559560203,,FR75782273593,,,0,specific_partner.partner_category_customerexport,base.fr,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,0033/559560034,,specific_data.product_pricelist_pb1,,,__setup__.fiscal_position_intra,
__import__.customer_6085,False,6085,,BL PROCERVIQ,PROCERVIQ,Rue de l'Economie 4,4431,LONCIN (ANS),042470359,,BE0876061636,,,0,,base.be,,__setup__.legal_entity_6,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,04/2635629,,specific_data.product_pricelist_pb2,__setup__.customer_category_universite,,__setup__.fiscal_position_nat,
__import__.customer_6086,True,6086,Professeur JM Collet,UMONS-BIO.HUMAINE&TOXICOLOGIE,UMONS BIO.HUMAINE&TOXICOLOGIE,"Avenue du Champ de Mars, 6",7000,MONS,065373773,,BE0850123935,,,0,,base.be,,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,065/373530,,specific_data.product_pricelist_pb1,__setup__.customer_category_universite,__import__.supplier_77340,__setup__.fiscal_position_nat,"Pentagone L2A
Contact : Virginie Delsinne : 065/373530"
__import__.customer_6088,True,6088,,MOESJACQUES*,CAB. VETERINAIRE DE FACOUMONT*,"Rue du Geer, 17 C",4360,OREYE,,,BE0808044246,6/3600/766,03066,0,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_4,True,__setup__.pricelist_107,__setup__.deliver_carrier_by_client,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,019326032,0475/962770,specific_data.product_pricelist_pb1,__setup__.customer_category_grands_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,si dépannage: voir avec Emile Dormal (habite à 5 min)
__import__.customer_6089,True,6089,,WIJNANTS LLOYDSOFF12123,WIJNANTS (LLOYDS OFF 12123),"Avenue Pasteur, 2",1300,WAVRE,,,BE0439605978,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_6,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petit_grossiste,,__setup__.fiscal_position_nat,
