id,ratio_main_product,date_start,name/id,ratio_promotional_product,sequence,price,product_tmpl_id/id,min_qty_sale,discount_sale,date_end,product_code,discount_purchase
__import__.supplierinfo_promo_67530-8387895-20180701,0,2018-07-01,__import__.supplier_67530,0,1,13.89,__import__.product_8387895_product_template,1,15.00,2018-08-31,306200,15.00
__import__.supplierinfo_promo_67530-8387903-20180701,0,2018-07-01,__import__.supplier_67530,0,1,15.53,__import__.product_8387903_product_template,1,15.00,2018-08-31,306202,15.00
__import__.supplierinfo_promo_67530-8387926-20180701,0,2018-07-01,__import__.supplier_67530,0,1,19.10,__import__.product_8387926_product_template,1,15.00,2018-08-31,306204,15.00
__import__.supplierinfo_promo_67530-8387932-20180701,0,2018-07-01,__import__.supplier_67530,0,1,22.50,__import__.product_8387932_product_template,1,15.00,2018-08-31,306206,15.00
__import__.supplierinfo_promo_67530-8387949-20180701,0,2018-07-01,__import__.supplier_67530,0,1,23.57,__import__.product_8387949_product_template,1,15.00,2018-08-31,306208,15.00
__import__.supplierinfo_promo_67530-8387955-20180701,0,2018-07-01,__import__.supplier_67530,0,1,27.61,__import__.product_8387955_product_template,1,15.00,2018-08-31,306210,15.00
__import__.supplierinfo_promo_67530-8387961-20180701,0,2018-07-01,__import__.supplier_67530,0,1,33.59,__import__.product_8387961_product_template,1,15.00,2018-08-31,306212,15.00
__import__.supplierinfo_promo_67530-8387978-20180701,0,2018-07-01,__import__.supplier_67530,0,1,30.56,__import__.product_8387978_product_template,1,15.00,2018-08-31,306216,15.00
__import__.supplierinfo_promo_79100-2379741-20180701,0,2018-07-01,__import__.supplier_79100,0,1,20.83,__import__.product_2379741_product_template,1,15.00,2018-08-31,C53131,15.00
__import__.supplierinfo_promo_79100-2379758-20180701,0,2018-07-01,__import__.supplier_79100,0,1,8.40,__import__.product_2379758_product_template,1,15.00,2018-08-31,C53121,15.00
__import__.supplierinfo_promo_79100-2379766-20180701,0,2018-07-01,__import__.supplier_79100,0,1,4.26,__import__.product_2379766_product_template,1,15.00,2018-08-31,C53111,15.00
__import__.supplierinfo_promo_79100-2657831-20180701,0,2018-07-01,__import__.supplier_79100,0,1,17.61,__import__.product_2657831_product_template,1,15.00,2018-08-31,D65210B,15.00
__import__.supplierinfo_promo_79100-2736122-20180701,0,2018-07-01,__import__.supplier_79100,0,1,7.25,__import__.product_2736122_product_template,1,15.00,2018-08-31,C63910C,15.00
__import__.supplierinfo_promo_79100-2747632-20180701,0,2018-07-01,__import__.supplier_79100,0,1,7.81,__import__.product_2747632_product_template,1,15.00,2018-08-31,E90210B,15.00
__import__.supplierinfo_promo_79100-3383767-20180701,0,2018-07-01,__import__.supplier_79100,0,1,5.98,__import__.product_3383767_product_template,1,15.00,2018-08-31,C63930C,15.00
__import__.supplierinfo_promo_83300-0064725-20180701,0,2018-07-01,__import__.supplier_83300,0,1,6.39,__import__.product_0064725_product_template,1,15.00,2018-08-31,,15.00
__import__.supplierinfo_promo_83300-2951481-20180701,0,2018-07-01,__import__.supplier_83300,0,1,4.57,__import__.product_2951481_product_template,1,15.00,2018-08-31,,15.00
__import__.supplierinfo_promo_83300-2951499-20180701,0,2018-07-01,__import__.supplier_83300,0,1,5.58,__import__.product_2951499_product_template,1,15.00,2018-08-31,,15.00
__import__.supplierinfo_promo_83300-2951507-20180701,0,2018-07-01,__import__.supplier_83300,0,1,9.95,__import__.product_2951507_product_template,1,15.00,2018-08-31,,15.00
__import__.supplierinfo_promo_83300-2951515-20180701,0,2018-07-01,__import__.supplier_83300,0,1,5.24,__import__.product_2951515_product_template,1,15.00,2018-08-31,,15.00
__import__.supplierinfo_promo_83300-2951523-20180701,0,2018-07-01,__import__.supplier_83300,0,1,6.62,__import__.product_2951523_product_template,1,15.00,2018-08-31,,15.00
__import__.supplierinfo_promo_83300-2951531-20180701,0,2018-07-01,__import__.supplier_83300,0,1,9.49,__import__.product_2951531_product_template,1,15.00,2018-08-31,,15.00
__import__.supplierinfo_promo_83300-2951549-20180701,0,2018-07-01,__import__.supplier_83300,0,1,20.60,__import__.product_2951549_product_template,1,15.00,2018-08-31,,15.00
__import__.supplierinfo_promo_83300-1112655-20180701,0,2018-07-01,__import__.supplier_83300,0,1,6.27,__import__.product_1112655_product_template,1,20.00,2018-08-31,,20.00
__import__.supplierinfo_promo_83300-2488013-20180701,0,2018-07-01,__import__.supplier_83300,0,1,13.15,__import__.product_2488013_product_template,1,20.00,2018-08-31,2488013,20.00
__import__.supplierinfo_promo_83300-2488021-20180701,0,2018-07-01,__import__.supplier_83300,0,1,40.24,__import__.product_2488021_product_template,1,20.00,2018-08-31,2488021,20.00
__import__.supplierinfo_promo_83300-2488039-20180701,0,2018-07-01,__import__.supplier_83300,0,1,28.32,__import__.product_2488039_product_template,1,20.00,2018-08-31,2488039,20.00
__import__.supplierinfo_promo_83300-2488047-20180701,0,2018-07-01,__import__.supplier_83300,0,1,89.31,__import__.product_2488047_product_template,1,20.00,2018-08-31,2488047,20.00
__import__.supplierinfo_promo_83300-3115805-20180701,0,2018-07-01,__import__.supplier_83300,0,1,6.44,__import__.product_3115805_product_template,1,20.00,2018-08-31,,20.00
__import__.supplierinfo_promo_83300-3508389-20180701,0,2018-07-01,__import__.supplier_83300,0,1,20.71,__import__.product_3508389_product_template,1,20.00,2018-08-31,3508389,20.00
__import__.supplierinfo_promo_83300-3508405-20180701,0,2018-07-01,__import__.supplier_83300,0,1,91.48,__import__.product_3508405_product_template,1,20.00,2018-08-31,3508405,20.00
__import__.supplierinfo_promo_83300-3508421-20180701,0,2018-07-01,__import__.supplier_83300,0,1,163.98,__import__.product_3508421_product_template,1,20.00,2018-08-31,3508421,20.00
__import__.supplierinfo_promo_83300-3508447-20180701,0,2018-07-01,__import__.supplier_83300,0,1,281.93,__import__.product_3508447_product_template,1,20.00,2018-08-31,3508447,20.00
__import__.supplierinfo_promo_79100-7420028-20180701,0,2018-07-01,__import__.supplier_79100,0,1,48.91,__import__.product_7420028_product_template,1,25.00,2018-08-31,E90630N,25.00
__import__.supplierinfo_promo_83300-2960359-20180701,0,2018-07-01,__import__.supplier_83300,0,1,25.55,__import__.product_2960359_product_template,1,25.00,2018-08-31,,25.00
__import__.supplierinfo_promo_83300-2960367-20180701,0,2018-07-01,__import__.supplier_83300,0,1,12.89,__import__.product_2960367_product_template,1,25.00,2018-08-31,,25.00
__import__.supplierinfo_promo_83300-2960375-20180701,0,2018-07-01,__import__.supplier_83300,0,1,19.33,__import__.product_2960375_product_template,1,25.00,2018-08-31,,25.00
__import__.supplierinfo_promo_83300-2811388-20180701,0,2018-07-01,__import__.supplier_83300,0,1,9.44,__import__.product_2811388_product_template,1,30.00,2018-08-31,,30.00
__import__.supplierinfo_promo_83300-2811396-20180701,0,2018-07-01,__import__.supplier_83300,0,1,71.63,__import__.product_2811396_product_template,1,30.00,2018-08-31,,30.00
__import__.supplierinfo_promo_83300-2811404-20180701,0,2018-07-01,__import__.supplier_83300,0,1,4.11,__import__.product_2811404_product_template,1,30.00,2018-08-31,,30.00
__import__.supplierinfo_promo_83300-2811412-20180701,0,2018-07-01,__import__.supplier_83300,0,1,26.12,__import__.product_2811412_product_template,1,30.00,2018-08-31,,30.00
__import__.supplierinfo_promo_83300-2811420-20180701,0,2018-07-01,__import__.supplier_83300,0,1,14.33,__import__.product_2811420_product_template,1,30.00,2018-08-31,,30.00
__import__.supplierinfo_promo_83300-2811438-20180701,0,2018-07-01,__import__.supplier_83300,0,1,117.46,__import__.product_2811438_product_template,1,30.00,2018-08-31,,30.00
__import__.supplierinfo_promo_83300-3126687-20180701,0,2018-07-01,__import__.supplier_83300,0,1,21.63,__import__.product_3126687_product_template,1,30.00,2018-08-31,,30.00
__import__.supplierinfo_promo_83300-3126695-20180701,0,2018-07-01,__import__.supplier_83300,0,1,24.17,__import__.product_3126695_product_template,1,30.00,2018-08-31,,30.00
__import__.supplierinfo_promo_73940-4327784-20180801,0,2018-08-01,__import__.supplier_73940,0,1,7.57,__import__.product_4327784_product_template,1,10.00,2018-08-31,DRENCHLACT.500,10.00
__import__.supplierinfo_promo_73940-4507747-20180801,0,2018-08-01,__import__.supplier_73940,0,1,8.53,__import__.product_4507747_product_template,1,10.00,2018-08-31,DRENCHTD.650,10.00
__import__.supplierinfo_promo_73940-4741437-20180801,0,2018-08-01,__import__.supplier_73940,0,1,72.46,__import__.product_4741437_product_template,1,10.00,2018-08-31,DRENCHVEL.500/10,10.00
__import__.supplierinfo_promo_79100-2716850-20180701,0,2018-07-01,__import__.supplier_79100,0,1,12.20,__import__.product_2716850_product_template,1,10.00,2018-09-30,C63010D,10.00
__import__.supplierinfo_promo_66008-2289056-20180701,0,2018-07-01,__import__.supplier_66008,0,1,61.80,__import__.product_2289056_product_template,1,15.00,2018-09-30,2289056,15.00
__import__.supplierinfo_promo_66008-2471241-20180701,0,2018-07-01,__import__.supplier_66008,0,1,79.10,__import__.product_2471241_product_template,1,15.00,2018-09-30,2471241,15.00
__import__.supplierinfo_promo_66008-2564730-20180701,0,2018-07-01,__import__.supplier_66008,0,1,17.40,__import__.product_2564730_product_template,1,15.00,2018-09-30,2564730,15.00
__import__.supplierinfo_promo_66008-2564748-20180701,0,2018-07-01,__import__.supplier_66008,0,1,91.70,__import__.product_2564748_product_template,1,15.00,2018-09-30,2564748,15.00
__import__.supplierinfo_promo_66008-3502606-20180701,0,2018-07-01,__import__.supplier_66008,0,1,36.00,__import__.product_3502606_product_template,1,15.00,2018-09-30,3502606,15.00
__import__.supplierinfo_promo_66008-6600805-20180701,0,2018-07-01,__import__.supplier_66008,0,1,16.75,__import__.product_6600805_product_template,1,15.00,2018-09-30,1553528,15.00
__import__.supplierinfo_promo_66008-6600808-20180701,0,2018-07-01,__import__.supplier_66008,0,1,64.30,__import__.product_6600808_product_template,1,15.00,2018-09-30,1553551,15.00
__import__.supplierinfo_promo_66008-6600834-20180701,0,2018-07-01,__import__.supplier_66008,0,1,31.80,__import__.product_6600834_product_template,1,15.00,2018-09-30,1553320,15.00
__import__.supplierinfo_promo_66008-2436905-20180701,0,2018-07-01,__import__.supplier_66008,0,1,7.25,__import__.product_2436905_product_template,1,20.00,2018-09-30,2436905,20.00
__import__.supplierinfo_promo_66008-2436913-20180701,0,2018-07-01,__import__.supplier_66008,0,1,10.80,__import__.product_2436913_product_template,1,20.00,2018-09-30,2436913,20.00
__import__.supplierinfo_promo_66008-2663573-20180701,0,2018-07-01,__import__.supplier_66008,0,1,13.25,__import__.product_2663573_product_template,1,20.00,2018-09-30,2663573,20.00
__import__.supplierinfo_promo_66008-3643525-20180701,0,2018-07-01,__import__.supplier_66008,0,1,60.00,__import__.product_3643525_product_template,1,25.00,2018-09-30,,25.00
__import__.supplierinfo_promo_66008-3643533-20180701,0,2018-07-01,__import__.supplier_66008,0,1,35.00,__import__.product_3643533_product_template,1,25.00,2018-09-30,,25.00
__import__.supplierinfo_promo_66008-3643541-20180701,0,2018-07-01,__import__.supplier_66008,0,1,30.00,__import__.product_3643541_product_template,1,25.00,2018-09-30,,25.00
__import__.supplierinfo_promo_66008-3664174-20180701,0,2018-07-01,__import__.supplier_66008,0,1,30.00,__import__.product_3664174_product_template,1,25.00,2018-09-30,,25.00
__import__.supplierinfo_promo_66008-3664182-20180701,0,2018-07-01,__import__.supplier_66008,0,1,55.00,__import__.product_3664182_product_template,1,25.00,2018-09-30,,25.00
__import__.supplierinfo_promo_73940-4580922-20180901,0,2018-09-01,__import__.supplier_73940,0,1,89.37,__import__.product_4580922_product_template,1,10.00,2018-09-30,RUMILACT.150/45,10.00
__import__.supplierinfo_promo_73940-5394008-20180901,0,2018-09-01,__import__.supplier_73940,0,1,17.71,__import__.product_5394008_product_template,1,10.00,2018-09-30,CFORACICOFFRET,10.00
