id,default_code,list_price,sale_delay,weight,uom_po_id/id,uom_id/id,medical_device,tracking,taxes_id/id,supplier_taxes_id/id,categ_id/id,route_ids/id,active,name,price_category_id/id
__import__.product_3424389,3424389,54.37,0,0.100,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_vaccins,purchase.route_warehouse0_buy,True,EURICAN CHP-L MULTI 10x1D,
__import__.product_3424397,3424397,59.88,0,0.100,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_vaccins,purchase.route_warehouse0_buy,False,EURICAN CHPPI2-L MULTI 10x1D,
__import__.product_3427309,3427309,61.57,0,0.500,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antiparasite,purchase.route_warehouse0_buy,True,DELTANIL  500ml,
__import__.product_3427317,3427317,115.07,0,1.000,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antiparasite,purchase.route_warehouse0_buy,True,DELTANIL 1L,
__import__.product_3433869,3433869,25.78,0,0.100,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_vasculo,purchase.route_warehouse0_buy,True,VETMEDIN 5MG 50CP CHEW BLISTER,
__import__.product_3433968,3433968,19.31,0,0.100,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_vasculo,purchase.route_warehouse0_buy,True,"VETMEDIN 1,25MG 100CP CHEW BLISTER",
__import__.product_3434453,3434453,11.48,0,0.050,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_divers_para,purchase.route_warehouse0_buy,True,DERMOSCENT PYOCLEAN SPRAY CH/CT 50ML,
__import__.product_3489598,3489598,74.64,0,1.000,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antiparasite,purchase.route_warehouse0_buy,True,"BROADLINE SPOT-ON CHAT L (2,5/7,5KG) /15",
__import__.product_3493657,3493657,20.76,0,1.400,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_ali_comp,purchase.route_warehouse0_buy,True,"FERMENT 2.0 1,4KG",
__import__.product_3495157,3495157,119.15,0,0.050,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_sys_nerveux,purchase.route_warehouse0_buy,True,DETOGESIC 15ml,
__import__.product_3508363,3508363,23.01,0,0.100,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antiparasite,purchase.route_warehouse0_buy,True,"STRECTIS  68/34mg 0,5/5KG 6PIP",
__import__.product_3562931,3562931,50.06,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,VIRBAC HPM DOG DIG SUPPORT G1 12KG,__setup__.product_price_category_ali
__import__.product_3563046,3563046,20.48,0,3.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,VIRBAC HPM CAT UROLOGY U2  3KG,__setup__.product_price_category_ali
__import__.product_3582582,3582582,17.10,0,0.500,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_divers_para,purchase.route_warehouse0_buy,True,FIBOR 500GR,
__import__.product_4005902,4005902,16.76,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VCN CAT WEANING KITTEN 2KG,__setup__.product_price_category_alg
__import__.product_4006022,4006022,12.45,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VCN CAT YOUNG MALE 1,5KG",__setup__.product_price_category_alg
__import__.product_4006025,4006025,50.33,0,10.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VCN CAT YOUNG MALE 10KG,__setup__.product_price_category_alg
__import__.product_4006104,4006104,25.34,0,3.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VCN CAT YOUNG MALE SKIN 3,5KG",__setup__.product_price_category_alg
__import__.product_4006111,4006111,4.96,0,0.400,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VCN CAT YOUNG MALE SKIN 400GR,__setup__.product_price_category_alg
__import__.product_4007022,4007022,12.45,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VCN CAT YOUNG FEMALE 1,5KG",__setup__.product_price_category_alg
__import__.product_4007024,4007024,22.58,0,3.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VCN CAT YOUNG FEMALE 3,5KG",__setup__.product_price_category_alg
__import__.product_4007104,4007104,25.34,0,3.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VCN CAT YOUNG FEMALE SKIN 3,5KG",__setup__.product_price_category_alg
__import__.product_4007222,4007222,12.76,0,1.600,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VCN CAT NEUTERED SATIETY BALANCE 1,5KG",__setup__.product_price_category_alg
__import__.product_4007225,4007225,56.58,0,13.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VCN CAT NEUTERED SATIETY BALANCE 12KG,__setup__.product_price_category_alg
__import__.product_4008021,4008021,13.26,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VCN CAT SENIOR CONSULT 1   1,5KG",__setup__.product_price_category_alg
__import__.product_4008036,4008036,53.62,0,10.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VCN CAT SENIOR CONSULT 1 BALANCE 10KG,__setup__.product_price_category_alg
__import__.product_4009014,4009014,24.10,0,3.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VCN CAT SENIOR CONSULT 2 3,5KG",__setup__.product_price_category_alg
__import__.product_4009015,4009015,37.81,0,6.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VCN CAT SENIOR CONSULT 2 6KG,__setup__.product_price_category_alg
__import__.product_4009091,4009091,13.38,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VCN CAT SKIN HAIRBALL 1,5KG",__setup__.product_price_category_alg
__import__.product_4110003,4110003,22.80,0,2.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"HYPOALLERGENIC CHAT DR25 2,5KG",__setup__.product_price_category_alg
__import__.product_4110005,4110005,36.71,0,4.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"HYPOALLERGENIC CHAT DR25 4,5KG",__setup__.product_price_category_alg
__import__.product_4120101,4120101,5.44,0,0.400,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL CHAT  400GR,__setup__.product_price_category_alg
__import__.product_4120102,4120102,16.79,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL CHAT 2KG,__setup__.product_price_category_alg
__import__.product_4120154,4120154,29.26,0,4.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL MODERATE CHAT 4KG,__setup__.product_price_category_alg
__import__.product_4120182,4120182,16.79,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,FIBRE RESPONSE CHAT 2KG,__setup__.product_price_category_alg
__import__.product_4120183,4120183,29.26,0,4.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,FIBRE RESPONSE CHAT 4KG,__setup__.product_price_category_alg
__import__.product_4130002,4130002,14.11,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"DIABETIC CHAT DS46 1,5KG",__setup__.product_price_category_alg
__import__.product_4130003,4130003,27.53,0,3.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"DIABETIC CHAT DS46 3,5KG",__setup__.product_price_category_alg
__import__.product_4140111,4140111,14.11,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"SATIETY CHAT 1,5KG",__setup__.product_price_category_alg
__import__.product_4140113,4140113,43.51,0,6.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,SATIETY CHAT 6KG,__setup__.product_price_category_alg
__import__.product_4150002,4150002,16.79,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,RENAL CHAT RF23 2KG,__setup__.product_price_category_alg
__import__.product_4150101,4150101,6.02,0,0.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,RENAL CHAT SPECIAL  500GR,__setup__.product_price_category_alg
__import__.product_4150102,4150102,16.79,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,RENAL CHAT SPECIAL 2KG,__setup__.product_price_category_alg
__import__.product_4150104,4150104,29.26,0,4.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,RENAL CHAT SPECIAL 4KG,__setup__.product_price_category_alg
__import__.product_4150201,4150201,6.44,0,0.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,RENAL CHAT SELECT  500GR,__setup__.product_price_category_alg
__import__.product_4150202,4150202,18.00,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,RENAL CHAT SELECT 2KG,__setup__.product_price_category_alg
__import__.product_4160102,4160102,5.44,0,0.400,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,URINARY CHAT S/O HIGH DILUTION  400GR,__setup__.product_price_category_alg
__import__.product_4160103,4160103,14.11,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"URINARY CHAT S/O HIGH DILUTION 1,5KG",__setup__.product_price_category_alg
__import__.product_4160104,4160104,27.53,0,3.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"URINARY CHAT S/O HIGH DILUTION 3,5KG",__setup__.product_price_category_alg
__import__.product_4160107,4160107,48.79,0,7.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,URINARY CHAT S/O HIGH DILUTION 7KG,__setup__.product_price_category_alg
__import__.product_4160122,4160122,14.11,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"URINARY CHAT S/O MODERATE 1,5KG",__setup__.product_price_category_alg
__import__.product_4160123,4160123,27.53,0,3.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"URINARY CHAT S/O MODERATE 3,5KG",__setup__.product_price_category_alg
__import__.product_4180002,4180002,15.28,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"DENTAL CAT 1,5KG",__setup__.product_price_category_alg
__import__.product_4200130,4200130,60.64,0,0.820,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antimicrobiens,purchase.route_warehouse0_buy,True,METRICURE 10 INJECTEURS + GANTS ET CAN,
__import__.product_4210002,4210002,10.39,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,CARDIAC CHIEN 2KG,__setup__.product_price_category_alg
__import__.product_4210102,4210102,26.61,0,6.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL LOW FAT CHIEN  6KG,__setup__.product_price_category_alg
__import__.product_4210103,4210103,44.14,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL LOW FAT CHIEN 12KG,__setup__.product_price_category_alg
__import__.product_4210130,4210130,8.73,0,1.200,__setup__.product_uom_boite,__setup__.product_uom_boite,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,DIABETIC CHAT 12x100GR,__setup__.product_price_category_alg
__import__.product_4212005,4212005,8.71,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"SENSITIVITY CHIEN   1,5KG CANARD",__setup__.product_price_category_alg
__import__.product_4212008,4212008,32.54,0,7.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,SENSITIVITY CHIEN   7KG CANARD,__setup__.product_price_category_alg
__import__.product_4214014,4214014,45.36,0,14.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,DENTAL DOG 14KG,__setup__.product_price_category_alg
__import__.product_4218331,4218331,1.99,0,0.130,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_mat_conso,purchase.route_warehouse0_buy,True,"MEDICOMP  7,5x7,5cm 6PLIS(non tissé)/100",__setup__.product_price_category_gma
__import__.product_4220002,4220002,11.25,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,HYPOALLERGENIC CHIEN DR21 2KG,__setup__.product_price_category_alg
__import__.product_4220007,4220007,32.54,0,7.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,HYPOALLERGENIC CHIEN DR21 7KG,__setup__.product_price_category_alg
__import__.product_4220014,4220014,55.80,0,14.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,HYPOALLERGENIC CHIEN DR21 14KG,__setup__.product_price_category_alg
__import__.product_4220102,4220102,8.71,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"HYPOALLERGENIC MODERATE CHIEN  1,5KG",__setup__.product_price_category_alg
__import__.product_4220107,4220107,32.54,0,7.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,HYPOALLERGENIC MODERATE CHIEN  7KG,__setup__.product_price_category_alg
__import__.product_4220114,4220114,55.80,0,14.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,HYPOALLERGENIC MODERATE CHIEN 14KG,__setup__.product_price_category_alg
__import__.product_4220143,4220143,19.90,0,3.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"HYPOALLERGENIC SMALL DOG 3,5KG",__setup__.product_price_category_alg
__import__.product_4220171,4220171,11.53,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,SKIN CARE DOG  2KG,__setup__.product_price_category_alg
__import__.product_4220173,4220173,49.69,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,SKIN CARE DOG 12KG,__setup__.product_price_category_alg
__import__.product_4220193,4220193,47.14,0,8.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,ANALLERGENIC DOG 8KG,__setup__.product_price_category_alg
__import__.product_4230103,4230103,50.51,0,14.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL CHIEN 14KG,__setup__.product_price_category_alg
__import__.product_4230111,4230111,14.05,0,2.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"GASTRO INTESTINAL JUNIOR CHIEN  2,5KG",__setup__.product_price_category_alg
__import__.product_4230112,4230112,43.85,0,10.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL JUNIOR CHIEN 10KG,__setup__.product_price_category_alg
__import__.product_4230132,4230132,32.51,0,7.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"FIBRE RESPONSE CHIEN  7,5KG",__setup__.product_price_category_alg
__import__.product_4230133,4230133,50.51,0,14.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,FIBRE RESPONSE CHIEN 14KG,__setup__.product_price_category_alg
__import__.product_4250006,4250006,26.61,0,6.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,OBESITY CHIEN DP34 6KG,__setup__.product_price_category_alg
__import__.product_4250014,4250014,50.51,0,14.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,OBESITY CHIEN DP34 14KG,__setup__.product_price_category_alg
__import__.product_4250102,4250102,8.15,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"SATIETY SUPPORT CHIEN  1,5KG",__setup__.product_price_category_alg
__import__.product_4250112,4250112,44.97,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,SATIETY SUPPORT CHIEN 12KG,__setup__.product_price_category_alg
__import__.product_4250201,4250201,8.30,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"SATIETY SMALL DOG 1,5KG",__setup__.product_price_category_alg
