id,location_id/id,product_qty,product_id/id,prod_lot_id/id
__import__.stock_inventory_line_700721250_8007378,__import__.location_loc_GK10B5,145,__import__.product_8007378,__import__.stock_production_lot_700721250_8007378
__import__.stock_inventory_line_701014_8101539,__import__.location_loc_GGP403,13,__import__.product_8101539,__import__.stock_production_lot_701014_8101539
__import__.stock_inventory_line_708253H_2281046,__import__.location_loc_GF12B1,65,__import__.product_2281046,__import__.stock_production_lot_708253H_2281046
__import__.stock_inventory_line_711295L_2604965,__import__.location_loc_GD01D4,383,__import__.product_2604965,__import__.stock_production_lot_711295L_2604965
__import__.stock_inventory_line_715151D_2281046,__import__.location_loc_GF12B1,41,__import__.product_2281046,__import__.stock_production_lot_715151D_2281046
__import__.stock_inventory_line_715161A_2518835,__import__.location_loc_GF09C2,18,__import__.product_2518835,__import__.stock_production_lot_715161A_2518835
__import__.stock_inventory_line_718560B_2249621,__import__.location_loc_GC31C6,20,__import__.product_2249621,__import__.stock_production_lot_718560B_2249621
__import__.stock_inventory_line_724702_5270120,__import__.location_loc_GGR201,48,__import__.product_5270120,__import__.stock_production_lot_724702_5270120
__import__.stock_inventory_line_752848_1331313,__import__.location_loc_GBP307,65,__import__.product_1331313,__import__.stock_production_lot_752848_1331313
__import__.stock_inventory_line_752962_1331313,__import__.location_loc_GBP307,756,__import__.product_1331313,__import__.stock_production_lot_752962_1331313
__import__.stock_inventory_line_76909401_1322031,__import__.location_loc_QCA310,61,__import__.product_1322031,__import__.stock_production_lot_76909401_1322031
__import__.stock_inventory_line_799801000_0391383,__import__.location_loc_GF27D4,15,__import__.product_0391383,__import__.stock_production_lot_799801000_0391383
__import__.stock_inventory_line_87351_2954444,__import__.location_loc_GBM407,74,__import__.product_2954444,__import__.stock_production_lot_87351_2954444
__import__.stock_inventory_line_91791_2879526,__import__.location_loc_GBP115,115,__import__.product_2879526,__import__.stock_production_lot_91791_2879526
__import__.stock_inventory_line_91835_2314425,__import__.location_loc_GGE404,2,__import__.product_2314425,__import__.stock_production_lot_91835_2314425
__import__.stock_inventory_line_94311_2314425,__import__.location_loc_GGE404,96,__import__.product_2314425,__import__.stock_production_lot_94311_2314425
__import__.stock_inventory_line_95255_2954444,__import__.location_loc_GBM407,108,__import__.product_2954444,__import__.stock_production_lot_95255_2954444
