id,width,depth,list_price,length
__import__.product_5311330,0,0,38.30,0
__import__.product_5311460,0,0,28.00,0
__import__.product_5311480,0,0,75.90,0
__import__.product_5314280,0,0,265.60,0
__import__.product_5316418,0,0,250.00,0
__import__.product_5319127,0,0,4857.00,0
__import__.product_5319180,0,0,105.00,0
__import__.product_5319440,0,0,8.10,0
__import__.product_5321502,0,0,13.40,0
__import__.product_5322000,0,0,158.40,0
__import__.product_5323194,0,0,12.80,0
__import__.product_5329260,0,0,134.70,0
__import__.product_5330110,0,0,1381.00,0
__import__.product_5330191,0,0,193.00,0
__import__.product_5330214,0,0,226.00,0
__import__.product_5330632,0,0,193.00,0
__import__.product_5330665,0,0,100.00,0
__import__.product_5330761,0,0,100.00,0
__import__.product_5330763,0,0,99.60,0
__import__.product_5330875,0,0,93.00,0
__import__.product_5333070,0,0,13.90,0
__import__.product_5333071,0,0,13.90,0
__import__.product_5333333,0,0,8355.00,0
__import__.product_5333444,0,0,4200.00,0
__import__.product_5333997,0,0,25.80,0
__import__.product_5333998,0,0,31.60,0
__import__.product_5333999,0,0,35.10,0
__import__.product_5334019,0,0,1045.60,0
__import__.product_5335392,0,0,30.00,0
__import__.product_5335500,0,0,31.00,0
__import__.product_5335501,0,0,120.00,0
__import__.product_5335624,0,0,89.00,0
__import__.product_5335637,0,0,87.00,0
__import__.product_5338690,0,0,8.00,0
__import__.product_5340210,0,0,82.20,0
__import__.product_5340233,0,0,28.80,0
__import__.product_5340811,0,0,47.60,0
__import__.product_5340812,0,0,47.60,0
__import__.product_5340829,4.50,4.50,4.00,60.00
__import__.product_5340831,0,0,4.00,0
__import__.product_5341854,0,0,139.90,0
__import__.product_5342460,0,0,1790.00,0
__import__.product_5350015,0,0,26.50,0
__import__.product_5350024,0,0,15.80,0
__import__.product_5350050,0,0,85.00,0
__import__.product_5350666,0,0,48.00,0
__import__.product_5351000,0,0,2000.00,0
__import__.product_5351009,0,0,75.00,0
__import__.product_5351600,0,0,479.00,0
__import__.product_5352122,0,0,26.10,0
__import__.product_5352202,0,0,24.70,0
__import__.product_5353003,0,0,400.00,0
__import__.product_5353110,0,0,26.10,0
__import__.product_5353111,0,0,26.10,0
__import__.product_5353112,0,0,26.10,0
__import__.product_5353600,0,0,36.00,0
__import__.product_5355000,0,0,365.00,0
__import__.product_5355001,0,0,468.00,0
__import__.product_5355119,0,0,4.70,0
__import__.product_5355513,0,0,50.00,0
__import__.product_5355514,0,0,30.00,0
__import__.product_5356000,0,0,2.50,0
__import__.product_5356002,21.00,12.50,8.60,14.00
__import__.product_5356018,5.20,1.10,0.60,7.50
__import__.product_5360000,0,0,7.50,0
__import__.product_5360001,0,0,550.00,0
__import__.product_5365592,0,0,1429.00,0
__import__.product_5365593,0,0,1143.00,0
__import__.product_5367300,0,0,421.00,0
__import__.product_5367891,0,0,157.50,0
__import__.product_5373800,0,0,36.00,0
__import__.product_5381209,0,0,850.00,0
__import__.product_5382948,0,0,310.00,0
__import__.product_5383900,0,0,36.00,0
__import__.product_5384012,0,0,5200.00,0
__import__.product_5385050,0,0,123.00,0
__import__.product_5385204,0,0,77.50,0
__import__.product_5388400,0,0,6.00,0
__import__.product_5388401,0,0,5.00,0
__import__.product_5388425,0,0,8.00,0
__import__.product_5388426,0,0,4.00,0
__import__.product_5388427,0,0,8.00,0
__import__.product_5388428,0,0,8.00,0
__import__.product_5388429,0,0,80.00,0
__import__.product_5388430,0,0,16.00,0
__import__.product_5390001,0,0,2400.00,0
__import__.product_5391930,0,0,598.40,0
__import__.product_5392525,0,0,16.20,0
__import__.product_5393066,0,0,64.10,0
__import__.product_5394000,0,0,280.00,0
__import__.product_5394004,9.50,10.80,19.00,9.50
__import__.product_5394011,0,0,36.00,0
__import__.product_5394037,0,0,592.00,0
__import__.product_5394875,0,0,215.00,0
__import__.product_5395001,0,0,1270.00,0
__import__.product_5395002,4.00,1.30,2.90,6.80
__import__.product_5395003,0,0,11.80,0
__import__.product_5397500,0,0,58.00,0
__import__.product_5398980,0,0,105.30,0
__import__.product_5399340,0,0,64.50,0
__import__.product_5399940,0,0,185.60,0
__import__.product_5400027,0,0,23.60,0
__import__.product_5400059,0,0,180.00,0
__import__.product_5400115,0,0,51.00,0
__import__.product_5400708,0,0,17.20,0
__import__.product_5400710,0,0,17.20,0
__import__.product_5401001,4.90,11.50,0.90,4.90
__import__.product_5401004,0,0,1.10,0
__import__.product_5401997,0,0,1.00,0
__import__.product_5402009,0,0,5.20,0
__import__.product_5402065,0,0,1395.00,0
__import__.product_5402500,0,0,8.10,0
__import__.product_5404100,0,0,36.00,0
__import__.product_5405000,0,0,170.00,0
__import__.product_5408412,5.40,10.40,86.80,5.40
__import__.product_5409050,0,0,25.00,0
__import__.product_5410015,0,0,415.00,0
__import__.product_5410016,0,0,495.00,0
__import__.product_5410020,0,0,4000.00,0
__import__.product_5415122,0,0,99.00,0
__import__.product_5419000,0,0,3.00,0
__import__.product_5420075,0,0,10.50,0
__import__.product_5421354,0,0,3500.00,0
__import__.product_5421800,0,0,2950.00,0
__import__.product_5421801,0,0,3150.00,0
__import__.product_5421802,0,0,193.00,0
__import__.product_5421803,0,0,125.00,0
__import__.product_5421904,0,0,130.00,0
__import__.product_5424300,0,0,36.00,0
__import__.product_5425331,0,0,37.00,0
__import__.product_5426933,0,0,90.50,0
__import__.product_5427506,0,0,36.00,0
__import__.product_5429000,0,0,2.00,0
__import__.product_5429001,0,0,2.50,0
__import__.product_5429003,0,0,4.70,0
__import__.product_5429004,0,0,6.60,0
__import__.product_5429005,0,0,32.00,0
__import__.product_5430515,13.00,19.00,12.90,3.50
__import__.product_5430900,0,0,2.30,0
__import__.product_5431050,0,0,4.80,0
__import__.product_5431250,6.70,3.60,3.00,6.70
__import__.product_5433499,0,0,38.60,0
__import__.product_5433742,0,0,365.00,0
__import__.product_5435250,6.70,15.20,9.80,6.70
__import__.product_5435323,0,0,170.00,0
__import__.product_5437050,0,0,11000.00,0
__import__.product_5437227,0,0,9.30,0
__import__.product_5439066,0,0,9.40,0
__import__.product_5439069,0,0,8.10,0
__import__.product_5440630,0,0,40.00,0
__import__.product_5441052,0,0,12.50,0
__import__.product_5444500,0,0,36.00,0
__import__.product_5446000,0,0,58.00,0
__import__.product_5446001,0,0,30.00,0
__import__.product_5446002,0,0,34.00,0
__import__.product_5446003,0,0,26.00,0
__import__.product_5446004,0,0,36.00,0
__import__.product_5446005,0,0,40.00,0
__import__.product_5446131,0,0,20.00,0
__import__.product_5446132,0,0,20.00,0
__import__.product_5446133,0,0,20.00,0
__import__.product_5450000,0,0,300.00,0
__import__.product_5450001,0,0,53.00,0
__import__.product_5450004,0,0,95.00,0
__import__.product_5450005,0,0,8.00,0
__import__.product_5450006,0,0,8.00,0
__import__.product_5450007,0,0,8.00,0
__import__.product_5450009,0,0,2090.00,0
__import__.product_5450010,0,0,85.00,0
__import__.product_5450012,0,0,1200.00,0
__import__.product_5450104,0,0,5.00,0
__import__.product_5450105,0,0,5.00,0
__import__.product_5450107,0,0,5.00,0
__import__.product_5450201,0,0,245.00,0
__import__.product_5454480,0,0,38.70,0
__import__.product_5455000,0,0,885.00,0
__import__.product_5455001,0,0,1230.50,0
__import__.product_5455002,0,0,1850.00,0
__import__.product_5455011,0,0,802.50,0
__import__.product_5455013,0,0,802.50,0
__import__.product_5455014,0,0,1270.10,0
__import__.product_5455015,0,0,885.00,0
__import__.product_5455016,0,0,1715.00,0
__import__.product_5455017,0,0,885.00,0
__import__.product_5455018,0,0,1230.50,0
__import__.product_5455019,0,0,1230.50,0
__import__.product_5455020,0,0,1955.00,0
__import__.product_5455021,0,0,53.50,0
__import__.product_5455030,0,0,617.00,0
__import__.product_5463265,0,0,41.50,0
__import__.product_5467051,0,0,43.10,0
__import__.product_5467061,0,0,43.10,0
__import__.product_5470102,0,0,10.80,0
__import__.product_5471261,0,0,41.90,0
__import__.product_5473000,0,0,264.70,0
__import__.product_5473319,0,0,65.00,0
__import__.product_5473655,2.30,102.70,8.40,102.70
__import__.product_5479999,0,0,30.00,0
__import__.product_5490221,0,0,25.00,0
__import__.product_5490956,0,0,140.00,0
__import__.product_5500000,0,0,3.20,0
__import__.product_5500010,0,0,395.00,0
__import__.product_5501020,0,0,70.00,0
__import__.product_5502400,0,0,250.00,0
__import__.product_5502405,0,0,165.00,0
__import__.product_5503802,0,0,150.00,0
__import__.product_5503809,0,0,175.00,0
__import__.product_5503823,0,0,1731.00,0
__import__.product_5504150,0,0,1000.00,0
__import__.product_5505002,18.90,21.20,65.00,19.30
__import__.product_5506000,0,0,174.20,0
__import__.product_5508131,0,0,426.00,0
__import__.product_5509031,0,0,78.00,0
__import__.product_5510000,0,0,4300.00,0
__import__.product_5511012,0,0,439.00,0
__import__.product_5511021,0,0,388.00,0
__import__.product_5511730,0,0,389.80,0
__import__.product_5512003,0,0,218.40,0
__import__.product_5512011,0,0,47.90,0
__import__.product_5512019,0,0,9.70,0
__import__.product_5512020,0,0,15.00,0
__import__.product_5512025,0,0,14.10,0
__import__.product_5512026,13.40,9.30,240.00,8.80
__import__.product_5512036,0,0,10.00,0
__import__.product_5512038,0,0,56.00,0
__import__.product_5512050,0,0,58.00,0
__import__.product_5512051,0,0,109.00,0
__import__.product_5512052,0,0,109.00,0
__import__.product_5512053,0,0,58.00,0
__import__.product_5512103,0,0,543.50,0
__import__.product_5513200,0,0,71.10,0
__import__.product_5513250,0,0,71.10,0
__import__.product_5513460,0,0,71.10,0
__import__.product_5514552,0,0,83.50,0
__import__.product_5515067,0,0,6190.00,0
__import__.product_5515510,0,0,475.00,0
__import__.product_5516502,7.00,22.50,27.10,14.20
__import__.product_5517103,0,0,706.00,0
__import__.product_5517104,0,0,706.00,0
__import__.product_5517113,0,0,706.00,0
__import__.product_5517114,0,0,706.00,0
__import__.product_5517134,0,0,386.00,0
__import__.product_5519510,0,0,544.70,0
__import__.product_5519550,0,0,519.40,0
__import__.product_5519810,0,0,182.60,0
__import__.product_5520100,0,0,780.00,0
__import__.product_5520200,0,0,900.00,0
__import__.product_5525521,0,0,2500.00,0
__import__.product_5526000,0,0,75.00,0
__import__.product_5526213,0,0,10.50,0
__import__.product_5526225,0,0,10.50,0
__import__.product_5530103,0,0,690.00,0
__import__.product_5531821,0,0,7.00,0
__import__.product_5532002,0,0,718.80,0
__import__.product_5548000,0,0,0.90,0
__import__.product_5549021,0,0,13.20,0
__import__.product_5550000,0,0,4500.00,0
__import__.product_5551000,0,0,640.90,0
__import__.product_5555550,0,0,5500.00,0
__import__.product_5555666,0,0,2600.00,0
__import__.product_5555667,0,0,2000.00,0
__import__.product_5556677,0,0,15000.00,0
__import__.product_5556678,0,0,700.00,0
__import__.product_5558814,0,0,919.40,0
__import__.product_5580813,0,0,90.00,0
__import__.product_5580814,0,0,208.00,0
__import__.product_5580815,0,0,12.50,0
__import__.product_5580816,7.80,20.70,14.60,23.60
__import__.product_5590002,0,0,19.30,0
__import__.product_5591208,0,0,60.00,0
__import__.product_5600129,0,0,91.40,0
__import__.product_5600150,0,0,48.10,0
__import__.product_5600374,0,0,87.20,0
__import__.product_5600451,0,0,68.30,0
__import__.product_5600614,0,0,69.00,0
__import__.product_5600615,0,0,69.00,0
__import__.product_5600712,0,0,19.70,0
__import__.product_5600800,0,0,925.00,0
__import__.product_5600801,0,0,150.00,0
__import__.product_5600802,0,0,25.00,0
__import__.product_5601030,0,0,25.60,0
__import__.product_5604281,0,0,99.00,0
__import__.product_5604288,0,0,132.00,0
__import__.product_5607008,0,0,58.60,0
__import__.product_5610098,0,0,40.00,0
__import__.product_5610099,0,0,25.00,0
__import__.product_5610101,0,0,170.00,0
__import__.product_5610105,0,0,170.00,0
__import__.product_5610110,0,0,60.00,0
__import__.product_5610300,0,0,2200.00,0
__import__.product_5610303,0,0,320.00,0
__import__.product_5610514,0,0,352.80,0
__import__.product_5610521,0,0,45.00,0
__import__.product_5610551,28.30,14.40,142.30,19.70
__import__.product_5611103,0,0,60.00,0
__import__.product_5611500,0,0,2.00,0
__import__.product_5613201,0,0,170.00,0
__import__.product_5613600,0,0,79.80,0
__import__.product_5614040,0,0,17100.00,0
__import__.product_5615201,0,0,92.00,0
__import__.product_5617231,0,0,810.00,0
__import__.product_5617241,0,0,990.00,0
__import__.product_5617450,0,0,465.00,0
__import__.product_5617988,0,0,5.50,0
__import__.product_5617989,0,0,8.00,0
__import__.product_5619248,0,0,10.70,0
__import__.product_5620021,0,0,2076.00,0
__import__.product_5621005,0,0,58.80,0
__import__.product_5621015,0,0,60.20,0
__import__.product_5622067,0,0,250.00,0
__import__.product_5622093,0,0,185.00,0
__import__.product_5622205,0,0,170.10,0
__import__.product_5622384,0,0,102.00,0
__import__.product_5622396,0,0,102.00,0
__import__.product_5622401,0,0,27.80,0
__import__.product_5622425,0,0,21.00,0
__import__.product_5622437,0,0,21.00,0
__import__.product_5622607,0,0,35.40,0
__import__.product_5623351,0,0,188.00,0
__import__.product_5624128,0,0,217.00,0
__import__.product_5624990,0,0,259.90,0
__import__.product_5625801,0,0,103.20,0
__import__.product_5627651,0,0,13.90,0
__import__.product_5630110,0,0,1500.00,0
__import__.product_5630115,0,0,1500.00,0
__import__.product_5630121,0,0,420.00,0
__import__.product_5630204,0,0,110.00,0
__import__.product_5630205,0,0,130.00,0
__import__.product_5630207,0,0,110.00,0
__import__.product_5630210,0,0,1250.00,0
__import__.product_5630215,0,0,600.00,0
__import__.product_5630504,0,0,20.00,0
__import__.product_5630505,0,0,15.00,0
__import__.product_5632406,0,0,914.90,0
__import__.product_5634613,0,0,27.00,0
__import__.product_5634634,0,0,201.00,0
__import__.product_5635201,0,0,26.50,0
__import__.product_5635502,0,0,16.40,0
__import__.product_5635504,0,0,13.40,0
__import__.product_5635555,0,0,20.00,0
__import__.product_5635631,0,0,600.00,0
__import__.product_5637611,0,0,33.50,0
__import__.product_5639843,0,0,48.10,0
__import__.product_5640100,0,0,570.00,0
__import__.product_5640102,0,0,70.00,0
__import__.product_5640111,0,0,70.00,0
__import__.product_5640200,0,0,360.00,0
__import__.product_5640915,0,0,915.00,0
__import__.product_5640993,0,0,60.00,0
__import__.product_5645001,0,0,350.00,0
__import__.product_5645661,0,0,184.00,0
__import__.product_5646019,0,0,38.00,0
__import__.product_5646020,0,0,40.00,0
__import__.product_5646021,0,0,52.00,0
__import__.product_5646400,0,0,3200.00,0
__import__.product_5648060,0,0,720.00,0
__import__.product_5649701,0,0,99.00,0
__import__.product_5650012,0,0,23.30,0
__import__.product_5650100,0,0,487.00,0
__import__.product_5650101,0,0,14500.00,0
__import__.product_5650102,0,0,219.00,0
__import__.product_5650103,0,0,341.00,0
__import__.product_5650104,0,0,600.00,0
__import__.product_5650105,0,0,53.00,0
__import__.product_5650106,0,0,53.00,0
__import__.product_5650107,0,0,53.00,0
__import__.product_5650108,0,0,99.00,0
__import__.product_5650109,0,0,115.00,0
__import__.product_5650110,0,0,150.60,0
__import__.product_5650111,0,0,25.00,0
__import__.product_5650112,0,0,25.00,0
__import__.product_5650113,0,0,25.00,0
__import__.product_5650114,0,0,35.00,0
__import__.product_5650115,0,0,35.00,0
__import__.product_5650117,0,0,1300.00,0
__import__.product_5650118,0,0,690.00,0
__import__.product_5650119,0,0,1600.00,0
__import__.product_5650120,0,0,7830.00,0
__import__.product_5650121,0,0,128.00,0
__import__.product_5650122,0,0,128.00,0
__import__.product_5650123,0,0,237.00,0
__import__.product_5650124,0,0,144.00,0
__import__.product_5650125,0,0,160.00,0
__import__.product_5650126,0,0,23.00,0
__import__.product_5650127,0,0,27.00,0
__import__.product_5650129,0,0,33.00,0
__import__.product_5650130,5.30,7.60,41.00,13.40
__import__.product_5650131,0,0,18190.00,0
__import__.product_5650132,0,0,155.00,0
__import__.product_5650133,0,0,155.00,0
__import__.product_5650140,0,0,23950.00,0
__import__.product_5650141,0,0,1135.00,0
__import__.product_5650142,0,0,1760.00,0
__import__.product_5650150,0,0,265.00,0
__import__.product_5650155,0,0,72.50,0
__import__.product_5650306,0,0,100.00,0
__import__.product_5650507,0,0,100.00,0
__import__.product_5650603,0,0,100.00,0
__import__.product_5651030,0,0,2200.00,0
__import__.product_5651111,0,0,16000.00,0
__import__.product_5652020,0,0,8550.00,0
__import__.product_5652021,0,0,9137.00,0
__import__.product_5653001,0,0,3257.00,0
__import__.product_5653002,0,0,149.00,0
__import__.product_5653040,0,0,53.00,0
__import__.product_5654321,0,0,7.50,0
__import__.product_5654323,0,0,283.90,0
__import__.product_5655000,0,0,29.90,0
__import__.product_5655002,0,0,155.00,0
__import__.product_5655030,0,0,29.90,0
__import__.product_5658000,0,0,79.00,0
__import__.product_5660041,0,0,53.60,0
__import__.product_5660100,0,0,40.00,0
__import__.product_5660101,0,0,30.00,0
__import__.product_5660654,0,0,75.00,0
__import__.product_5661551,0,0,5.70,0
__import__.product_5661553,0,0,5.70,0
__import__.product_5661700,0,0,15000.00,0
__import__.product_5661841,0,0,188.00,0
__import__.product_5663212,0,0,15500.00,0
__import__.product_5665854,0,0,18.00,0
__import__.product_5666261,0,0,188.00,0
__import__.product_5667800,0,0,500.00,0
__import__.product_5668022,0,0,28.40,0
__import__.product_5671001,0,0,34.00,0
__import__.product_5671003,0,0,10.00,0
__import__.product_5671005,0,0,34.00,0
__import__.product_5671103,0,0,26.00,0
__import__.product_5671213,0,0,65.00,0
__import__.product_5671301,0,0,2.00,0
__import__.product_5675381,0,0,7900.00,0
__import__.product_5678987,0,0,7900.00,0
__import__.product_5680001,0,0,10.90,0
__import__.product_5680100,0,0,50.00,0
__import__.product_5680206,0,0,60.00,0
__import__.product_5680304,0,0,25.00,0
__import__.product_5680305,0,0,46.00,0
__import__.product_5680621,0,0,60.50,0
__import__.product_5685015,0,0,75.00,0
__import__.product_5690100,0,0,125.00,0
__import__.product_5690202,0,0,210.00,0
__import__.product_5690203,0,0,210.00,0
__import__.product_5690205,0,0,210.00,0
__import__.product_5690600,0,0,59.00,0
__import__.product_5696001,0,0,6960.00,0
__import__.product_5696501,0,0,57.00,0
__import__.product_5702003,0,0,150.00,0
__import__.product_5702004,0,0,30.00,0
__import__.product_5703231,0,0,97.20,0
__import__.product_5703241,0,0,139.20,0
__import__.product_5703554,0,0,63.30,0
__import__.product_5704737,0,0,1418.50,0
__import__.product_5704751,0,0,145.00,0
__import__.product_5707847,0,0,1.80,0
__import__.product_5710024,0,0,23.00,0
__import__.product_5710201,0,0,1.00,0
__import__.product_5710801,0,0,73.00,0
__import__.product_5711050,0,0,62.00,0
__import__.product_5711055,0,0,66.00,0
__import__.product_5711200,0,0,340.00,0
__import__.product_5711550,0,0,2800.00,0
__import__.product_5715061,0,0,30.40,0
__import__.product_5718322,0,0,17.50,0
__import__.product_5718379,0,0,29.00,0
__import__.product_5720177,0,0,119.00,0
__import__.product_5720178,0,0,135.00,0
__import__.product_5720201,0,0,11.00,0
__import__.product_5720263,0,0,35.00,0
__import__.product_5720520,0,0,36.00,0
__import__.product_5721000,0,0,3800.00,0
__import__.product_5721002,0,0,110.00,0
__import__.product_5721015,0,0,16.20,0
__import__.product_5721028,0,0,15.00,0
__import__.product_5721043,0,0,46.00,0
__import__.product_5721044,0,0,132.00,0
__import__.product_5721086,0,0,16.00,0
__import__.product_5721087,0,0,16.00,0
__import__.product_5721095,0,0,18.00,0
__import__.product_5721140,0,0,165.00,0
__import__.product_5721160,0,0,275.00,0
__import__.product_5721190,0,0,399.00,0
__import__.product_5721200,0,0,785.00,0
__import__.product_5721890,0,0,32.00,0
__import__.product_5721940,0,0,26.00,0
__import__.product_5722004,0,0,934.00,0
__import__.product_5722010,0,0,68.60,0
__import__.product_5723010,0,0,3010.00,0
__import__.product_5723500,0,0,7468.00,0
__import__.product_5724212,0,0,1574.00,0
__import__.product_5725100,0,0,476.00,0
__import__.product_5726480,0,0,220.00,0
__import__.product_5726767,0,0,50.00,0
__import__.product_5726860,0,0,44.00,0
__import__.product_5726869,0,0,7.40,0
__import__.product_5726875,0,0,7.40,0
__import__.product_5727200,0,0,594.00,0
__import__.product_5727222,0,0,21.50,0
__import__.product_5727244,0,0,23.00,0
__import__.product_5727255,0,0,26.00,0
__import__.product_5727256,0,0,50.00,0
__import__.product_5727400,0,0,267.00,0
__import__.product_5728000,0,0,1308.00,0
__import__.product_5728500,0,0,89.00,0
__import__.product_5729100,0,0,15.00,0
__import__.product_5729301,0,0,19700.00,0
__import__.product_5732500,0,0,184.50,0
__import__.product_5732501,0,0,43.10,0
__import__.product_5736880,0,0,108.00,0
__import__.product_5736882,0,0,119.00,0
__import__.product_5736890,0,0,2.00,0
__import__.product_5737447,0,0,50.00,0
__import__.product_5740402,0,0,15.90,0
__import__.product_5741070,0,0,69.00,0
__import__.product_5741401,0,0,335.10,0
__import__.product_5741501,0,0,13.50,0
__import__.product_5742901,0,0,26.00,0
__import__.product_5743143,0,0,19.90,0
__import__.product_5745201,0,0,250.00,0
__import__.product_5745502,0,0,2500.00,0
__import__.product_5745504,0,0,130.00,0
__import__.product_5748076,0,0,254.00,0
__import__.product_5753159,0,0,65.00,0
__import__.product_5758484,0,0,3570.00,0
__import__.product_5760051,0,0,753.00,0
__import__.product_5760202,4.90,11.20,18.50,4.90
__import__.product_5760210,0,0,199.00,0
__import__.product_5760325,0,0,13.10,0
__import__.product_5760333,0,0,55.10,0
__import__.product_5760884,0,0,197.90,0
__import__.product_5762000,0,0,1325.00,0
__import__.product_5768893,0,0,118.00,0
__import__.product_5770000,0,0,359.00,0
__import__.product_5774201,0,0,35.00,0
__import__.product_5775001,0,0,90.00,0
__import__.product_5776193,0,0,11.30,0
__import__.product_5776451,0,0,1985.00,0
__import__.product_5776869,0,0,21130.00,0
__import__.product_5785255,0,0,2750.00,0
__import__.product_5790001,0,0,2199.00,0
__import__.product_5790002,0,0,2449.00,0
__import__.product_5790003,0,0,2699.00,0
__import__.product_5790004,0,0,3199.00,0
__import__.product_5790005,0,0,999.00,0
__import__.product_5790006,0,0,779.00,0
__import__.product_5790007,0,0,699.00,0
__import__.product_5790008,0,0,500.00,0
__import__.product_5790009,0,0,1999.00,0
__import__.product_5790010,0,0,2149.00,0
__import__.product_5791330,0,0,83.00,0
__import__.product_57920056,0,0,37.90,0
__import__.product_5792055,0,0,54.70,0
__import__.product_5792261,0,0,5200.00,0
__import__.product_5794021,0,0,190.00,0
__import__.product_5800022,0,0,93.70,0
__import__.product_5800035,0,0,79.70,0
__import__.product_5800036,0,0,28.50,0
__import__.product_5800050,0,0,42.00,0
__import__.product_5800061,0,0,68.70,0
__import__.product_5801040,0,0,25.00,0
__import__.product_5801200,0,0,120.00,0
__import__.product_5801748,0,0,47.00,0
__import__.product_5803001,0,0,85.00,0
__import__.product_5803910,0,0,77.80,0
__import__.product_5805604,0,0,33.60,0
__import__.product_5807607,0,0,373.70,0
__import__.product_5808080,0,0,100.00,0
__import__.product_5809475,0,0,43.80,0
__import__.product_5809815,0,0,125.00,0
__import__.product_5815002,0,0,242.10,0
__import__.product_5824401,0,0,1399.00,0
__import__.product_5824461,0,0,1699.00,0
__import__.product_5824481,0,0,48589.00,0
__import__.product_5826123,0,0,12.70,0
__import__.product_5826124,0,0,12.70,0
__import__.product_5826125,0,0,12.70,0
__import__.product_5826445,0,0,521.00,0
__import__.product_5826546,0,0,89.50,0
__import__.product_5827015,0,0,35.90,0
__import__.product_5827016,0,0,35.90,0
__import__.product_5827017,0,0,37.90,0
__import__.product_5828051,0,0,618.00,0
__import__.product_5828053,0,0,582.00,0
__import__.product_5828054,0,0,21.00,0
__import__.product_5828055,0,0,118.00,0
__import__.product_5828481,0,0,29.60,0
__import__.product_5833301,0,0,16440.00,0
__import__.product_5835003,0,0,20.00,0
__import__.product_5835004,0,0,5.00,0
__import__.product_5836363,0,0,18900.00,0
__import__.product_5840247,0,0,37.80,0
__import__.product_5840248,0,0,37.80,0
__import__.product_5840264,0,0,26.80,0
__import__.product_5840267,0,0,26.80,0
__import__.product_5850512,0,0,760.00,0
__import__.product_5850519,0,0,31.00,0
__import__.product_5852500,0,0,93.00,0
__import__.product_5852502,0,0,14982.00,0
__import__.product_5852503,0,0,58567.00,0
__import__.product_5852504,0,0,14888.00,0
__import__.product_5852505,0,0,15565.00,0
__import__.product_5852506,0,0,165.00,0
__import__.product_5852507,0,0,2427.00,0
__import__.product_5852508,0,0,3000.00,0
__import__.product_5852509,0,0,525.00,0
__import__.product_5852510,0,0,2760.00,0
__import__.product_5852511,0,0,2000.00,0
__import__.product_5852512,0,0,51967.00,0
__import__.product_5852513,0,0,1342.00,0
__import__.product_5852514,0,0,464.00,0
__import__.product_5852515,0,0,223.00,0
__import__.product_5852516,0,0,162.00,0
__import__.product_5852517,0,0,10500.00,0
__import__.product_5852518,0,0,11500.00,0
__import__.product_5852519,0,0,6000.00,0
__import__.product_5852521,0,0,14062.00,0
__import__.product_5852522,0,0,8125.00,0
__import__.product_5852523,0,0,29000.00,0
__import__.product_5858500,0,0,117.70,0
__import__.product_5860411,0,0,555.00,0
__import__.product_5863910,0,0,1391.00,0
__import__.product_5863911,0,0,485.00,0
__import__.product_5865005,0,0,75.00,0
__import__.product_5865006,0,0,75.00,0
__import__.product_5865202,0,0,3200.00,0
__import__.product_5869001,0,0,124.60,0
__import__.product_5871311,0,0,117.00,0
__import__.product_5871312,0,0,166.60,0
__import__.product_5892850,0,0,38500.00,0
__import__.product_5892851,0,0,16000.00,0
__import__.product_5900000,0,0,48.70,0
__import__.product_5900001,0,0,15.00,0
__import__.product_5900005,0,0,107.10,0
__import__.product_5900021,0,0,185.00,0
__import__.product_5900123,0,0,5450.00,0
__import__.product_5900147,0,0,20.00,0
__import__.product_5900350,0,0,249.90,0
__import__.product_5900591,0,0,6.60,0
__import__.product_5900706,0,0,20.10,0
__import__.product_5900722,0,0,582.00,0
__import__.product_5900723,0,0,40.20,0
__import__.product_5900900,0,0,700.00,0
__import__.product_5900951,0,0,13400.00,0
__import__.product_5901050,0,0,40.00,0
__import__.product_5901812,0,0,1685.30,0
__import__.product_5905191,0,0,225.00,0
__import__.product_5905195,0,0,128.00,0
__import__.product_5905327,0,0,3554.00,0
__import__.product_5905330,0,0,3554.00,0
__import__.product_5906810,0,0,110.30,0
__import__.product_5908378,0,0,350.00,0
__import__.product_5909000,0,0,419.00,0
__import__.product_5909214,0,0,51.30,0
__import__.product_5910003,0,0,29.20,0
__import__.product_5911000,0,0,62.40,0
__import__.product_5913402,4.00,17.00,40.70,12.00
__import__.product_5915012,0,0,87.50,0
__import__.product_5915200,0,0,36000.00,0
__import__.product_5915201,0,0,26000.00,0
__import__.product_5915204,7.50,24.50,30.00,14.00
__import__.product_5915205,0,0,2700.00,0
__import__.product_5915700,0,0,25.90,0
__import__.product_5916402,0,0,41.30,0
__import__.product_5916526,0,0,30.00,0
__import__.product_5916872,0,0,2500.00,0
__import__.product_5917418,0,0,31.50,0
__import__.product_5917684,0,0,19900.00,0
__import__.product_5917820,0,0,34000.00,0
__import__.product_5919500,0,0,5.00,0
__import__.product_5920070,12.50,7.20,6.00,14.30
__import__.product_5920415,0,0,37.50,0
__import__.product_5920553,0,0,10.80,0
__import__.product_5920595,0,0,10.80,0
__import__.product_5920599,0,0,10.80,0
__import__.product_5920650,0,0,10.80,0
__import__.product_5920651,0,0,10.80,0
__import__.product_5921524,0,0,15.80,0
__import__.product_5922140,3.00,21.00,16.10,15.50
__import__.product_5923021,0,0,17.40,0
__import__.product_5923036,0,0,22.50,0
__import__.product_5924030,0,0,23.30,0
__import__.product_5924251,15.70,13.70,4.70,3.70
__import__.product_5924900,0,0,124.60,0
__import__.product_5929151,0,0,147.00,0
__import__.product_5930128,15.30,4.60,3.40,4.60
__import__.product_5932167,0,0,2.00,0
__import__.product_5933392,0,0,101.60,0
