id,width,length,depth
__import__.product_5087304,4.9,4.9,9.5
__import__.product_5087308,6,6,11.5
__import__.product_5087309,6.3,6.3,12.9
__import__.product_5087311,0,0,0
__import__.product_5087312,3.2,3.2,2.4
__import__.product_5087313,3,3,1.2
__import__.product_5087314,0,0,0
__import__.product_5087315,0,0,0
__import__.product_5087321,0,0,0
__import__.product_5087322,2.3,10,2.3
__import__.product_5087323,2.1,11.2,2.1
__import__.product_5087327,0,0,0
__import__.product_5087328,2.7,2.7,1.2
__import__.product_5087341,2.6,2.6,6
__import__.product_5087342,0,0,0
__import__.product_5087343,3,3,7.2
__import__.product_5087344,3.3,3.3,8
__import__.product_5087345,3.9,3.9,9.2
__import__.product_5087377,4.5,4.5,18.3
__import__.product_5087378,0,0,0
__import__.product_5087379,7.4,7.4,25.1
__import__.product_5090039,0,0,0
__import__.product_5090166,0,0,0
__import__.product_5090297,0,0,0
__import__.product_5090313,0,0,0
__import__.product_5090909,0,0,0
__import__.product_5091144,0,0,0
__import__.product_5091145,0,0,0
__import__.product_5091146,0,0,0
__import__.product_5091153,0,0,0
__import__.product_5091155,0,0,0
__import__.product_5091156,0,0,0
__import__.product_5091157,0,0,0
__import__.product_5091158,0,0,0
__import__.product_5091165,0,0,0
__import__.product_5091166,0,0,0
__import__.product_5091167,0.6,14,8.7
__import__.product_5091586,0,0,0
__import__.product_5091916,0,0,0
__import__.product_5091920,0,0,0
__import__.product_5093509,0,0,0
__import__.product_5093631,0,0,0
__import__.product_5094113,39,76,11
__import__.product_5095830,20,24,9
__import__.product_5097003,0,0,0
__import__.product_5097275,6,5.8,15.5
__import__.product_5097631,19,28,7
__import__.product_5098711,0,0,0
__import__.product_5099020,0,0,0
__import__.product_5100000,0,0,0
__import__.product_5100001,0,0,0
__import__.product_5100002,0,0,0
__import__.product_5100003,0,0,0
__import__.product_5100005,0,0,0
__import__.product_5100006,0,0,0
__import__.product_5100008,0,0,0
__import__.product_5100009,0,0,0
__import__.product_5100012,0,0,0
__import__.product_5100032,0,0,0
__import__.product_5100034,0,0,0
__import__.product_5100036,0,0,0
__import__.product_5100038,0,0,0
__import__.product_5100081,0,0,0
__import__.product_5100100,0,0,0
__import__.product_5100105,0,0,0
__import__.product_5100120,0,0,0
__import__.product_5100200,0,0,0
__import__.product_5100201,0,0,0
__import__.product_5100409,0,0,0
__import__.product_5100410,0,0,0
__import__.product_5100414,0,0,0
__import__.product_5100530,0,0,0
__import__.product_5100531,0,0,0
__import__.product_5100533,0,0,0
__import__.product_5100534,0,0,0
__import__.product_5100555,0,0,0
__import__.product_5100600,0,0,0
__import__.product_5100709,0,0,0
__import__.product_5100710,0,0,0
__import__.product_5100720,0,0,0
__import__.product_5100721,0,0,0
__import__.product_5100771,0,0,0
__import__.product_5100781,0,0,0
__import__.product_5100798,11.2,5.2,5
__import__.product_5100799,11.3,7.8,7.7
__import__.product_5100809,8.3,20.5,8.5
__import__.product_5100980,0,0,0
__import__.product_5101002,0,0,0
__import__.product_5101025,0,0,0
__import__.product_5101041,0,0,0
__import__.product_5101042,0,0,0
__import__.product_5101043,0,0,0
__import__.product_5101044,0,0,0
__import__.product_5101045,0,0,0
__import__.product_5101046,0,0,0
__import__.product_5101061,0,0,0
__import__.product_5101062,0,0,0
__import__.product_5101066,0,0,0
__import__.product_5101067,0,0,0
__import__.product_5101100,0,0,0
__import__.product_5101250,0,0,0
__import__.product_5101255,0,0,0
__import__.product_5101320,0,0,0
__import__.product_5101411,0,0,0
__import__.product_5101500,0,0,0
__import__.product_5101512,0,0,0
__import__.product_5101519,0,0,0
__import__.product_5101525,23,17.5,5.2
__import__.product_5101624,3,10,19.8
__import__.product_5101760,0,0,0
__import__.product_5102000,0,0,0
__import__.product_5102064,0,0,0
__import__.product_5102120,7,8,8
__import__.product_5102121,10.5,13.8,10.5
__import__.product_5102122,14,15,13
__import__.product_5102206,0,0,0
__import__.product_5102760,0,0,0
__import__.product_5102812,0,0,0
__import__.product_5102828,38.7,18.4,19
__import__.product_5103000,0,0,0
__import__.product_5103012,0,0,0
__import__.product_5103065,0,0,0
__import__.product_5103080,0,0,0
__import__.product_5103125,0,0,0
__import__.product_5103130,0,0,0
__import__.product_5103170,0,0,0
__import__.product_5103300,0,0,0
__import__.product_5103425,0,0,0
__import__.product_5103476,0,0,0
__import__.product_5103477,0,0,0
__import__.product_5103995,10,25,2
__import__.product_5103996,0,0,0
__import__.product_5103999,9,17,1.5
__import__.product_5104005,0,0,0
__import__.product_5104012,0,0,0
__import__.product_5104013,0,0,0
__import__.product_5104016,0,0,0
__import__.product_5104022,0,0,0
__import__.product_5104070,0,0,0
__import__.product_5104072,0,0,0
__import__.product_5104073,0,0,0
__import__.product_5104074,0,0,0
__import__.product_5104075,0,0,0
__import__.product_5104076,0,0,0
__import__.product_5104503,0,0,0
__import__.product_5104504,0,0,0
__import__.product_5104520,0,0,0
__import__.product_5104609,0,0,0
__import__.product_5104801,0,0,0
__import__.product_5105000,0,0,0
__import__.product_5105059,0,0,0
__import__.product_5105061,0,0,0
__import__.product_5105067,0,0,0
__import__.product_5105068,0,0,0
__import__.product_5105073,0,0,0
__import__.product_5105080,0,0,0
__import__.product_5105085,0,0,0
__import__.product_5105100,0,0,0
__import__.product_5105155,0,0,0
__import__.product_5105200,0,0,0
__import__.product_5105300,0,0,0
__import__.product_5105403,0,0,0
__import__.product_5105415,0,0,0
__import__.product_5105511,0,0,0
__import__.product_5105512,0,0,0
__import__.product_5105607,0,0,0
__import__.product_5105620,0,0,0
__import__.product_5105622,0,0,0
__import__.product_5105623,0,0,0
__import__.product_5105624,0,0,0
__import__.product_5105627,0,0,0
__import__.product_5105630,0,0,0
__import__.product_5105800,0,0,0
__import__.product_5105803,0,0,0
__import__.product_5105806,0,0,0
__import__.product_5105809,0,0,0
__import__.product_5105829,0,0,0
__import__.product_5105831,0,0,0
__import__.product_5105832,0,0,0
__import__.product_5105835,0,0,0
__import__.product_5105839,0,0,0
__import__.product_5105840,0,0,0
__import__.product_5105904,0,0,0
__import__.product_5106046,0,0,0
__import__.product_5106054,0,0,0
__import__.product_5106061,0,0,0
__import__.product_5106110,0,0,0
__import__.product_5106200,0,0,0
__import__.product_5106205,0,0,0
__import__.product_5106320,0,0,0
__import__.product_5106321,0,0,0
__import__.product_5106322,0,0,0
__import__.product_5106323,0,0,0
__import__.product_5106324,0,0,0
__import__.product_5106325,0,0,0
__import__.product_5106330,0,0,0
__import__.product_5107010,0,0,0
__import__.product_5107110,0,0,0
__import__.product_5107111,0,0,0
__import__.product_5107140,0,0,0
__import__.product_5107142,0,0,0
__import__.product_5107144,0,0,0
__import__.product_5107146,0,0,0
__import__.product_5107148,0,0,0
__import__.product_5107150,0,0,0
__import__.product_5107152,0,0,0
__import__.product_5107154,0,0,0
__import__.product_5107509,0,0,0
__import__.product_5108000,0,0,0
__import__.product_5108940,0,0,0
__import__.product_5109095,0,0,0
__import__.product_5109150,0,0,0
__import__.product_5109161,0,0,0
__import__.product_5109180,0,0,0
__import__.product_5109254,0,0,0
__import__.product_5109260,0,0,0
__import__.product_5109264,0,0,0
__import__.product_5109801,0,0,0
__import__.product_5109900,0,0,0
__import__.product_5109901,0,0,0
__import__.product_5109902,30,45,9
__import__.product_5110000,4.4,4.4,9
__import__.product_5110001,18.7,47.1,10.5
__import__.product_5110002,0,0,0
__import__.product_5110003,0,0,0
__import__.product_5110004,4.2,9.9,4.8
__import__.product_5110005,0,0,0
__import__.product_5110007,14.7,22.8,7.3
__import__.product_5110008,6.9,11.4,13.8
__import__.product_5110009,0,0,0
__import__.product_5110010,3.1,18.1,12.1
__import__.product_5110011,0,0,0
__import__.product_5110012,0,0,0
__import__.product_5110013,0,0,0
__import__.product_5110015,0,0,0
__import__.product_5110016,0,0,0
__import__.product_5110017,3.5,17.7,11
__import__.product_5110018,7,14,27
__import__.product_5110019,11,25,24
__import__.product_5110020,8.5,17,10.5
__import__.product_5110021,0,0,0
__import__.product_5110024,0,0,0
__import__.product_5110025,0,0,0
__import__.product_5110026,0,0,0
__import__.product_5110027,0,0,0
__import__.product_5110028,0,0,0
__import__.product_5110029,0,0,0
__import__.product_5110033,0,0,0
__import__.product_5110035,0,0,0
__import__.product_5110036,0,0,0
__import__.product_5110037,20.7,20.8,14.5
__import__.product_5110038,0,0,0
__import__.product_5110039,0,0,0
__import__.product_5110115,10,10,22.4
__import__.product_5110180,0,0,0
__import__.product_5110205,9,16,7.5
__import__.product_5110210,9,16,7.5
__import__.product_5110505,0,0,0
__import__.product_5111010,0,0,0
__import__.product_5111104,0,0,0
__import__.product_5111111,0,0,0
__import__.product_5111112,0,0,0
__import__.product_5111113,0,0,0
__import__.product_5111120,0,0,0
__import__.product_5111200,0,0,0
__import__.product_5111300,0,0,0
__import__.product_5111331,0,0,0
__import__.product_5111434,0,0,0
__import__.product_5111525,0,0,0
__import__.product_5111550,0,0,0
__import__.product_5111730,0,0,0
__import__.product_5112005,0,0,0
__import__.product_5112012,0,0,0
__import__.product_5112013,0,0,0
__import__.product_5112015,6,14,6.4
__import__.product_5112075,0,0,0
__import__.product_5112233,0,0,0
__import__.product_5112333,0,0,0
__import__.product_5112344,0,0,0
__import__.product_5112345,0,0,0
__import__.product_5112395,6.5,8.7,1.8
__import__.product_5112480,0,0,0
__import__.product_5112500,0,0,0
__import__.product_5112510,0,0,0
__import__.product_5112515,0,0,0
__import__.product_5112673,35,77,10
__import__.product_5113005,5.7,13.8,6.2
__import__.product_5113016,0,0,0
__import__.product_5113020,0,0,0
__import__.product_5113153,6,13.8,6.5
__import__.product_5113386,4,19.5,14
__import__.product_5113582,10.3,6.4,14.5
__import__.product_5113584,17.3,7.1,10.5
__import__.product_5113700,0,0,0
__import__.product_5113884,0,0,0
__import__.product_5114523,0,0,0
__import__.product_5114700,0,0,0
__import__.product_5115022,0,0,0
__import__.product_5115090,0,0,0
__import__.product_5115115,0,0,0
__import__.product_5115250,0,0,0
__import__.product_5115820,0,0,0
__import__.product_5116004,0,0,0
__import__.product_5116011,0,0,0
__import__.product_5116021,0,0,0
__import__.product_5116100,0,0,0
__import__.product_5116103,0,0,0
__import__.product_5116111,0,0,0
__import__.product_5116112,0,0,0
__import__.product_5116113,0,0,0
__import__.product_5116116,0,0,0
__import__.product_5116200,0,0,0
__import__.product_5117122,38,76,11
__import__.product_5117176,38,76,11
__import__.product_5117177,38,76,11
__import__.product_5117218,38,76,11
__import__.product_5117330,0,0,0
__import__.product_5117531,38,76,11
__import__.product_5117532,38,76,11
__import__.product_5117533,38,76,11
__import__.product_5117534,38,76,11
__import__.product_5117537,38,76,11
__import__.product_5117538,38,76,11
__import__.product_5117539,38,76,11
__import__.product_5117540,38,76,11
__import__.product_5117658,38,76,11
__import__.product_5117659,38,76,11
__import__.product_5117801,0,0,0
__import__.product_5117802,0,0,0
__import__.product_5117803,0,0,0
__import__.product_5117809,0,0,0
__import__.product_5117810,0,0,0
__import__.product_5117811,0,0,0
__import__.product_5117812,0,0,0
__import__.product_5118000,0,0,0
__import__.product_5118100,0,0,0
__import__.product_5118102,0,0,0
__import__.product_5118200,0,0,0
__import__.product_5118216,0,0,0
__import__.product_5118510,0,0,0
__import__.product_5118515,10.1,20.5,10.5
__import__.product_5118517,0,0,0
__import__.product_5118971,15,29.6,11.1
__import__.product_5119091,7.3,6.5,18.5
__import__.product_5119092,8.7,5.9,19.4
__import__.product_5119203,0,0,0
__import__.product_5119229,7.3,6.5,18.5
__import__.product_5119486,0,0,0
__import__.product_5119701,0,0,0
__import__.product_5120000,0,0,0
__import__.product_5120001,0,0,0
__import__.product_5120002,0,0,0
__import__.product_5120003,0,0,0
__import__.product_5120004,0,0,0
__import__.product_5120005,0,0,0
__import__.product_5120006,0,0,0
__import__.product_5120007,0,0,0
__import__.product_5120008,0,0,0
__import__.product_5120009,0,0,0
__import__.product_5120010,0,0,0
__import__.product_5120011,0,0,0
__import__.product_5120012,0,0,0
__import__.product_5120013,0,0,0
__import__.product_5120014,3.7,11.8,3.7
__import__.product_5120015,0,0,0
__import__.product_5120016,0,0,0
__import__.product_5120017,0,0,0
__import__.product_5120018,0,0,0
__import__.product_5120019,0,0,0
__import__.product_5120020,14.3,17.4,21.5
__import__.product_5120022,0,0,0
__import__.product_5120023,0,0,0
__import__.product_5120024,0,0,0
__import__.product_5120025,0,0,0
__import__.product_5120026,0,0,0
__import__.product_5120060,0,0,0
__import__.product_5120109,0,0,0
__import__.product_5120259,0,0,0
__import__.product_5120313,0,0,0
__import__.product_5120572,0,0,0
__import__.product_5120614,0,0,0
__import__.product_5120615,0,0,0
__import__.product_5121208,0,0,0
__import__.product_5121209,0,0,0
__import__.product_5121210,0,0,0
__import__.product_5121212,0,0,0
__import__.product_5121213,0,0,0
__import__.product_5121214,0,0,0
__import__.product_5121218,0,0,0
__import__.product_5121266,0,0,0
__import__.product_5121268,8.6,10.7,8.8
__import__.product_5121300,0,0,0
__import__.product_5121310,0,0,0
__import__.product_5121330,18.9,9.7,4.6
__import__.product_5121411,20.7,11.6,5.2
__import__.product_5121517,0,0,0
__import__.product_5121820,4.3,13.5,2
__import__.product_5121821,24.7,15,12.8
__import__.product_5121822,14,24.5,14.5
__import__.product_5121823,0,0,0
__import__.product_5121824,0,0,0
__import__.product_5121825,0,0,0
__import__.product_5121908,0,0,0
__import__.product_5121913,0,0,0
__import__.product_5122122,0,0,0
__import__.product_5122210,0,0,0
__import__.product_5122240,0,0,0
__import__.product_5122310,0,0,0
__import__.product_5122501,0,0,0
__import__.product_5122505,0,0,0
__import__.product_5122810,0,0,0
__import__.product_5123000,0,0,0
__import__.product_5123124,0,0,0
__import__.product_5123310,0,0,0
__import__.product_5123314,0,0,0
__import__.product_5123315,0,0,0
__import__.product_5123316,0,0,0
__import__.product_5123320,0,0,0
__import__.product_5123405,0,0,0
__import__.product_5123407,0,0,0
__import__.product_5123410,0,0,0
__import__.product_5123411,0,0,0
__import__.product_5123412,0,0,0
__import__.product_5123456,0,0,0
__import__.product_5123654,0,0,0
__import__.product_5123789,0,0,0
__import__.product_5123810,0,0,0
__import__.product_5123816,0,0,0
__import__.product_5124000,0,0,0
__import__.product_5124081,0,0,0
__import__.product_5124180,0,0,0
__import__.product_5124211,6.2,6.2,6.7
__import__.product_5124231,6.3,11.6,6.2
__import__.product_5124242,0,0,0
__import__.product_5124548,0,0,0
__import__.product_5124590,19,21,8
__import__.product_5124591,0,0,0
__import__.product_5124610,25,23,10
__import__.product_5124830,0,0,0
__import__.product_5124835,0,0,0
__import__.product_5125211,8.7,15.5,4.5
__import__.product_5125212,9,18,4.5
__import__.product_5125213,9,20.5,4.8
__import__.product_5125214,9,22,5
__import__.product_5125250,0,0,0
__import__.product_5125272,0,0,0
__import__.product_5125446,0,0,0
__import__.product_5126612,0,0,0
__import__.product_5127000,0,0,0
__import__.product_5127512,0,0,0
__import__.product_5127524,0,0,0
__import__.product_5128135,0,0,0
__import__.product_5128137,0,0,0
__import__.product_5128570,0,0,0
__import__.product_5130024,6,14,6.4
__import__.product_5130138,0,0,0
__import__.product_5130209,0,0,0
__import__.product_5130259,0,0,0
__import__.product_5130309,0,0,0
__import__.product_5130310,0,0,0
__import__.product_5130311,0,0,0
__import__.product_5130312,0,0,0
__import__.product_5130315,11.8,3.6,3.6
__import__.product_5130320,0,0,0
__import__.product_5130321,0,0,0
__import__.product_5130403,0,0,0
__import__.product_5130404,0,0,0
__import__.product_5130405,0,0,0
__import__.product_5130413,0,0,0
__import__.product_5130475,0,0,0
__import__.product_5130509,0,0,0
__import__.product_5130510,0,0,0
__import__.product_5131047,35,77,10
__import__.product_5131063,0,0,0
__import__.product_5131064,0,0,0
__import__.product_5131065,0,0,0
__import__.product_5131300,1.2,13,1.3
__import__.product_5131305,5,17,1.6
__import__.product_5131315,6.5,12.5,1
__import__.product_5131325,0,0,0
__import__.product_5131415,0,0,0
__import__.product_5131871,0,0,0
__import__.product_5132074,0,0,0
__import__.product_5132105,5,33,10.8
__import__.product_5132107,0,0,0
__import__.product_5132110,0,0,0
__import__.product_5132115,5.3,33.5,31
__import__.product_5132120,0,0,0
__import__.product_5132122,0,0,0
__import__.product_5132322,6,3.5,5.6
__import__.product_5132400,0,0,0
__import__.product_5134013,0,0,0
__import__.product_5134016,5.9,14.1,6.4
__import__.product_5134019,0,0,0
__import__.product_5134044,0,0,0
__import__.product_5134046,0,0,0
__import__.product_5134051,0,0,0
__import__.product_5134053,0,0,0
__import__.product_5134113,0,0,0
__import__.product_5135022,0,0,0
__import__.product_5135586,0,0,0
__import__.product_5136390,0,0,0
__import__.product_5136418,0,0,0
__import__.product_5138101,0,0,0
__import__.product_5140000,0,0,0
__import__.product_5140001,0,0,0
__import__.product_5140002,0,0,0
__import__.product_5140011,0,0,0
__import__.product_5140014,0,0,0
__import__.product_5140100,0,0,0
__import__.product_5140101,0,0,0
__import__.product_5140140,0,0,0
__import__.product_5140154,0,0,0
__import__.product_5140219,0,0,0
__import__.product_5140257,0,0,0
__import__.product_5140286,0,0,0
__import__.product_5140287,0,0,0
__import__.product_5140304,0,0,0
__import__.product_5140305,0,0,0
__import__.product_5140350,4,4,11.5
__import__.product_5140397,0,0,0
__import__.product_5140398,0,0,0
__import__.product_5140404,0,0,0
__import__.product_5140407,0,0,0
__import__.product_5140415,0,0,0
__import__.product_5140416,0,0,0
__import__.product_5140420,0,0,0
__import__.product_5140422,0,0,0
__import__.product_5140423,0,0,0
__import__.product_5140442,0,0,0
__import__.product_5140443,0,0,0
__import__.product_5140452,0,0,0
__import__.product_5140453,0,0,0
__import__.product_5140460,0,0,0
__import__.product_5140468,0,0,0
__import__.product_5140472,0,0,0
__import__.product_5140489,0,0,0
__import__.product_5140492,0,0,0
__import__.product_5140519,0,0,0
__import__.product_5140520,0,0,0
__import__.product_5140554,0,0,0
__import__.product_5140587,0,0,0
__import__.product_5140603,0,0,0
__import__.product_5140618,0,0,0
__import__.product_5140680,0,0,0
__import__.product_5140709,12.3,3,17.5
__import__.product_5140745,6.5,14,6.7
__import__.product_5140870,0,0,0
__import__.product_5140909,22,17.9,14.6
__import__.product_5140912,22.3,17.5,13.8
__import__.product_5140919,0,0,0
__import__.product_5141025,0,0,0
__import__.product_5141088,0,0,0
__import__.product_5141223,0,0,0
__import__.product_5141305,0,0,0
__import__.product_5141398,0,0,0
__import__.product_5141423,0,0,0
__import__.product_5141512,0,0,0
__import__.product_5141835,14.5,25,19.4
__import__.product_5141850,23,34,19
__import__.product_5141870,15,8.2,18
__import__.product_5141871,19.5,14.4,11.2
__import__.product_5141872,23.5,14.5,22.5
__import__.product_5141906,0,0,0
__import__.product_5141910,0,0,0
__import__.product_5141911,0,0,0
__import__.product_5142035,13.5,10.6,5.4
__import__.product_5142311,0,0,0
__import__.product_5142434,0,0,0
__import__.product_5142501,0,0,0
__import__.product_5142502,0,0,0
__import__.product_5142504,0,0,0
__import__.product_5142505,0,0,0
__import__.product_5142506,0,0,0
__import__.product_5142507,0,0,0
__import__.product_5142508,0,0,0
__import__.product_5142509,0,0,0
__import__.product_5142510,0,0,0
__import__.product_5142511,0,0,0
__import__.product_5142512,0,0,0
__import__.product_5142514,0,0,0
__import__.product_5142515,0,0,0
__import__.product_5142516,0,0,0
__import__.product_5142517,0,0,0
__import__.product_5142518,0,0,0
__import__.product_5142519,0,0,0
__import__.product_5142528,0,0,0
__import__.product_5142806,0,0,0
__import__.product_5142808,0,0,0
__import__.product_5143160,0,0,0
__import__.product_5143170,0,0,0
__import__.product_5143209,0,0,0
__import__.product_5143210,0,0,0
__import__.product_5143312,0,0,0
__import__.product_5143810,0,0,0
__import__.product_5144070,0,0,0
__import__.product_5144110,0,0,0
__import__.product_5145000,0,0,0
__import__.product_5145020,0,0,0
__import__.product_5145040,0,0,0
__import__.product_5145116,0,0,0
__import__.product_5145183,0,0,0
__import__.product_5145217,11.5,11.5,20
__import__.product_5145281,0,0,0
__import__.product_5145300,0,0,0
__import__.product_5145310,0,0,0
__import__.product_5145329,0,0,0
__import__.product_5145370,11.5,11.5,20
__import__.product_5145690,0,0,0
__import__.product_5145870,0,0,0
__import__.product_5145944,0,0,0
__import__.product_5146919,0,0,0
__import__.product_5147100,0,0,0
__import__.product_5147290,0,0,0
__import__.product_5147665,0,0,0
__import__.product_5147670,0,0,0
__import__.product_5147720,0,0,0
__import__.product_5147910,0,0,0
__import__.product_5148000,0,0,0
__import__.product_5148001,0,0,0
__import__.product_5148002,0,0,0
__import__.product_5148003,0,0,0
__import__.product_5148004,0,0,0
__import__.product_5148005,0,0,0
__import__.product_5148100,0,0,0
__import__.product_5148180,0,0,0
__import__.product_5148391,0,0,0
__import__.product_5148426,0,0,0
__import__.product_5148440,0,0,0
__import__.product_5148475,0,0,0
__import__.product_5148503,0,0,0
__import__.product_5149325,0,0,0
__import__.product_5150000,0,0,0
__import__.product_5150109,0,0,0
__import__.product_5150122,0,0,0
__import__.product_5150190,0,0,0
__import__.product_5150270,0,0,0
__import__.product_5150409,0,0,0
__import__.product_5150464,0,0,0
__import__.product_5150509,0,0,0
__import__.product_5150609,0,0,0
__import__.product_5150610,0,0,0
__import__.product_5150782,0,0,0
__import__.product_5150784,0,0,0
__import__.product_5150837,0,0,0
__import__.product_5150909,9,21,27.5
__import__.product_5151003,0,0,0
__import__.product_5151009,0,0,0
__import__.product_5151010,0,0,0
__import__.product_5151011,0,0,0
__import__.product_5151012,0,0,0
__import__.product_5151014,0,0,0
__import__.product_5151341,0,0,0
__import__.product_5151500,0,0,0
__import__.product_5151528,0,0,0
__import__.product_5151674,0,0,0
__import__.product_5152149,0,0,0
__import__.product_5152150,0,0,0
__import__.product_5152210,0,0,0
__import__.product_5152211,0,0,0
__import__.product_5152445,0,0,0
__import__.product_5152903,0,0,0
__import__.product_5152911,0,0,0
__import__.product_5152912,0,0,0
__import__.product_5152913,0,0,0
__import__.product_5152920,0,0,0
__import__.product_5152922,0,0,0
__import__.product_5153160,0,0,0
__import__.product_5153515,0,0,0
__import__.product_5153525,0,0,0
__import__.product_5153530,0,0,0
__import__.product_5153535,0,0,0
__import__.product_5154500,0,0,0
__import__.product_5155000,19.7,25.7,11.1
__import__.product_5155260,0,0,0
__import__.product_5155290,0,0,0
__import__.product_5155310,0,0,0
__import__.product_5155320,0,0,0
__import__.product_5155401,0,0,0
__import__.product_5155402,0,0,0
__import__.product_5155560,0,0,0
__import__.product_5156506,0,0,0
__import__.product_5156508,0,0,0
__import__.product_5156513,0,0,0
__import__.product_5156516,0,0,0
__import__.product_5157000,0,0,0
__import__.product_5157001,0,0,0
__import__.product_5157002,0,0,0
__import__.product_5157003,0,0,0
__import__.product_5157100,0,0,0
__import__.product_5157102,0,0,0
__import__.product_5157104,0,0,0
__import__.product_5157106,0,0,0
__import__.product_5157110,0,0,0
__import__.product_5157167,0,0,0
__import__.product_5157207,0,0,0
__import__.product_5157268,0,0,0
__import__.product_5157282,0,0,0
__import__.product_5157320,0,0,0
__import__.product_5157494,0,0,0
__import__.product_5157696,0,0,0
__import__.product_5157701,0,0,0
__import__.product_5157703,0,0,0
__import__.product_5157704,0,0,0
__import__.product_5157711,0,0,0
__import__.product_5157713,0,0,0
__import__.product_5157745,0,0,0
__import__.product_5157746,0,0,0
__import__.product_5157760,0,0,0
__import__.product_5157761,0,0,0
__import__.product_5158142,0,0,0
__import__.product_5158241,0,0,0
__import__.product_5158251,0,0,0
__import__.product_5158500,0,0,0
__import__.product_5159300,8,14,5.7
__import__.product_5159301,9.2,13.5,5.8
__import__.product_5159400,16.2,23,2
__import__.product_5159401,0,0,0
__import__.product_5159402,0,0,0
__import__.product_5159403,0,0,0
__import__.product_5159593,0,0,0
__import__.product_5159594,0,0,0
__import__.product_5160012,0,0,0
__import__.product_5160013,0,0,0
__import__.product_5160100,0,0,0
__import__.product_5160107,0,0,0
__import__.product_5160209,9.5,16.8,23
__import__.product_5160509,0,0,0
__import__.product_5160510,0,0,0
__import__.product_5160512,0,0,0
__import__.product_5160555,16,8,6
__import__.product_5160580,7,48.7,10.7
__import__.product_5160581,0,0,0
__import__.product_5160610,7.5,16.5,5.5
__import__.product_5160611,7.5,16.5,6
__import__.product_5160625,5.5,5.5,5
__import__.product_5160636,5.4,5.4,7.5
__import__.product_5160647,5.6,5.6,10.5
__import__.product_5160651,0,0,0
__import__.product_5160652,13,8,6
__import__.product_5160656,16,8,6
__import__.product_5160657,8,16,6
__import__.product_5160658,16,8,6
__import__.product_5160659,16,8,6
__import__.product_5160700,0,0,0
__import__.product_5160701,31,10,10
__import__.product_5160702,45,10,10
__import__.product_5160710,22.5,11.5,6
__import__.product_5160850,0,0,0
__import__.product_5160855,0,0,0
__import__.product_5160856,0,0,0
__import__.product_5160857,0,0,0
__import__.product_5160951,5.2,19,19
__import__.product_5161100,0,0,0
__import__.product_5161110,0,0,0
__import__.product_5161200,0,0,0
__import__.product_5161210,0,0,0
__import__.product_5161300,0,0,0
__import__.product_5161310,0,0,0
__import__.product_5161400,0,0,0
__import__.product_5161401,0,0,0
__import__.product_5161410,0,0,0
__import__.product_5161411,0,0,0
__import__.product_5161500,0,0,0
__import__.product_5161510,0,0,0
__import__.product_5161520,0,0,0
__import__.product_5161600,0,0,0
__import__.product_5161610,0,0,0
__import__.product_5161700,0,0,0
__import__.product_5161710,0,0,0
__import__.product_5161800,0,0,0
__import__.product_5161810,0,0,0
__import__.product_5161831,0,0,0
__import__.product_5161836,0,0,0
__import__.product_5161900,0,0,0
__import__.product_5162000,0,0,0
__import__.product_5162004,0,0,0
__import__.product_5162006,0,0,0
__import__.product_5162008,0,0,0
__import__.product_5162010,0,0,0
__import__.product_5162032,0,0,0
__import__.product_5162100,0,0,0
__import__.product_5162424,0,0,0
__import__.product_5162633,0,0,0
__import__.product_5163000,0,0,0
__import__.product_5163001,7.3,7.3,14.9
__import__.product_5163200,0,0,0
__import__.product_5163210,0,0,0
__import__.product_5163400,0,0,0
__import__.product_5163410,0,0,0
__import__.product_5163500,0,0,0
__import__.product_5163501,0,0,0
__import__.product_5163502,0,0,0
__import__.product_5164002,0,0,0
__import__.product_5164006,0,0,0
__import__.product_5164010,0,0,0
__import__.product_5164016,0,0,0
__import__.product_5164018,0,0,0
__import__.product_5164061,0,0,0
__import__.product_5164120,0,0,0
__import__.product_5164210,0,0,0
__import__.product_5164230,0,0,0
__import__.product_5164259,8.7,12.9,9.3
__import__.product_5164500,37,73,11
__import__.product_5164501,37,73,11
__import__.product_5164502,37,73,11
__import__.product_5164503,37,73,11
__import__.product_5164504,37,73,11
__import__.product_5164505,37,73,11
__import__.product_5164506,37,73,11
__import__.product_5164507,25,36,10
__import__.product_5164508,25,36,10
__import__.product_5164509,25,36,10
__import__.product_5164510,25,36,10
__import__.product_5164511,25,36,10
__import__.product_5164512,25,36,10
__import__.product_5164513,27,47,10
__import__.product_5164514,26,41,10
__import__.product_5164515,27,47,10
__import__.product_5164516,27,47,10
__import__.product_5164517,20,22,8
__import__.product_5164518,20,22,8
__import__.product_5164519,20,22,8
__import__.product_5164520,20,22,8
__import__.product_5164521,20,22,8
__import__.product_5164522,25,36,10
__import__.product_5164523,25,36,10
__import__.product_5164524,15,25,25
__import__.product_5164525,15,23,6
__import__.product_5164526,15,23,6
__import__.product_5164527,15,23,6
__import__.product_5164528,15,23,6
__import__.product_5164529,0,0,0
__import__.product_5164530,0,0,0
__import__.product_5164531,0,0,0
__import__.product_5164532,0,0,0
__import__.product_5164533,37,73,11
__import__.product_5164534,37,73,11
__import__.product_5164535,37,73,11
__import__.product_5164536,37,73,11
__import__.product_5164537,25,36,10
__import__.product_5164538,25,36,10
__import__.product_5164539,25,36,10
__import__.product_5164540,27,47,10
__import__.product_5164541,25.5,44,10
__import__.product_5164542,27,47,10
