id,price,product_code,name/id,product_tmpl_id/id
__import__.supplierinfo_79193-5507592,84.85,L7 507592,__import__.supplier_79193,__import__.product_5507592_product_template
__import__.supplierinfo_79200-5116015,26.36,11600015,__import__.supplier_79200,__import__.product_5116015_product_template
__import__.supplierinfo_79200-5150217,18.74,11150217  DR17,__import__.supplier_79200,__import__.product_5150217_product_template
__import__.supplierinfo_79200-5164018,11.02,16401848,__import__.supplier_79200,__import__.product_5164018_product_template
__import__.supplierinfo_79200-5191524,7.14,5201524P,__import__.supplier_79200,__import__.product_5191524_product_template
__import__.supplierinfo_79200-5273695,1.25,ZBP10,__import__.supplier_79200,__import__.product_5273695_product_template
__import__.supplierinfo_79200-5350313,21.99,11403131,__import__.supplier_79200,__import__.product_5350313_product_template
__import__.supplierinfo_79200-5350327,37.50,11353036-0327,__import__.supplier_79200,__import__.product_5350327_product_template
__import__.supplierinfo_79200-5910120,20.66,15300025,__import__.supplier_79200,__import__.product_5910120_product_template
__import__.supplierinfo_79200-5920151,21.75,OS51,__import__.supplier_79200,__import__.product_5920151_product_template
__import__.supplierinfo_79200-5921202,20.25,15202,__import__.supplier_79200,__import__.product_5921202_product_template
__import__.supplierinfo_79201-3498995,60.84,10012864,__import__.supplier_79201,__import__.product_3498995_product_template
__import__.supplierinfo_79201-3499001,58.76,10011735,__import__.supplier_79201,__import__.product_3499001_product_template
__import__.supplierinfo_79201-3499019,17.93,10016049,__import__.supplier_79201,__import__.product_3499019_product_template
__import__.supplierinfo_79201-3571478,20.83,10012543,__import__.supplier_79201,__import__.product_3571478_product_template
__import__.supplierinfo_79201-3597770,12.41,10016258,__import__.supplier_79201,__import__.product_3597770_product_template
__import__.supplierinfo_79201-3597788,12.06,10016247,__import__.supplier_79201,__import__.product_3597788_product_template
__import__.supplierinfo_79201-3597804,10.68,10016246,__import__.supplier_79201,__import__.product_3597804_product_template
__import__.supplierinfo_79201-3606720,61.88,10011716,__import__.supplier_79201,__import__.product_3606720_product_template
__import__.supplierinfo_79201-3621166,45.64,10016098,__import__.supplier_79201,__import__.product_3621166_product_template
__import__.supplierinfo_79201-3621174,65.71,10016099,__import__.supplier_79201,__import__.product_3621174_product_template
__import__.supplierinfo_79201-3621182,93.08,10016100,__import__.supplier_79201,__import__.product_3621182_product_template
__import__.supplierinfo_79201-3621190,113.15,10016101,__import__.supplier_79201,__import__.product_3621190_product_template
__import__.supplierinfo_79244-5395370,87.69,,__import__.supplier_79244,__import__.product_5395370_product_template
__import__.supplierinfo_79301-5118511,4.31,18511,__import__.supplier_79301,__import__.product_5118511_product_template
__import__.supplierinfo_79462-5020691,0.97,J-16-012,__import__.supplier_79462,__import__.product_5020691_product_template
__import__.supplierinfo_79462-5021219,4.50,J-17-114,__import__.supplier_79462,__import__.product_5021219_product_template
__import__.supplierinfo_79462-5021221,5.00,J-17-116,__import__.supplier_79462,__import__.product_5021221_product_template
__import__.supplierinfo_79462-5044876,16.09,J-40-140,__import__.supplier_79462,__import__.product_5044876_product_template
__import__.supplierinfo_79462-5151014,26.50,J-13-059,__import__.supplier_79462,__import__.product_5151014_product_template
__import__.supplierinfo_79462-5461525,18.46,SV-1032-75,__import__.supplier_79462,__import__.product_5461525_product_template
__import__.supplierinfo_79462-5601094,2.40,J-18-008,__import__.supplier_79462,__import__.product_5601094_product_template
__import__.supplierinfo_79462-5851318,12.13,SV-1188-20,__import__.supplier_79462,__import__.product_5851318_product_template
__import__.supplierinfo_79462-7429008,1.60,J-22-223,__import__.supplier_79462,__import__.product_7429008_product_template
__import__.supplierinfo_79462-7429040,2.60,J-16-017,__import__.supplier_79462,__import__.product_7429040_product_template
__import__.supplierinfo_79462-8020255,25.00,J-19-310,__import__.supplier_79462,__import__.product_8020255_product_template
__import__.supplierinfo_79462-8020723,3.12,J-16-016,__import__.supplier_79462,__import__.product_8020723_product_template
__import__.supplierinfo_79462-8020806,1.44,J-16-078,__import__.supplier_79462,__import__.product_8020806_product_template
__import__.supplierinfo_79462-8020841,6.20,J-35-081,__import__.supplier_79462,__import__.product_8020841_product_template
__import__.supplierinfo_79462-8020870,10.18,J-35-365B,__import__.supplier_79462,__import__.product_8020870_product_template
__import__.supplierinfo_79462-8020893,99.93,J-35-364,__import__.supplier_79462,__import__.product_8020893_product_template
__import__.supplierinfo_79462-8028274,4.71,SV-1132-30,__import__.supplier_79462,__import__.product_8028274_product_template
__import__.supplierinfo_79462-8028280,3.99,SV-1132-15,__import__.supplier_79462,__import__.product_8028280_product_template
__import__.supplierinfo_79462-8036575,21.75,J-19-268,__import__.supplier_79462,__import__.product_8036575_product_template
__import__.supplierinfo_79462-8044793,4.09,SV-2601-00,__import__.supplier_79462,__import__.product_8044793_product_template
__import__.supplierinfo_79462-8044818,7.70,SV-2602-00,__import__.supplier_79462,__import__.product_8044818_product_template
__import__.supplierinfo_79582-5003600,30.00,D00360 VENTIEL KREIS,__import__.supplier_79582,__import__.product_5003600_product_template
__import__.supplierinfo_79592-8236481,26.33,68100401 XS,__import__.supplier_79592,__import__.product_8236481_product_template
__import__.supplierinfo_79592-8236498,26.33,68100402 S,__import__.supplier_79592,__import__.product_8236498_product_template
__import__.supplierinfo_79592-8236506,26.33,68100403 M,__import__.supplier_79592,__import__.product_8236506_product_template
__import__.supplierinfo_79592-8236512,26.33,68100404 L,__import__.supplier_79592,__import__.product_8236512_product_template
__import__.supplierinfo_79592-8236529,26.33,68100405 XL,__import__.supplier_79592,__import__.product_8236529_product_template
__import__.supplierinfo_80300-5032164,132.00,2164,__import__.supplier_80300,__import__.product_5032164_product_template
__import__.supplierinfo_80300-5041420,60.68,8609,__import__.supplier_80300,__import__.product_5041420_product_template
__import__.supplierinfo_80300-5082002,43.68,82002W,__import__.supplier_80300,__import__.product_5082002_product_template
__import__.supplierinfo_80300-5082003,57.25,82003W,__import__.supplier_80300,__import__.product_5082003_product_template
__import__.supplierinfo_80300-5104005,14.39,40005,__import__.supplier_80300,__import__.product_5104005_product_template
__import__.supplierinfo_80300-5104012,6.59,40012,__import__.supplier_80300,__import__.product_5104012_product_template
__import__.supplierinfo_80300-5104013,6.59,40013,__import__.supplier_80300,__import__.product_5104013_product_template
__import__.supplierinfo_80300-5104016,13.19,40016,__import__.supplier_80300,__import__.product_5104016_product_template
__import__.supplierinfo_81200-3604204,8.68,30010,__import__.supplier_81200,__import__.product_3604204_product_template
__import__.supplierinfo_81200-3604212,9.56,30011,__import__.supplier_81200,__import__.product_3604212_product_template
__import__.supplierinfo_81200-3604220,8.76,30012,__import__.supplier_81200,__import__.product_3604220_product_template
__import__.supplierinfo_81200-3604238,9.96,30013,__import__.supplier_81200,__import__.product_3604238_product_template
__import__.supplierinfo_81200-3604246,11.56,30014,__import__.supplier_81200,__import__.product_3604246_product_template
__import__.supplierinfo_81200-3604247,14.34,,__import__.supplier_81200,__import__.product_3604247_product_template
__import__.supplierinfo_81200-5120025,133.90,,__import__.supplier_81200,__import__.product_5120025_product_template
__import__.supplierinfo_81206-5120026,18.91,,__import__.supplier_81206,__import__.product_5120026_product_template
__import__.supplierinfo_82460-8109800,6141.42,GIGAA BOX AB 810/980,__import__.supplier_82460,__import__.product_8109800_product_template
__import__.supplierinfo_82540-5049521,322.94,FA000101 90X60,__import__.supplier_82540,__import__.product_5049521_product_template
__import__.supplierinfo_82593-3212065,60.30,,__import__.supplier_82593,__import__.product_3212065_product_template
__import__.supplierinfo_82593-3212081,142.29,,__import__.supplier_82593,__import__.product_3212081_product_template
__import__.supplierinfo_82593-3495249,9.85,,__import__.supplier_82593,__import__.product_3495249_product_template
__import__.supplierinfo_82595-2659134,4.50,460225,__import__.supplier_82595,__import__.product_2659134_product_template
__import__.supplierinfo_82595-3013265,16.00,460244,__import__.supplier_82595,__import__.product_3013265_product_template
__import__.supplierinfo_82640-5014095,107.24,014097,__import__.supplier_82640,__import__.product_5014095_product_template
__import__.supplierinfo_82640-5101043,66.80,AC35,__import__.supplier_82640,__import__.product_5101043_product_template
__import__.supplierinfo_82640-5101044,66.80,AC50,__import__.supplier_82640,__import__.product_5101044_product_template
__import__.supplierinfo_82640-5101045,75.14,AC60,__import__.supplier_82640,__import__.product_5101045_product_template
__import__.supplierinfo_82640-5101046,32.18,001046,__import__.supplier_82640,__import__.product_5101046_product_template
__import__.supplierinfo_82640-5105415,28.71,105415,__import__.supplier_82640,__import__.product_5105415_product_template
__import__.supplierinfo_82640-5106205,28.71,106205,__import__.supplier_82640,__import__.product_5106205_product_template
__import__.supplierinfo_82640-5704004,106.52,704000,__import__.supplier_82640,__import__.product_5704004_product_template
__import__.supplierinfo_82640-5827150,44.85,LFITS150,__import__.supplier_82640,__import__.product_5827150_product_template
__import__.supplierinfo_82640-5854328,19.54,1854328,__import__.supplier_82640,__import__.product_5854328_product_template
__import__.supplierinfo_82640-5902661,14.37,TIBUT9S,__import__.supplier_82640,__import__.product_5902661_product_template
__import__.supplierinfo_82640-5902663,14.37,TIBUT6S,__import__.supplier_82640,__import__.product_5902663_product_template
__import__.supplierinfo_82670-3582582,12.64,,__import__.supplier_82670,__import__.product_3582582_product_template
__import__.supplierinfo_82680-5352044,2.88,J-22-022,__import__.supplier_82680,__import__.product_5352044_product_template
__import__.supplierinfo_82680-5352046,2.88,J-22-043,__import__.supplier_82680,__import__.product_5352046_product_template
__import__.supplierinfo_82680-6621040,2.88,J-22-036,__import__.supplier_82680,__import__.product_6621040_product_template
__import__.supplierinfo_82680-6621113,3.24,J-22-015,__import__.supplier_82680,__import__.product_6621113_product_template
__import__.supplierinfo_82680-6621121,3.24,J-22-037,__import__.supplier_82680,__import__.product_6621121_product_template
__import__.supplierinfo_82680-7429072,2.38,J-22-012,__import__.supplier_82680,__import__.product_7429072_product_template
__import__.supplierinfo_82680-8019200,3.35,J-22-072,__import__.supplier_82680,__import__.product_8019200_product_template
__import__.supplierinfo_82680-8019217,3.31,J-22-066,__import__.supplier_82680,__import__.product_8019217_product_template
__import__.supplierinfo_82680-8019625,2.88,J-22-029,__import__.supplier_82680,__import__.product_8019625_product_template
__import__.supplierinfo_82680-8019631,2.88,J-22-030,__import__.supplier_82680,__import__.product_8019631_product_template
__import__.supplierinfo_82680-8019708,2.88,J-22-014,__import__.supplier_82680,__import__.product_8019708_product_template
__import__.supplierinfo_82680-8020700,1.56,J-16-015,__import__.supplier_82680,__import__.product_8020700_product_template
__import__.supplierinfo_82680-8020924,2.82,J-17-030,__import__.supplier_82680,__import__.product_8020924_product_template
__import__.supplierinfo_82680-8020953,2.88,J-17-032,__import__.supplier_82680,__import__.product_8020953_product_template
__import__.supplierinfo_82680-8021154,3.72,J-17-119,__import__.supplier_82680,__import__.product_8021154_product_template
__import__.supplierinfo_82701-3071669,46.77,,__import__.supplier_82701,__import__.product_3071669_product_template
__import__.supplierinfo_82702-3319035,18.59,UCDKAT3,__import__.supplier_82702,__import__.product_3319035_product_template
__import__.supplierinfo_82702-3319043,51.45,UCDKAT10,__import__.supplier_82702,__import__.product_3319043_product_template
__import__.supplierinfo_82702-3541406,4.94,FRDKAT500,__import__.supplier_82702,__import__.product_3541406_product_template
__import__.supplierinfo_82702-3541414,21.09,FRDKAT3,__import__.supplier_82702,__import__.product_3541414_product_template
__import__.supplierinfo_82702-3549953,9.36,UCDKATB,__import__.supplier_82702,__import__.product_3549953_product_template
__import__.supplierinfo_82702-3577095,2.55,DENHOND250,__import__.supplier_82702,__import__.product_3577095_product_template
__import__.supplierinfo_82936-5082199,8.00,,__import__.supplier_82936,__import__.product_5082199_product_template
__import__.supplierinfo_82949-5502405,110.00,GROENE RUG 35MM,__import__.supplier_82949,__import__.product_5502405_product_template
__import__.supplierinfo_83100-5702003,90.00,,__import__.supplier_83100,__import__.product_5702003_product_template
__import__.supplierinfo_83300-3467123,15.61,,__import__.supplier_83300,__import__.product_3467123_product_template
__import__.supplierinfo_83300-3467131,8.40,,__import__.supplier_83300,__import__.product_3467131_product_template
__import__.supplierinfo_83300-3510518,27.90,,__import__.supplier_83300,__import__.product_3510518_product_template
__import__.supplierinfo_83305-5027601,8.93,006610,__import__.supplier_83305,__import__.product_5027601_product_template
__import__.supplierinfo_83322-5044770,5.80,1850489,__import__.supplier_83322,__import__.product_5044770_product_template
__import__.supplierinfo_83322-5211260,37.50,11260,__import__.supplier_83322,__import__.product_5211260_product_template
__import__.supplierinfo_83322-5211263,14.95,11263,__import__.supplier_83322,__import__.product_5211263_product_template
__import__.supplierinfo_83322-8034139,8.68,2214,__import__.supplier_83322,__import__.product_8034139_product_template
__import__.supplierinfo_83322-8236558,25.15,32390,__import__.supplier_83322,__import__.product_8236558_product_template
__import__.supplierinfo_95104-5006223,26.16,OVINA / EDGE 13-4T,__import__.supplier_95104,__import__.product_5006223_product_template
__import__.supplierinfo_95104-5303307,403.46,303307,__import__.supplier_95104,__import__.product_5303307_product_template
__import__.supplierinfo_95150-5411824,0,,__import__.supplier_95150,__import__.product_5411824_product_template
__import__.supplierinfo_95150-5750014,0,,__import__.supplier_95150,__import__.product_5750014_product_template
