id,price
__import__.supplierinfo_77326-7969006,39.00
__import__.supplierinfo_77326-8270500,3.25
__import__.supplierinfo_77340-0466524,0
__import__.supplierinfo_77372-5984002,33.16
__import__.supplierinfo_77420-5106324,79.55
__import__.supplierinfo_77420-7413006,33.44
__import__.supplierinfo_77500-7750012,60.00
__import__.supplierinfo_77602-0104299,15.67
__import__.supplierinfo_77602-1112507,12.80
__import__.supplierinfo_77602-1112515,5.44
__import__.supplierinfo_77602-1112523,10.50
__import__.supplierinfo_77602-1118975,13.76
__import__.supplierinfo_77602-1118983,6.99
__import__.supplierinfo_77602-1329614,22.52
__import__.supplierinfo_77602-1329622,53.06
__import__.supplierinfo_77602-1484047,43.12
__import__.supplierinfo_77602-1684364,6.06
__import__.supplierinfo_77602-1684372,8.63
__import__.supplierinfo_77602-2094316,21.74
__import__.supplierinfo_77602-2094324,32.00
__import__.supplierinfo_77602-2114981,17.37
__import__.supplierinfo_77602-2433779,71.47
__import__.supplierinfo_77602-2433787,4.33
__import__.supplierinfo_77602-2433795,22.33
__import__.supplierinfo_77602-2433803,8.76
__import__.supplierinfo_77602-2433811,45.84
__import__.supplierinfo_77602-2509784,88.60
__import__.supplierinfo_77602-2509792,27.28
__import__.supplierinfo_77602-2509800,54.23
__import__.supplierinfo_77602-2509818,11.68
__import__.supplierinfo_77602-2509826,22.17
__import__.supplierinfo_77602-2509909,138.96
__import__.supplierinfo_77602-2509917,89.34
__import__.supplierinfo_77602-2646300,4.95
__import__.supplierinfo_77602-2815243,13.97
__import__.supplierinfo_77602-2848877,8.18
__import__.supplierinfo_77602-2849065,28.84
__import__.supplierinfo_77602-2849339,16.39
__import__.supplierinfo_77602-2890218,48.36
__import__.supplierinfo_77602-2924850,51.97
__import__.supplierinfo_77602-2924868,61.86
__import__.supplierinfo_77602-2924892,96.49
__import__.supplierinfo_77602-2924934,71.07
__import__.supplierinfo_77602-2941094,7.88
__import__.supplierinfo_77602-3045119,7.42
__import__.supplierinfo_77602-3074440,25.04
__import__.supplierinfo_77602-3086121,30.22
__import__.supplierinfo_77602-3086139,21.66
__import__.supplierinfo_77602-3086147,19.08
__import__.supplierinfo_77602-3113776,7.23
__import__.supplierinfo_77602-3156957,12.28
__import__.supplierinfo_77602-3204443,10.62
__import__.supplierinfo_77602-3204625,6.37
__import__.supplierinfo_77602-3205242,51.60
__import__.supplierinfo_77602-3341849,9.49
__import__.supplierinfo_77602-3341864,13.35
__import__.supplierinfo_77602-3341872,32.53
__import__.supplierinfo_77602-3411212,45.24
__import__.supplierinfo_77602-3419512,2.38
__import__.supplierinfo_77602-3419520,24.12
__import__.supplierinfo_77602-3419538,3.58
__import__.supplierinfo_77602-3419546,34.20
__import__.supplierinfo_77602-3419553,8.69
__import__.supplierinfo_77602-3419561,51.86
__import__.supplierinfo_77602-3430238,56.26
__import__.supplierinfo_77602-3508181,16.08
__import__.supplierinfo_77602-3550506,32.73
__import__.supplierinfo_77602-4367921,14.09
__import__.supplierinfo_77602-4373726,8.90
__import__.supplierinfo_77602-4665512,24.52
__import__.supplierinfo_77602-5384000,27.69
__import__.supplierinfo_77602-7384001,18.60
__import__.supplierinfo_77602-7384002,48.67
__import__.supplierinfo_77602-7730400,41.54
__import__.supplierinfo_77602-7760200,28.93
__import__.supplierinfo_77602-7760203,7.41
__import__.supplierinfo_77602-7760208,5.42
__import__.supplierinfo_77602-7760217,8.47
__import__.supplierinfo_77602-8270502,27.81
__import__.supplierinfo_77602-8270533,42.79
__import__.supplierinfo_77602-8270537,37.49
__import__.supplierinfo_77603-0685909,7.07
__import__.supplierinfo_77603-1115377,36.81
__import__.supplierinfo_77603-1122191,6.06
__import__.supplierinfo_77603-1193457,4.80
__import__.supplierinfo_77603-1202803,2.50
__import__.supplierinfo_77603-1202860,5.41
__import__.supplierinfo_77603-1202886,22.43
__import__.supplierinfo_77603-1202969,14.08
__import__.supplierinfo_77603-1203181,6.19
__import__.supplierinfo_77603-1203199,9.14
__import__.supplierinfo_77603-1203231,1.64
__import__.supplierinfo_77603-1203232,2.29
__import__.supplierinfo_77603-1203264,48.20
__import__.supplierinfo_77603-1203272,14.27
__import__.supplierinfo_77603-1203280,5.57
__import__.supplierinfo_77603-1206853,5.88
__import__.supplierinfo_77603-1206895,10.50
__import__.supplierinfo_77603-1430297,12.57
__import__.supplierinfo_77603-1483957,3.98
__import__.supplierinfo_77603-1483965,8.23
__import__.supplierinfo_77603-1483973,78.74
__import__.supplierinfo_77603-1623776,10.85
__import__.supplierinfo_77603-1751577,7.85
__import__.supplierinfo_77603-2228450,8.49
__import__.supplierinfo_77603-2340453,6.75
__import__.supplierinfo_77603-2407110,3.60
__import__.supplierinfo_77603-2578326,73.61
__import__.supplierinfo_77603-2597250,29.32
__import__.supplierinfo_77603-2626927,25.29
__import__.supplierinfo_77603-2932523,5.08
__import__.supplierinfo_77603-2932531,37.64
__import__.supplierinfo_77603-2932549,8.47
__import__.supplierinfo_77603-3134160,28.71
__import__.supplierinfo_77603-3444395,10.19
__import__.supplierinfo_77603-3493657,17.73
__import__.supplierinfo_77603-5228443,6.02
__import__.supplierinfo_77603-5760342,8.28
__import__.supplierinfo_77603-5760343,12.51
__import__.supplierinfo_77603-5760344,42.52
__import__.supplierinfo_77603-5760345,7.89
__import__.supplierinfo_77603-7760300,16.00
__import__.supplierinfo_77603-7760301,17.49
__import__.supplierinfo_77603-7760331,21.11
__import__.supplierinfo_77603-7760333,18.30
__import__.supplierinfo_77603-7760334,33.56
__import__.supplierinfo_77603-7760335,130.72
__import__.supplierinfo_77618-5760302,18.49
__import__.supplierinfo_77618-5760305,44.41
__import__.supplierinfo_77618-5760306,44.41
__import__.supplierinfo_77618-5760307,46.02
__import__.supplierinfo_77618-5760308,45.57
__import__.supplierinfo_77618-5760309,46.49
__import__.supplierinfo_77618-5760310,49.49
__import__.supplierinfo_77618-5760311,40.26
__import__.supplierinfo_77618-5760312,40.26
__import__.supplierinfo_77618-5760313,30.35
__import__.supplierinfo_77618-5760314,30.21
__import__.supplierinfo_77618-5760315,34.59
__import__.supplierinfo_77618-5760317,36.97
__import__.supplierinfo_77618-5760318,39.31
__import__.supplierinfo_77618-5760319,10.32
__import__.supplierinfo_77618-5760320,12.08
__import__.supplierinfo_77618-5760321,13.32
__import__.supplierinfo_77618-5760322,13.32
__import__.supplierinfo_77618-5760323,11.18
__import__.supplierinfo_77618-5760324,37.25
__import__.supplierinfo_77618-5760325,11.11
__import__.supplierinfo_77618-5760326,37.02
__import__.supplierinfo_77618-5760327,12.86
__import__.supplierinfo_77618-5760328,50.41
__import__.supplierinfo_77618-5760329,15.12
__import__.supplierinfo_77618-5760332,47.17
__import__.supplierinfo_77618-5760333,46.48
__import__.supplierinfo_77618-5760336,28.27
__import__.supplierinfo_77618-5760338,28.27
__import__.supplierinfo_77618-5760340,90.81
__import__.supplierinfo_77618-5760341,113.86
__import__.supplierinfo_77618-5760346,29.59
__import__.supplierinfo_77618-5760348,40.47
__import__.supplierinfo_77618-5760349,39.12
__import__.supplierinfo_77618-5760354,31.59
__import__.supplierinfo_77618-5760360,50.03
__import__.supplierinfo_77618-5760362,42.74
__import__.supplierinfo_77618-5760363,41.13
__import__.supplierinfo_77618-5760364,42.74
__import__.supplierinfo_77618-5760365,41.13
__import__.supplierinfo_77618-5760366,50.03
__import__.supplierinfo_77618-5760370,57.92
__import__.supplierinfo_77618-5760371,61.33
__import__.supplierinfo_77618-5760391,42.53
__import__.supplierinfo_77618-5760393,41.13
__import__.supplierinfo_77618-5760397,53.76
__import__.supplierinfo_77618-5760399,48.31
__import__.supplierinfo_77618-5760401,50.28
__import__.supplierinfo_77618-5760416,42.16
__import__.supplierinfo_77618-5776181,55.21
__import__.supplierinfo_77618-5776183,50.18
__import__.supplierinfo_77618-5776184,66.92
__import__.supplierinfo_77618-5776185,62.63
__import__.supplierinfo_77618-5776186,63.70
__import__.supplierinfo_77618-5776187,46.07
__import__.supplierinfo_77618-5776188,60.16
__import__.supplierinfo_77618-5776189,41.62
__import__.supplierinfo_77618-5776190,41.62
__import__.supplierinfo_77618-5776191,103.37
__import__.supplierinfo_77618-5776192,21.68
__import__.supplierinfo_77618-5776196,62.66
__import__.supplierinfo_77618-5776197,63.05
__import__.supplierinfo_77618-7760306,53.44
__import__.supplierinfo_77618-7760307,62.51
__import__.supplierinfo_77618-7760308,31.17
__import__.supplierinfo_77618-7760329,14.50
__import__.supplierinfo_77618-7760339,50.68
__import__.supplierinfo_77618-7760340,27.57
__import__.supplierinfo_77618-7760341,61.54
__import__.supplierinfo_77618-7760344,60.14
__import__.supplierinfo_77618-7760345,76.13
__import__.supplierinfo_77640-5764020,24.30
__import__.supplierinfo_78650-4006104,21.62
__import__.supplierinfo_78650-4007022,10.62
__import__.supplierinfo_78650-4007104,21.62
__import__.supplierinfo_78650-4007222,10.59
__import__.supplierinfo_78650-4007224,34.55
__import__.supplierinfo_78650-4007225,47.09
__import__.supplierinfo_78650-4008021,11.03
__import__.supplierinfo_78650-4009014,20.05
__import__.supplierinfo_78650-4009015,32.27
__import__.supplierinfo_78650-4009034,20.56
__import__.supplierinfo_78650-4009053,38.38
__import__.supplierinfo_78650-4009094,20.74
__import__.supplierinfo_78650-4120152,14.33
__import__.supplierinfo_78650-4120154,24.35
__import__.supplierinfo_78650-4130002,12.04
__import__.supplierinfo_78650-4140004,23.50
__import__.supplierinfo_78650-4140006,37.13
__import__.supplierinfo_78650-4160104,23.50
__import__.supplierinfo_78650-4160125,46.05
__import__.supplierinfo_78650-4180202,15.37
__import__.supplierinfo_78650-4210014,43.11
__import__.supplierinfo_78650-4210101,6.78
__import__.supplierinfo_78650-4212008,27.77
__import__.supplierinfo_78650-4212009,47.62
__import__.supplierinfo_78650-4213005,19.22
__import__.supplierinfo_78650-4220002,9.60
__import__.supplierinfo_78650-4220114,47.62
__import__.supplierinfo_78650-4220190,17.73
__import__.supplierinfo_78650-4230101,8.64
__import__.supplierinfo_78650-4230102,27.30
__import__.supplierinfo_78650-4230112,36.49
__import__.supplierinfo_78650-4230121,8.67
__import__.supplierinfo_78650-4230122,27.99
__import__.supplierinfo_78650-4230123,43.11
__import__.supplierinfo_78650-4230131,8.86
__import__.supplierinfo_78650-4230133,42.04
__import__.supplierinfo_78650-4250006,22.71
__import__.supplierinfo_78650-4260002,8.64
__import__.supplierinfo_78650-4260014,43.11
__import__.supplierinfo_78650-4270014,43.11
__import__.supplierinfo_78650-4270114,42.04
__import__.supplierinfo_78650-4280101,6.78
__import__.supplierinfo_78650-4280102,22.15
__import__.supplierinfo_78650-4290211,9.03
__import__.supplierinfo_78650-4500224,13.16
__import__.supplierinfo_78650-4500225,26.67
__import__.supplierinfo_78650-4500244,14.33
__import__.supplierinfo_78650-4500245,38.16
__import__.supplierinfo_78650-4500282,6.40
__import__.supplierinfo_78650-4500284,11.17
__import__.supplierinfo_78650-4500305,28.72
__import__.supplierinfo_78650-4500325,26.01
__import__.supplierinfo_78650-4500382,13.30
__import__.supplierinfo_78650-4500425,27.97
__import__.supplierinfo_78650-4500445,36.99
__import__.supplierinfo_78650-4500464,14.33
__import__.supplierinfo_78650-4900402,5.46
__import__.supplierinfo_78650-4901409,4.70
__import__.supplierinfo_78650-4901703,5.46
__import__.supplierinfo_78650-4902404,4.70
__import__.supplierinfo_78650-4902602,5.46
__import__.supplierinfo_78650-4910041,15.22
__import__.supplierinfo_78650-4922543,15.22
__import__.supplierinfo_78650-4930043,15.22
__import__.supplierinfo_78650-4970041,15.22
__import__.supplierinfo_78650-5080002,22.64
__import__.supplierinfo_78650-8095224,16.87
__import__.supplierinfo_79000-1008640,44.62
__import__.supplierinfo_79000-1008680,53.54
__import__.supplierinfo_79000-1030410,10.60
__import__.supplierinfo_79000-1038990,443.05
__import__.supplierinfo_79000-6604207,1.76
__import__.supplierinfo_79000-8001909,3.15
__import__.supplierinfo_79000-8005758,4.03
__import__.supplierinfo_79000-8006019,2.76
__import__.supplierinfo_79000-8006048,3.93
__import__.supplierinfo_79000-8006077,1.80
__import__.supplierinfo_79000-8006083,2.32
__import__.supplierinfo_79000-8006769,0.18
__import__.supplierinfo_79000-8007473,0.42
__import__.supplierinfo_79000-8007674,1.24
__import__.supplierinfo_79000-8010423,2.01
__import__.supplierinfo_79000-8011374,4.55
__import__.supplierinfo_79000-8012020,3.97
__import__.supplierinfo_79000-8012190,3.68
__import__.supplierinfo_79000-8012221,4.61
__import__.supplierinfo_79000-8012379,3.70
__import__.supplierinfo_79000-8012445,5.02
__import__.supplierinfo_79000-8012451,4.45
__import__.supplierinfo_79000-8012505,4.23
__import__.supplierinfo_79000-8013999,30.81
__import__.supplierinfo_79000-8014680,1.04
__import__.supplierinfo_79000-8017454,6.18
__import__.supplierinfo_79000-8018382,0.53
__import__.supplierinfo_79000-8018471,0.53
__import__.supplierinfo_79000-8018519,9.16
__import__.supplierinfo_79000-8018525,9.16
__import__.supplierinfo_79000-8018531,9.16
__import__.supplierinfo_79000-8018548,9.16
__import__.supplierinfo_79000-8018554,9.16
__import__.supplierinfo_79000-8018637,9.16
__import__.supplierinfo_79000-8018666,9.16
__import__.supplierinfo_79000-8018689,9.16
__import__.supplierinfo_79000-8018761,9.16
__import__.supplierinfo_79000-8018784,9.16
__import__.supplierinfo_79000-8018838,9.16
__import__.supplierinfo_79000-8018844,9.16
__import__.supplierinfo_79000-8018867,9.16
__import__.supplierinfo_79000-8018979,9.16
__import__.supplierinfo_79000-8018985,9.16
__import__.supplierinfo_79000-8019016,9.16
__import__.supplierinfo_79000-8019022,9.16
__import__.supplierinfo_79000-8019039,9.16
__import__.supplierinfo_79000-8019737,10.86
__import__.supplierinfo_79000-8019766,42.56
__import__.supplierinfo_79000-8019772,42.56
__import__.supplierinfo_79000-8020261,47.63
__import__.supplierinfo_79000-8020278,65.59
__import__.supplierinfo_79000-8021071,7.96
__import__.supplierinfo_79000-8021728,7.75
__import__.supplierinfo_79000-8022923,88.58
__import__.supplierinfo_79000-8023495,38.93
__import__.supplierinfo_79000-8023779,13.16
__import__.supplierinfo_79000-8024000,3.71
__import__.supplierinfo_79000-8024164,35.19
__import__.supplierinfo_79000-8026631,3.07
__import__.supplierinfo_79000-8029664,2.68
__import__.supplierinfo_79000-8030012,5.13
__import__.supplierinfo_79000-8030199,161.20
__import__.supplierinfo_79000-8030271,9.67
__import__.supplierinfo_79000-8030495,17.27
__import__.supplierinfo_79000-8031661,3.80
__import__.supplierinfo_79000-8034300,17.01
__import__.supplierinfo_79000-8037379,0.53
__import__.supplierinfo_79000-8039941,0.73
__import__.supplierinfo_79000-8040370,37.51
__import__.supplierinfo_79000-8044770,2.60
__import__.supplierinfo_79000-8045491,5.41
__import__.supplierinfo_79000-8045516,5.41
__import__.supplierinfo_79000-8045522,5.41
__import__.supplierinfo_79000-8045539,5.41
__import__.supplierinfo_79000-8050807,4.63
__import__.supplierinfo_79000-8050919,4.76
__import__.supplierinfo_79000-8050983,4.55
__import__.supplierinfo_79000-8052893,72.80
__import__.supplierinfo_79000-8052953,18.72
__import__.supplierinfo_79000-8053438,4.40
__import__.supplierinfo_79000-8053444,4.57
__import__.supplierinfo_79000-8058766,0.40
__import__.supplierinfo_79000-8064175,2.51
__import__.supplierinfo_79000-8064264,2.43
__import__.supplierinfo_79000-8066197,14.41
__import__.supplierinfo_79000-8068693,15.87
__import__.supplierinfo_79000-8070520,192.40
__import__.supplierinfo_79000-8071293,28.65
__import__.supplierinfo_79000-8072660,2.32
__import__.supplierinfo_79000-8072683,3.43
__import__.supplierinfo_79000-8075753,2.67
__import__.supplierinfo_79000-8180272,6.65
__import__.supplierinfo_79000-8180295,0.42
__import__.supplierinfo_79000-8184324,85.12
__import__.supplierinfo_79000-8185513,6.65
__import__.supplierinfo_79000-8188405,5.17
__import__.supplierinfo_79000-8188977,13.81
__import__.supplierinfo_79000-8189103,16.64
__import__.supplierinfo_79000-8196988,4.90
__import__.supplierinfo_79000-8197203,4.34
__import__.supplierinfo_79000-8197686,46.28
__import__.supplierinfo_79000-8204280,34.64
__import__.supplierinfo_79000-8205428,3.71
__import__.supplierinfo_79000-8206043,2.50
__import__.supplierinfo_79000-8206103,2.74
__import__.supplierinfo_79000-8206126,3.58
__import__.supplierinfo_79000-8206882,2.06
__import__.supplierinfo_79000-8206959,2.98
__import__.supplierinfo_79000-8215740,47.08
__import__.supplierinfo_79000-8218253,5.41
__import__.supplierinfo_79000-8219241,5.41
__import__.supplierinfo_79000-8219258,5.41
__import__.supplierinfo_79000-8219264,5.41
__import__.supplierinfo_79000-8219270,5.41
__import__.supplierinfo_79000-8219637,5.20
__import__.supplierinfo_79000-8222332,3.15
__import__.supplierinfo_79000-8222390,1.99
__import__.supplierinfo_79000-8222591,25.05
__import__.supplierinfo_79000-8222651,8.61
__import__.supplierinfo_79000-8226755,7.19
__import__.supplierinfo_79000-8228085,0.71
__import__.supplierinfo_79000-8229357,14.90
__import__.supplierinfo_79000-8237411,15.97
__import__.supplierinfo_79000-8239887,11.65
__import__.supplierinfo_79000-8240353,205.51
__import__.supplierinfo_79000-8240376,1245.23
__import__.supplierinfo_79000-8243073,11.18
__import__.supplierinfo_79000-8243096,40.00
__import__.supplierinfo_79000-8244575,12.48
__import__.supplierinfo_79000-8246373,69.58
__import__.supplierinfo_79000-8246404,51.00
__import__.supplierinfo_79000-8246410,18.40
__import__.supplierinfo_79000-8246427,61.04
__import__.supplierinfo_79000-8246433,63.07
__import__.supplierinfo_79000-8246456,38.50
__import__.supplierinfo_79000-8248194,3.31
__import__.supplierinfo_79000-8257974,14.14
__import__.supplierinfo_79000-8262805,3.82
__import__.supplierinfo_79000-8270420,7.98
__import__.supplierinfo_79000-8272755,60.93
__import__.supplierinfo_79000-8281470,16.97
__import__.supplierinfo_79000-8283210,5.06
__import__.supplierinfo_79000-8283380,4.76
__import__.supplierinfo_79000-8283428,5.46
__import__.supplierinfo_79000-8284149,3.38
__import__.supplierinfo_79000-8287722,4.90
__import__.supplierinfo_79000-8287739,4.90
__import__.supplierinfo_79000-8288070,21.40
__import__.supplierinfo_79000-8288087,21.40
__import__.supplierinfo_79000-8291385,6.18
__import__.supplierinfo_79000-8294113,4.46
__import__.supplierinfo_79000-8333066,18.41
__import__.supplierinfo_79000-8333089,9.08
__import__.supplierinfo_79000-8333132,20.33
__import__.supplierinfo_79000-8333184,3.32
__import__.supplierinfo_79000-8334841,5.16
__import__.supplierinfo_79000-8336604,15.08
__import__.supplierinfo_79000-8342728,49.99
__import__.supplierinfo_79000-8347252,3.15
__import__.supplierinfo_79000-8355903,3.71
__import__.supplierinfo_79000-8355926,3.71
__import__.supplierinfo_79000-8362027,29.50
__import__.supplierinfo_79000-8363096,4.78
__import__.supplierinfo_79000-8376963,14.31
__import__.supplierinfo_79000-8377891,15.49
__import__.supplierinfo_79000-8378867,27.18
__import__.supplierinfo_79000-8379157,2.50
__import__.supplierinfo_79000-8385666,2.36
__import__.supplierinfo_79000-8385896,29.50
__import__.supplierinfo_79000-8386720,2.86
__import__.supplierinfo_79000-8389635,6.65
__import__.supplierinfo_79000-8425130,4.16
__import__.supplierinfo_79000-8456478,33.66
__import__.supplierinfo_79000-8487036,44.74
__import__.supplierinfo_79001-1077486,3.53
__import__.supplierinfo_79001-1596808,8.43
__import__.supplierinfo_79001-1807500,7.18
__import__.supplierinfo_79001-1813630,39.31
__import__.supplierinfo_79001-2064558,33.28
__import__.supplierinfo_79001-2200491,6.11
__import__.supplierinfo_79001-2600632,9.31
__import__.supplierinfo_79001-2600655,4.80
__import__.supplierinfo_79001-4321557,4.66
__import__.supplierinfo_79001-4341092,5.03
__import__.supplierinfo_79001-4639992,7.97
__import__.supplierinfo_79001-4686098,7.47
__import__.supplierinfo_79001-4707044,10.22
__import__.supplierinfo_79001-4741302,130.45
__import__.supplierinfo_79001-4741319,130.45
__import__.supplierinfo_79001-4896708,7.15
__import__.supplierinfo_79001-5263001,66.49
__import__.supplierinfo_79001-6294592,5.91
__import__.supplierinfo_79001-6464798,9.27
__import__.supplierinfo_79001-6615607,5.85
__import__.supplierinfo_79001-6615613,8.21
__import__.supplierinfo_79001-6641964,19.83
__import__.supplierinfo_79001-6691057,39.58
__import__.supplierinfo_79001-6704096,38.01
__import__.supplierinfo_79001-6705434,6.62
__import__.supplierinfo_79001-6705440,7.50
__import__.supplierinfo_79001-6706008,37.83
__import__.supplierinfo_79001-6707858,8.72
__import__.supplierinfo_79001-6708935,4.45
__import__.supplierinfo_79001-6710352,8.89
__import__.supplierinfo_79001-6710926,18.31
__import__.supplierinfo_79001-6711216,34.94
__import__.supplierinfo_79001-6711601,6.85
__import__.supplierinfo_79001-6725767,50.02
__import__.supplierinfo_79001-6726755,9.15
__import__.supplierinfo_79001-6728470,22.85
__import__.supplierinfo_79001-6730047,8.19
__import__.supplierinfo_79001-6732483,18.78
__import__.supplierinfo_79001-6735145,8.59
__import__.supplierinfo_79001-6738155,4.11
__import__.supplierinfo_79001-6738327,4.26
__import__.supplierinfo_79001-6739893,7.77
__import__.supplierinfo_79001-6740620,21.21
__import__.supplierinfo_79001-6741163,4.66
__import__.supplierinfo_79001-6741223,21.99
__import__.supplierinfo_79001-6742300,3.67
__import__.supplierinfo_79001-6742961,14.28
__import__.supplierinfo_79001-6743280,20.80
__import__.supplierinfo_79001-6743469,23.72
__import__.supplierinfo_79001-6743877,277.38
__import__.supplierinfo_79001-6757342,9.23
__import__.supplierinfo_79001-6765548,9.17
__import__.supplierinfo_79001-6766996,13.57
__import__.supplierinfo_79001-6771098,7.67
__import__.supplierinfo_79001-6771431,9.98
__import__.supplierinfo_79001-6774197,83.89
__import__.supplierinfo_79001-6775630,109.13
__import__.supplierinfo_79001-6775647,236.23
__import__.supplierinfo_79001-6778663,7.14
__import__.supplierinfo_79001-6780401,14.52
__import__.supplierinfo_79001-6783279,38.62
__import__.supplierinfo_79001-6784592,108.47
__import__.supplierinfo_79001-6789968,53.96
__import__.supplierinfo_79001-6795408,13.78
__import__.supplierinfo_79001-6799613,23.79
__import__.supplierinfo_79001-6799866,57.55
__import__.supplierinfo_79001-6823501,4.84
__import__.supplierinfo_79001-6833416,279.96
__import__.supplierinfo_79001-6847855,5.20
__import__.supplierinfo_79001-6848441,12.52
__import__.supplierinfo_79001-6848553,13.61
__import__.supplierinfo_79001-6848576,97.77
__import__.supplierinfo_79001-6861163,10.81
__import__.supplierinfo_79001-6861683,16.75
__import__.supplierinfo_79001-6867303,7.65
__import__.supplierinfo_79001-6869029,4.03
__import__.supplierinfo_79001-6871351,35.81
__import__.supplierinfo_79001-6874071,10.70
__import__.supplierinfo_79001-6889055,112.24
__import__.supplierinfo_79001-6889115,12.50
__import__.supplierinfo_79001-6891595,11.44
__import__.supplierinfo_79001-6899071,4.95
__import__.supplierinfo_79001-6899243,113.58
__import__.supplierinfo_79001-6900756,10.40
__import__.supplierinfo_79001-6902034,4.21
__import__.supplierinfo_79001-6902577,10.54
__import__.supplierinfo_79001-6907534,6.26
__import__.supplierinfo_79001-6931805,7.45
__import__.supplierinfo_79001-6935246,11.28
__import__.supplierinfo_79001-6941347,4.66
__import__.supplierinfo_79001-6943464,6.08
__import__.supplierinfo_79001-6943524,8.72
__import__.supplierinfo_79001-6943576,5.87
__import__.supplierinfo_79001-6943725,4.67
__import__.supplierinfo_79001-6943754,5.53
__import__.supplierinfo_79001-6943760,4.51
__import__.supplierinfo_79001-6944245,5.46
__import__.supplierinfo_79001-6947829,21.94
__import__.supplierinfo_79001-6957147,6.44
__import__.supplierinfo_79001-6957615,11.87
__import__.supplierinfo_79001-6960770,10.57
__import__.supplierinfo_79001-6963113,14.56
__import__.supplierinfo_79001-6965170,24.71
__import__.supplierinfo_79001-6969624,8.97
__import__.supplierinfo_79001-6969771,12.48
__import__.supplierinfo_79001-6973873,30.31
__import__.supplierinfo_79001-6978089,73.55
__import__.supplierinfo_79001-6980689,8.46
__import__.supplierinfo_79001-6985310,13.73
__import__.supplierinfo_79001-6987869,7.46
__import__.supplierinfo_79001-6992801,199.42
__import__.supplierinfo_79001-6992959,57.54
__import__.supplierinfo_79001-6993002,176.29
__import__.supplierinfo_79001-6993806,19.87
__import__.supplierinfo_79001-6996124,28.28
__import__.supplierinfo_79001-6997916,19.52
__import__.supplierinfo_79001-7003800,7.52
__import__.supplierinfo_79001-7040132,6.57
__import__.supplierinfo_79001-7139362,5.99
__import__.supplierinfo_79001-7384344,9.32
__import__.supplierinfo_79001-7536956,4.83
__import__.supplierinfo_79001-7568287,5.46
__import__.supplierinfo_79001-7687649,5.75
__import__.supplierinfo_79001-7693360,5.58
__import__.supplierinfo_79001-7821415,13.74
__import__.supplierinfo_79001-7836380,14.72
__import__.supplierinfo_79001-7863968,13.76
__import__.supplierinfo_79001-7864376,9.27
__import__.supplierinfo_79001-7884350,55.80
__import__.supplierinfo_79001-7965930,7.33
__import__.supplierinfo_79001-7983201,105.34
__import__.supplierinfo_79001-8092527,12.04
__import__.supplierinfo_79001-8092533,4.43
__import__.supplierinfo_79001-8105276,2.67
__import__.supplierinfo_79001-8122642,248.32
__import__.supplierinfo_79001-8458336,2.49
__import__.supplierinfo_79001-8477658,9.43
__import__.supplierinfo_79001-8493404,12.14
__import__.supplierinfo_79001-9512003,7.75
__import__.supplierinfo_79001-9512005,25.84
__import__.supplierinfo_79001-9512010,11.98
__import__.supplierinfo_79001-9512015,5.24
__import__.supplierinfo_79001-9512023,6.89
__import__.supplierinfo_79001-9512024,13.22
__import__.supplierinfo_79001-9512026,6.27
__import__.supplierinfo_79001-9512056,5.21
__import__.supplierinfo_79055-8013746,63.45
__import__.supplierinfo_79055-8181260,59.86
__import__.supplierinfo_79100-1072594,17.49
__import__.supplierinfo_79100-1655828,13.50
__import__.supplierinfo_79100-2717429,5.95
__import__.supplierinfo_79100-2815017,13.50
__import__.supplierinfo_79105-0250019,21.18
__import__.supplierinfo_79105-1114099,8.52
__import__.supplierinfo_79105-1331222,21.34
__import__.supplierinfo_79105-1331313,4.17
__import__.supplierinfo_79105-1379197,21.87
__import__.supplierinfo_79105-1515253,50.53
__import__.supplierinfo_79105-1540855,18.03
__import__.supplierinfo_79105-1554617,29.02
__import__.supplierinfo_79105-1658699,22.80
__import__.supplierinfo_79105-1688795,44.51
__import__.supplierinfo_79105-1688803,44.93
__import__.supplierinfo_79105-1688811,126.22
__import__.supplierinfo_79105-2124584,76.28
__import__.supplierinfo_79105-2124592,42.58
__import__.supplierinfo_79105-2266781,29.47
__import__.supplierinfo_79105-2411296,8.57
__import__.supplierinfo_79105-2458032,7.09
__import__.supplierinfo_79105-2520856,47.09
__import__.supplierinfo_79105-2542942,32.86
__import__.supplierinfo_79105-2552271,8.39
__import__.supplierinfo_79105-2568780,52.83
__import__.supplierinfo_79105-2568798,297.14
__import__.supplierinfo_79105-2582740,75.60
__import__.supplierinfo_79105-2650471,6.70
__import__.supplierinfo_79105-2650497,10.05
__import__.supplierinfo_79105-2655116,13.94
__import__.supplierinfo_79105-2655124,6.81
__import__.supplierinfo_79105-2685030,4.12
__import__.supplierinfo_79105-2719110,453.22
__import__.supplierinfo_79105-2747897,11.98
__import__.supplierinfo_79105-2837078,3.53
__import__.supplierinfo_79105-2837094,6.80
__import__.supplierinfo_79105-2912517,28.32
__import__.supplierinfo_79105-2931129,7.28
__import__.supplierinfo_79105-2931152,24.40
__import__.supplierinfo_79105-2954386,12.52
__import__.supplierinfo_79105-3016177,107.84
__import__.supplierinfo_79105-3023140,85.96
__import__.supplierinfo_79105-3023157,30.02
__import__.supplierinfo_79105-3187903,59.64
__import__.supplierinfo_79105-3396751,57.60
__import__.supplierinfo_79105-3433893,36.29
__import__.supplierinfo_79105-3433901,12.03
__import__.supplierinfo_79105-3433943,55.02
