id,sale_delay,list_price,name,weight,uom_id/id,taxes_id/id,medical_device,supplier_taxes_id/id,tracking,default_code,active,categ_id/id,route_ids/id,price_category_id/id,uom_po_id/id
__import__.product_3604220,0,12.66,EFFIPRO DUO CHIEN S 4PIP (2/10KG),0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3604220,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3604238,0,14.38,EFFIPRO DUO CHIEN M 4PIP (10/20KG),0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3604238,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3604246,0,16.69,EFFIPRO DUO CHIEN L 4PIP (20/40KG),0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3604246,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3604247,0,18.99,EFFIPRO DUO CHIEN XL 4PIP (40/60KG),0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3604247,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_8088939,0,80.34,TERSEPTYL + 20L,20.000,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,8088939,True,specific_data.product_categ__chimiques,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_2659134,0,5.18,NO PICK 100ml OROPHARMA,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,2659134,True,specific_data.product_categ__divers_para,purchase.route_warehouse0_buy,specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_3380482,0,5.70,FRONTLINE PET CARE SHAMPOOING ANTI ODEUR,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3380482,True,specific_data.product_categ__divers_para,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3445848,0,16.63,FELISCRATCH BY FELIWAY 9x5ml,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3445848,True,specific_data.product_categ__divers_para,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3495249,0,12.80,OTIKUR 100ml,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3495249,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_3550464,0,12.08,DOUXO PYO MICRO EMULSION 200ml,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3550464,True,specific_data.product_categ__divers_para,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3582582,0,17.10,FIBOR 500GR,0.500,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3582582,True,specific_data.product_categ__divers_para,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_5197005,0,4.00,ARGILE VERTE G 100ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197005,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197006,0,7.00,ARGILE VERTE G 250ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197006,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197007,0,5.50,ARNICA H 50ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197007,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197009,0,8.50,ARNICA H 100ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197009,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197010,0,6.00,ARTHRI G 50ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197010,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197011,0,10.00,ARTHRI G 100ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197011,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197015,0,7.50,CICA G 30ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197015,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197016,0,12.00,CICA G 50ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197016,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197020,0,8.00,INHAL B 30ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197020,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197021,0,9.00,MATURA 30ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197021,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197023,0,12.00,REPAIR G 50ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197023,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197024,0,19.00,REPAIR G 100ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197024,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197025,0,5.00,SEPTI KLEEN 250ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197025,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197026,0,6.00,TS 14 BODYWASH 100ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197026,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197027,0,12.00,TS 14 BODYWASH 250ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197027,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197028,0,7.00,TS 14 CREME 30ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197028,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197029,0,8.00,VERRUA C 50ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197029,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197031,0,14.00,AVS 15 500ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197031,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197032,0,130.00,AVS 15 5L AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197032,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197059,0,11.00,INHAL B 50ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197059,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197060,0,20.00,INHAL B 100ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197060,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197061,0,20.00,TS 14 CREME 100ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197061,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197062,0,15.00,VERRUA CUTANE 100ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197062,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5450044,0,12.79,PEPTIVET SHAMPOO 200ML,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5450044,True,specific_data.product_categ__divers_para,purchase.route_warehouse0_buy,specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5450045,0,10.23,PEPTIVET FOAM 100ml,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5450045,True,specific_data.product_categ__divers_para,purchase.route_warehouse0_buy,specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5840330,0,32.12,KENTUCKY HOOF OIL 2L,2.000,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5840330,True,specific_data.product_categ__divers_para,purchase.route_warehouse0_buy,specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_7750193,0,17.41,GREEN BALL 250ml,0.300,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,7750193,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_8134220,0,73.00,"DERMAPLIQ SPRAY 7,5ml",0.050,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,8134220,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_8460801,0,24.25,TKC 97 500ML,0.500,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,none,8460801,True,specific_data.product_categ__divers_para,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_3550431,0,63.92,CARPRODYL QUADRI 120MG 120TABL,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3550431,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3550456,0,29.06,CARPRODYL QUADRI  50MG 100TABL,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3550456,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3571635,0,51.32,"AMODIP 1,25MG 100TABS",0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3571635,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3585825,0,31.65,PRILACTONE NEXT  10MG 100TABS,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3585825,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3585833,0,89.18,PRILACTONE NEXT 100MG 80TABS,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3585833,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3585841,0,73.65,PRILACTONE NEXT  50MG 100TABS,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3585841,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3621166,0,52.52,CYTOPOINT 10MG 2x1ml,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3621166,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3621174,0,75.62,CYTOPOINT 20MG 2x1ml,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3621174,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3621182,0,107.11,CYTOPOINT 30MG 2x1ml,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3621182,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3621190,0,130.21,CYTOPOINT 40MG 2x1ml,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3621190,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_5159403,0,9.60,"OXUVAR 5,7% 275GR",0.300,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5159403,True,specific_data.product_categ__divers_veto,purchase.route_warehouse0_buy,specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5064465,0,6.38,RESPIGEL 30gr,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5064465,True,specific_data.product_categ__homeo,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_5450046,0,6.81,HONEYDERM 50ml MP LABO,0.080,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5450046,True,specific_data.product_categ__homeo,purchase.route_warehouse0_buy,specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_3467123,0,22.44,THYROXANIL 600 100COMP,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3467123,True,specific_data.product_categ__hormones,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3467131,0,12.08,THYROXANIL 200 100COMP,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3467131,True,specific_data.product_categ__hormones,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3533585,0,14.96,DERMIPRED  5MG 120TABS,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3533585,True,specific_data.product_categ__hormones,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3533593,0,23.01,DERMIPRED 10MG 96TABS,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3533593,True,specific_data.product_categ__hormones,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3533601,0,43.73,DERMIPRED 20MG 100TABS,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3533601,True,specific_data.product_categ__hormones,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_0099853,0,0,EUSAPRIM 20 TABLETTES,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,0099853,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_0120139,0,0,MITOSYL CREME 65GR,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,0120139,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_0134957,0,0,ULTRA K,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,0134957,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_0497354,0,0,ACUTARD CLOPIXOL SOL INJ 50MG/1ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,0497354,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1102714,0,0,DALACIN 2% 40G CREME VAGINALE 7 APPLI,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1102714,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1531961,0,0,ROC KEOPS DEO DUO STICK 2x40ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1531961,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1544261,0,0,RANITIDINE SANDOZ 150MG 120CP,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1544261,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1547470,0,0,FLIXOTIDE 50MG,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1547470,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1576867,0,0,ENALAPRIL 5MG 28CP,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1576867,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1676634,0,0,ZOLPIDEM 10MG 30CP,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1676634,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1690940,0,0,CHELIDONIUM HOMACCORD N 30ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1690940,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1755073,0,0,MOUSKITO TRAVEL SPRAY 100ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1755073,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1764158,0,0,PURIGEL GEL 50ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1764158,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1797737,0,0,CROMABAK COLLYRE 2% 10ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1797737,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1799121,0,0,DAFALGAN FORTE 1GR 50CP PELLICULES,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1799121,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_1799931,0,0,"ZALDIAR 37,5MG/325MG 20CP",0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,1799931,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2074987,0,0,SULPIDINE EG 200MG 36CP,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2074987,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2094373,0,0,MOUSKITO TROPICAL SPRAY 100ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2094373,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2097202,0,0,PARAFINE LIQUIDE 5L FAGRON,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2097202,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2108694,0,0,SEDACID SMB 10MG 14CPR,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2108694,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2121242,0,0,"VISMED GEL LUB. OCU. 0,3% FL60x0,45ML",0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2121242,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2179935,0,0,OMEPRAZOL EG 40MG GASTRO RESIST 28CM,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2179935,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2205714,0,0,MIRTAZAPINE 30x15mg EG,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2205714,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2210888,0,0,CARBOPLATINE ONCO PERF 1X15ML 10MG/ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2210888,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2229052,0,0,HERBALGEM MARRONIER D INDE 50ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2229052,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2232866,0,0,DOLOGEL BAUME GINVIVAL TUBE 25ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2232866,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2455301,0,0,OMEPRAZOL 20MG 100TAB,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2455301,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2481703,0,0,"AZITHROMYCINE SIROP SUSP 37,5ML 200MG/ML",0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2481703,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2554095,0,0,SERTRALINE EG 100MG 100TAB,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2554095,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2555118,0,0,PANTOPRAZOLE 40MG 28CP,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2555118,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2555126,0,0,PANTOPRAZOLE 40MG 56CP,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2555126,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2555134,0,0,PANTOPRAZOLE 40MG 98CP,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2555134,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_2643328,0,0,BIODERMA PHOTODERM BRONZ IP30 200ML,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,none,2643328,True,specific_data.product_categ__humain,purchase.route_warehouse0_buy,,product.product_uom_unit
