id,list_price,categ_id/id
__import__.product_8027949,7.60,specific_data.product_categ__mat_equipement
__import__.product_8027955,10.58,specific_data.product_categ__mat_rurale
__import__.product_8028067,10.44,specific_data.product_categ__mat_conso
__import__.product_8028156,9.87,specific_data.product_categ__mat_instrumentation
__import__.product_8028311,3.20,specific_data.product_categ__mat_petshop
__import__.product_8028392,3.48,specific_data.product_categ__mat_conso
__import__.product_8028417,4.84,specific_data.product_categ__mat_conso
__import__.product_8028475,4.99,specific_data.product_categ__mat_conso
__import__.product_8028908,9.23,specific_data.product_categ__mat_conso
__import__.product_8028914,5.47,specific_data.product_categ__mat_equipement
__import__.product_8028989,0.47,specific_data.product_categ__mat_conso
__import__.product_8030017,24.51,specific_data.product_categ__mat_conso
__import__.product_8030199,230.29,specific_data.product_categ__mat_equipement
__import__.product_8030271,14.98,specific_data.product_categ__mat_conso
__import__.product_8030495,26.78,specific_data.product_categ__mat_equipement
__import__.product_8030897,41.60,specific_data.product_categ__mat_conso
__import__.product_8030905,20.00,specific_data.product_categ__mat_conso
__import__.product_8030911,30.20,specific_data.product_categ__mat_conso
__import__.product_8030928,224.30,specific_data.product_categ__mat_conso
__import__.product_8030934,6900.00,specific_data.product_categ__mat_equipement
__import__.product_8030940,15.10,specific_data.product_categ__mat_equipement
__import__.product_8030963,43.10,specific_data.product_categ__mat_conso
__import__.product_8030986,43.10,specific_data.product_categ__mat_conso
__import__.product_8030992,78.20,specific_data.product_categ__mat_conso
__import__.product_8031000,75.90,specific_data.product_categ__mat_conso
__import__.product_8031017,86.30,specific_data.product_categ__mat_conso
__import__.product_8031023,62.10,specific_data.product_categ__mat_conso
__import__.product_8031035,42.61,specific_data.product_categ__mat_conso
__import__.product_8031037,62.83,specific_data.product_categ__mat_conso
__import__.product_8031040,63.97,specific_data.product_categ__mat_conso
__import__.product_8031046,86.30,specific_data.product_categ__mat_conso
__import__.product_8031052,86.30,specific_data.product_categ__mat_conso
__import__.product_8031069,86.30,specific_data.product_categ__mat_conso
__import__.product_8031075,67.90,specific_data.product_categ__mat_conso
__import__.product_8031098,86.30,specific_data.product_categ__mat_conso
__import__.product_8031135,86.30,specific_data.product_categ__mat_conso
__import__.product_8031141,43.10,specific_data.product_categ__mat_conso
__import__.product_8031460,9.00,specific_data.product_categ__mat_conso
__import__.product_8031541,47.92,specific_data.product_categ__mat_conso
__import__.product_8031546,72.48,specific_data.product_categ__mat_conso
__import__.product_8031595,5.15,specific_data.product_categ__mat_conso
__import__.product_8031922,53.00,specific_data.product_categ__mat_equipement
__import__.product_8032028,20.00,specific_data.product_categ__mat_conso
__import__.product_8032270,26.80,specific_data.product_categ__mat_rurale
__import__.product_8033401,296.68,specific_data.product_categ__mat_rurale
__import__.product_8033826,8.45,specific_data.product_categ__mat_instrumentation
__import__.product_8034062,5.96,specific_data.product_categ__mat_rurale
__import__.product_8034139,10.79,specific_data.product_categ__mat_rurale
__import__.product_8034151,15.20,specific_data.product_categ__mat_conso
__import__.product_8034300,24.30,specific_data.product_categ__mat_conso
__import__.product_8035251,39.05,specific_data.product_categ__mat_rurale
__import__.product_8035452,19.24,specific_data.product_categ__mat_equipement
__import__.product_8036650,134.98,specific_data.product_categ__mat_conso
__import__.product_8039072,135.90,specific_data.product_categ__mat_conso
__import__.product_8039077,96.81,specific_data.product_categ__mat_conso
__import__.product_8039084,114.23,specific_data.product_categ__mat_conso
__import__.product_8039846,47.95,specific_data.product_categ__mat_equipement
__import__.product_8039852,47.95,specific_data.product_categ__mat_equipement
__import__.product_8039869,47.95,specific_data.product_categ__mat_equipement
__import__.product_8040335,15.52,specific_data.product_categ__mat_instrumentation
__import__.product_8040358,20.56,specific_data.product_categ__mat_instrumentation
__import__.product_8040364,30.39,specific_data.product_categ__mat_instrumentation
__import__.product_8040370,52.95,specific_data.product_categ__mat_instrumentation
__import__.product_8040387,44.62,specific_data.product_categ__mat_instrumentation
__import__.product_8040393,70.97,specific_data.product_categ__mat_instrumentation
__import__.product_8040401,134.51,specific_data.product_categ__mat_instrumentation
__import__.product_8041037,51.35,specific_data.product_categ__mat_conso
__import__.product_8044770,5.44,specific_data.product_categ__mat_conso
__import__.product_8044787,5.98,specific_data.product_categ__mat_conso
__import__.product_8044853,5.10,specific_data.product_categ__mat_instrumentation
__import__.product_8045172,26.90,specific_data.product_categ__mat_equipement
__import__.product_8045261,183.50,specific_data.product_categ__mat_equipement
__import__.product_8045491,8.69,specific_data.product_categ__mat_petshop
__import__.product_8045516,8.69,specific_data.product_categ__mat_petshop
__import__.product_8045522,8.69,specific_data.product_categ__mat_petshop
__import__.product_8045539,8.69,specific_data.product_categ__mat_petshop
__import__.product_8049649,580.50,specific_data.product_categ__mat_equipement
__import__.product_8050227,86.30,specific_data.product_categ__mat_conso
__import__.product_8050285,2.15,specific_data.product_categ__mat_conso
__import__.product_8050807,7.20,specific_data.product_categ__mat_sutures
__import__.product_8050919,7.38,specific_data.product_categ__mat_sutures
__import__.product_8050983,7.06,specific_data.product_categ__mat_sutures
__import__.product_8051586,2.25,specific_data.product_categ__mat_conso
__import__.product_8051592,2.62,specific_data.product_categ__mat_conso
__import__.product_8051617,2.62,specific_data.product_categ__mat_conso
__import__.product_8052893,114.59,specific_data.product_categ__mat_conso
__import__.product_8052953,29.47,specific_data.product_categ__mat_conso
__import__.product_8053438,7.07,specific_data.product_categ__mat_sutures
__import__.product_8053444,7.34,specific_data.product_categ__mat_sutures
__import__.product_8054142,3.11,specific_data.product_categ__mat_equipement
__import__.product_8058714,24.85,specific_data.product_categ__mat_conso
__import__.product_8058795,66.67,specific_data.product_categ__mat_rurale
__import__.product_8058832,15.55,specific_data.product_categ__mat_petshop
__import__.product_8062466,107.20,specific_data.product_categ__mat_equins
__import__.product_8062710,9.16,specific_data.product_categ__mat_conso
__import__.product_8062727,5.67,specific_data.product_categ__mat_conso
__import__.product_8062733,8.45,specific_data.product_categ__mat_conso
__import__.product_8062785,8.66,specific_data.product_categ__mat_equipement
__import__.product_8062791,16.97,specific_data.product_categ__mat_equipement
__import__.product_8062897,39.12,specific_data.product_categ__mat_rurale
__import__.product_8064264,3.76,specific_data.product_categ__mat_sutures
__import__.product_8066197,21.58,specific_data.product_categ__mat_petshop
__import__.product_8066228,24.44,specific_data.product_categ__mat_equipement
__import__.product_8066240,26.19,specific_data.product_categ__mat_petshop
__import__.product_8068316,23.11,specific_data.product_categ__mat_petshop
__import__.product_8068693,25.97,specific_data.product_categ__mat_conso
__import__.product_8069244,32.10,specific_data.product_categ__mat_conso
__import__.product_8069250,17.20,specific_data.product_categ__mat_conso
__import__.product_8069267,19.10,specific_data.product_categ__mat_conso
__import__.product_8069304,21.80,specific_data.product_categ__mat_conso
__import__.product_8069385,11.01,specific_data.product_categ__mat_conso
__import__.product_8069445,12.28,specific_data.product_categ__mat_rurale
__import__.product_8070000,5.50,specific_data.product_categ__mat_conso
__import__.product_8070520,257.15,specific_data.product_categ__mat_img_echo
__import__.product_8071293,45.95,specific_data.product_categ__mat_instrumentation
__import__.product_8072660,4.98,specific_data.product_categ__mat_conso
__import__.product_8072683,6.86,specific_data.product_categ__mat_conso
__import__.product_8075954,6.70,specific_data.product_categ__mat_equipement
__import__.product_8075983,107.10,specific_data.product_categ__mat_equipement
__import__.product_8076706,32.60,specific_data.product_categ__mat_conso
__import__.product_8076712,37.85,specific_data.product_categ__mat_conso
__import__.product_8076729,37.85,specific_data.product_categ__mat_conso
__import__.product_8076735,37.85,specific_data.product_categ__mat_conso
__import__.product_8076741,37.85,specific_data.product_categ__mat_conso
__import__.product_8076764,37.85,specific_data.product_categ__mat_conso
__import__.product_8076770,37.85,specific_data.product_categ__mat_conso
__import__.product_8076801,37.85,specific_data.product_categ__mat_conso
__import__.product_8076807,37.85,specific_data.product_categ__mat_conso
__import__.product_8076824,37.85,specific_data.product_categ__mat_conso
__import__.product_8076830,37.85,specific_data.product_categ__mat_conso
__import__.product_8076847,37.85,specific_data.product_categ__mat_conso
__import__.product_8076853,37.85,specific_data.product_categ__mat_conso
__import__.product_8076876,37.85,specific_data.product_categ__mat_conso
__import__.product_8076882,37.85,specific_data.product_categ__mat_conso
__import__.product_8076899,32.60,specific_data.product_categ__mat_conso
__import__.product_8076913,37.85,specific_data.product_categ__mat_conso
__import__.product_8076936,71.15,specific_data.product_categ__mat_conso
__import__.product_8076942,68.30,specific_data.product_categ__mat_conso
__import__.product_8076959,110.00,specific_data.product_categ__mat_conso
__import__.product_8076971,20.70,specific_data.product_categ__mat_conso
__import__.product_8077019,34.70,specific_data.product_categ__mat_conso
__import__.product_8077031,45.20,specific_data.product_categ__mat_conso
__import__.product_8077048,15.10,specific_data.product_categ__mat_conso
__import__.product_8077054,15.10,specific_data.product_categ__mat_conso
__import__.product_8077137,6.55,specific_data.product_categ__mat_conso
__import__.product_8078243,250.00,specific_data.product_categ__mat_cardio
__import__.product_8090712,29.01,specific_data.product_categ__ali_comp
__import__.product_8090729,33.96,specific_data.product_categ__ali_comp
__import__.product_8090787,154.50,specific_data.product_categ__ali_comp
__import__.product_8090801,43.39,specific_data.product_categ__ali_comp
__import__.product_8090853,304.43,specific_data.product_categ__ali_comp
__import__.product_8090899,77.21,specific_data.product_categ__ali_comp
__import__.product_8090913,128.16,specific_data.product_categ__ali_comp
__import__.product_8090959,126.52,specific_data.product_categ__ali_comp
__import__.product_8091479,101.82,specific_data.product_categ__ali_comp
__import__.product_8092220,8.24,specific_data.product_categ__ali_comp
__import__.product_8092527,15.05,specific_data.product_categ__ali_comp
__import__.product_8092533,5.54,specific_data.product_categ__ali_comp
__import__.product_8099943,11.24,specific_data.product_categ__mat_conso
__import__.product_8099972,16.54,specific_data.product_categ__mat_conso
__import__.product_8099989,10.65,specific_data.product_categ__mat_conso
__import__.product_8100014,90.10,specific_data.product_categ__mat_conso
__import__.product_8100020,226.89,specific_data.product_categ__mat_conso
__import__.product_8100066,108.59,specific_data.product_categ__mat_conso
__import__.product_8101539,17.60,specific_data.product_categ__ali_comp
__import__.product_8101545,107.20,specific_data.product_categ__ali_comp
__import__.product_8106347,23.80,specific_data.product_categ__ali_comp
__import__.product_8111414,114.25,specific_data.product_categ__mat_conso
__import__.product_8114800,3.33,specific_data.product_categ__ali_physio
__import__.product_8114900,3.33,specific_data.product_categ__ali_physio
__import__.product_8115400,3.33,specific_data.product_categ__ali_physio
__import__.product_8122642,310.40,specific_data.product_categ__ali_comp
__import__.product_8149200,18.30,specific_data.product_categ__ali_physio
__import__.product_8165032,18.69,specific_data.product_categ__mat_conso
__import__.product_8168012,108.90,specific_data.product_categ__mat_conso
__import__.product_8173551,48.98,specific_data.product_categ__mat_equipement
__import__.product_8173552,48.98,specific_data.product_categ__mat_equipement
__import__.product_8173553,48.98,specific_data.product_categ__mat_equipement
__import__.product_8173554,48.98,specific_data.product_categ__mat_equipement
__import__.product_8180036,52.14,specific_data.product_categ__mat_ortho
__import__.product_8180042,52.14,specific_data.product_categ__mat_ortho
__import__.product_8180059,85.29,specific_data.product_categ__mat_ortho
__import__.product_8180065,52.14,specific_data.product_categ__mat_ortho
__import__.product_8180071,59.71,specific_data.product_categ__mat_ortho
__import__.product_8180088,52.14,specific_data.product_categ__mat_ortho
__import__.product_8180094,55.29,specific_data.product_categ__mat_ortho
__import__.product_8180102,58.36,specific_data.product_categ__mat_ortho
__import__.product_8180119,59.93,specific_data.product_categ__mat_ortho
__import__.product_8180125,209.67,specific_data.product_categ__mat_equipement
__import__.product_8180674,152.14,specific_data.product_categ__mat_ortho
__import__.product_8180941,114.00,specific_data.product_categ__mat_equipement
__import__.product_8181030,22.14,specific_data.product_categ__mat_ortho
__import__.product_8181047,22.14,specific_data.product_categ__mat_ortho
__import__.product_8181366,52.57,specific_data.product_categ__mat_ortho
__import__.product_8181372,49.21,specific_data.product_categ__mat_ortho
__import__.product_8181550,96.72,specific_data.product_categ__mat_equipement
__import__.product_8182058,50.41,specific_data.product_categ__mat_rurale
__import__.product_8182199,39.71,specific_data.product_categ__mat_ortho
__import__.product_8182207,39.71,specific_data.product_categ__mat_ortho
__import__.product_8182213,132.43,specific_data.product_categ__mat_ortho
__import__.product_8182472,22.14,specific_data.product_categ__mat_ortho
__import__.product_8182495,787.64,specific_data.product_categ__mat_ortho
__import__.product_8182584,197.21,specific_data.product_categ__mat_ortho
__import__.product_8182779,473.71,specific_data.product_categ__mat_ortho
__import__.product_8182851,63.93,specific_data.product_categ__mat_ortho
__import__.product_8183112,114.00,specific_data.product_categ__mat_ortho
__import__.product_8183425,22.14,specific_data.product_categ__mat_ortho
__import__.product_8183514,16.36,specific_data.product_categ__mat_ortho
__import__.product_8183520,17.14,specific_data.product_categ__mat_ortho
__import__.product_8183566,5.57,specific_data.product_categ__mat_ortho
__import__.product_8184028,75.35,specific_data.product_categ__mat_ortho
__import__.product_8184324,138.99,specific_data.product_categ__mat_img_radio
__import__.product_8184330,207.66,specific_data.product_categ__mat_img_radio
__import__.product_8184376,26.71,specific_data.product_categ__mat_ortho
__import__.product_8184382,27.07,specific_data.product_categ__mat_ortho
__import__.product_8184399,33.36,specific_data.product_categ__mat_ortho
__import__.product_8184407,87.50,specific_data.product_categ__mat_ortho
__import__.product_8184413,87.50,specific_data.product_categ__mat_ortho
__import__.product_8184583,9.87,specific_data.product_categ__mat_equipement
__import__.product_8184643,20.14,specific_data.product_categ__mat_ortho
__import__.product_8185134,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185140,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185157,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185163,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185186,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185192,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185200,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185217,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185223,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185246,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185252,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185269,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185275,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185281,19.90,specific_data.product_categ__mat_ortho
__import__.product_8185298,19.90,specific_data.product_categ__mat_ortho
__import__.product_8193659,71.95,specific_data.product_categ__mat_conso
__import__.product_8196646,2.15,specific_data.product_categ__mat_conso
__import__.product_8197002,10.03,specific_data.product_categ__mat_petshop
__import__.product_8197019,11.88,specific_data.product_categ__mat_petshop
__import__.product_8197025,13.59,specific_data.product_categ__mat_petshop
__import__.product_8197309,28.86,specific_data.product_categ__mat_ortho
__import__.product_8197686,66.11,specific_data.product_categ__mat_conso
__import__.product_8199372,32.18,specific_data.product_categ__mat_rurale
__import__.product_8199892,40.00,specific_data.product_categ__mat_ortho
__import__.product_8199968,13.79,specific_data.product_categ__mat_ortho
__import__.product_8200075,47.93,specific_data.product_categ__mat_ortho
__import__.product_8200081,47.93,specific_data.product_categ__mat_ortho
__import__.product_8200098,56.43,specific_data.product_categ__mat_ortho
__import__.product_8200106,57.14,specific_data.product_categ__mat_ortho
__import__.product_8200112,41.14,specific_data.product_categ__mat_ortho
__import__.product_8200135,54.79,specific_data.product_categ__mat_ortho
__import__.product_8200141,56.21,specific_data.product_categ__mat_ortho
__import__.product_8200164,140.00,specific_data.product_categ__mat_ortho
__import__.product_8200170,51.34,specific_data.product_categ__mat_ortho
__import__.product_8200193,20.00,specific_data.product_categ__mat_ortho
__import__.product_8200201,70.00,specific_data.product_categ__mat_ortho
__import__.product_8200218,60.00,specific_data.product_categ__mat_ortho
__import__.product_8200230,22.71,specific_data.product_categ__mat_ortho
__import__.product_8200247,80.00,specific_data.product_categ__mat_ortho
__import__.product_8200589,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200595,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200603,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200626,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200632,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200649,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200655,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200661,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200678,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200684,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200690,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200709,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200715,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200721,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200738,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200744,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200750,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200767,19.90,specific_data.product_categ__mat_ortho
__import__.product_8200773,140.00,specific_data.product_categ__mat_ortho
__import__.product_8200796,140.00,specific_data.product_categ__mat_ortho
__import__.product_8200804,51.34,specific_data.product_categ__mat_ortho
__import__.product_8200810,64.29,specific_data.product_categ__mat_ortho
__import__.product_8200827,64.29,specific_data.product_categ__mat_ortho
__import__.product_8200856,20.00,specific_data.product_categ__mat_ortho
__import__.product_8200862,70.00,specific_data.product_categ__mat_ortho
__import__.product_8200885,80.00,specific_data.product_categ__mat_ortho
__import__.product_8200916,71.36,specific_data.product_categ__mat_ortho
__import__.product_8200968,95.16,specific_data.product_categ__mat_ortho
__import__.product_8200974,117.16,specific_data.product_categ__mat_ortho
__import__.product_8200980,123.71,specific_data.product_categ__mat_ortho
__import__.product_8200997,130.06,specific_data.product_categ__mat_ortho
__import__.product_8201117,132.86,specific_data.product_categ__mat_ortho
__import__.product_8201146,139.66,specific_data.product_categ__mat_ortho
__import__.product_8201152,143.96,specific_data.product_categ__mat_ortho
__import__.product_8201318,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201324,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201330,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201347,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201353,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201376,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201382,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201399,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201407,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201413,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201436,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201442,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201459,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201465,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201471,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201488,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201494,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201502,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201519,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201525,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201531,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201548,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201554,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201560,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201577,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201583,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201608,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201614,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201621,19.90,specific_data.product_categ__mat_ortho
__import__.product_8201778,60.10,specific_data.product_categ__mat_conso
__import__.product_8205428,5.44,specific_data.product_categ__mat_conso
__import__.product_8206310,50.30,specific_data.product_categ__mat_conso
__import__.product_8207143,7.14,specific_data.product_categ__mat_conso
__import__.product_8207350,25.06,specific_data.product_categ__mat_rurale
__import__.product_8207723,39.00,specific_data.product_categ__mat_ortho
__import__.product_8209522,203.80,specific_data.product_categ__mat_equipement
__import__.product_8214516,20.50,specific_data.product_categ__mat_ortho
__import__.product_8215289,19.86,specific_data.product_categ__mat_ortho
__import__.product_8215295,19.86,specific_data.product_categ__mat_ortho
__import__.product_8215303,21.64,specific_data.product_categ__mat_ortho
__import__.product_8215326,21.64,specific_data.product_categ__mat_ortho
__import__.product_8215332,21.64,specific_data.product_categ__mat_ortho
__import__.product_8215349,21.64,specific_data.product_categ__mat_ortho
__import__.product_8215355,111.00,specific_data.product_categ__mat_ortho
__import__.product_8215415,135.27,specific_data.product_categ__mat_petshop
__import__.product_8215438,155.86,specific_data.product_categ__mat_petshop
__import__.product_8215740,71.75,specific_data.product_categ__mat_conso
__import__.product_8217710,235.25,specific_data.product_categ__mat_conso
__import__.product_8217868,8.02,specific_data.product_categ__mat_conso
__import__.product_8218075,3.34,specific_data.product_categ__mat_rurale
__import__.product_8218106,3.34,specific_data.product_categ__mat_rurale
__import__.product_8218112,3.34,specific_data.product_categ__mat_rurale
__import__.product_8218141,79.56,specific_data.product_categ__mat_petshop
__import__.product_8218253,8.69,specific_data.product_categ__mat_petshop
__import__.product_8219005,2.15,specific_data.product_categ__mat_conso
__import__.product_8219241,8.69,specific_data.product_categ__mat_petshop
__import__.product_8219258,8.69,specific_data.product_categ__mat_petshop
__import__.product_8219264,8.69,specific_data.product_categ__mat_petshop
__import__.product_8219270,8.69,specific_data.product_categ__mat_petshop
__import__.product_8220149,265.00,specific_data.product_categ__mat_equipement
__import__.product_8222591,37.03,specific_data.product_categ__mat_petshop
__import__.product_8223082,7.93,specific_data.product_categ__mat_petshop
__import__.product_8223863,9.08,specific_data.product_categ__mat_petshop
__import__.product_8224294,127.09,specific_data.product_categ__mat_conso
__import__.product_8224609,285.64,specific_data.product_categ__mat_ortho
__import__.product_8224615,46.50,specific_data.product_categ__mat_ortho
__import__.product_8224621,46.50,specific_data.product_categ__mat_ortho
__import__.product_8224638,46.50,specific_data.product_categ__mat_ortho
__import__.product_8224644,46.50,specific_data.product_categ__mat_ortho
__import__.product_8224779,332.51,specific_data.product_categ__mat_equipement
__import__.product_8225247,525.00,specific_data.product_categ__mat_ortho
__import__.product_8225253,535.50,specific_data.product_categ__mat_ortho
__import__.product_8225276,667.86,specific_data.product_categ__mat_ortho
__import__.product_8225603,1900.00,specific_data.product_categ__mat_equipement
__import__.product_8225626,129.00,specific_data.product_categ__mat_conso
__import__.product_8225632,32.10,specific_data.product_categ__mat_conso
__import__.product_8228027,594.98,specific_data.product_categ__mat_equipement
__import__.product_8228671,219.60,specific_data.product_categ__mat_ortho
__import__.product_8228694,40.00,specific_data.product_categ__mat_ortho
__import__.product_8228702,47.93,specific_data.product_categ__mat_ortho
__import__.product_8228719,40.00,specific_data.product_categ__mat_ortho
__import__.product_8228725,47.93,specific_data.product_categ__mat_ortho
__import__.product_8228731,47.93,specific_data.product_categ__mat_ortho
__import__.product_8228748,47.93,specific_data.product_categ__mat_ortho
__import__.product_8228760,15.29,specific_data.product_categ__mat_ortho
__import__.product_8229498,33.37,specific_data.product_categ__mat_rurale
__import__.product_8230202,335.12,specific_data.product_categ__mat_equipement
__import__.product_8230219,315.24,specific_data.product_categ__mat_equipement
__import__.product_8230225,35.43,specific_data.product_categ__mat_equipement
__import__.product_8230231,35.43,specific_data.product_categ__mat_equipement
__import__.product_8230248,36.21,specific_data.product_categ__mat_equipement
__import__.product_8231817,128.00,specific_data.product_categ__mat_conso
__import__.product_8231851,46.79,specific_data.product_categ__mat_instrumentation
__import__.product_8231874,90.91,specific_data.product_categ__mat_ortho
__import__.product_8231880,95.30,specific_data.product_categ__mat_ortho
__import__.product_8231897,99.90,specific_data.product_categ__mat_ortho
__import__.product_8231905,103.30,specific_data.product_categ__mat_ortho
__import__.product_8231911,105.90,specific_data.product_categ__mat_ortho
__import__.product_8231928,107.09,specific_data.product_categ__mat_ortho
__import__.product_8231934,111.21,specific_data.product_categ__mat_ortho
__import__.product_8231940,117.19,specific_data.product_categ__mat_ortho
__import__.product_8231957,122.24,specific_data.product_categ__mat_ortho
__import__.product_8231963,126.30,specific_data.product_categ__mat_ortho
__import__.product_8231986,90.91,specific_data.product_categ__mat_ortho
__import__.product_8231992,95.30,specific_data.product_categ__mat_ortho
__import__.product_8232000,96.80,specific_data.product_categ__mat_ortho
__import__.product_8232017,98.70,specific_data.product_categ__mat_ortho
__import__.product_8232023,100.60,specific_data.product_categ__mat_ortho
__import__.product_8232046,112.11,specific_data.product_categ__mat_ortho
__import__.product_8232052,110.50,specific_data.product_categ__mat_ortho
__import__.product_8232069,114.40,specific_data.product_categ__mat_ortho
__import__.product_8232075,116.40,specific_data.product_categ__mat_ortho
__import__.product_8232081,125.50,specific_data.product_categ__mat_ortho
__import__.product_8232098,130.50,specific_data.product_categ__mat_ortho
__import__.product_8232106,134.70,specific_data.product_categ__mat_ortho
__import__.product_8232112,140.59,specific_data.product_categ__mat_ortho
__import__.product_8232129,151.53,specific_data.product_categ__mat_ortho
__import__.product_8232135,160.61,specific_data.product_categ__mat_ortho
__import__.product_8233152,47.93,specific_data.product_categ__mat_ortho
__import__.product_8233554,8.71,specific_data.product_categ__mat_ortho
__import__.product_8233910,22.40,specific_data.product_categ__mat_ortho
__import__.product_8233933,156.00,specific_data.product_categ__mat_ortho
__import__.product_8234080,75.20,specific_data.product_categ__mat_petshop
__import__.product_8234097,96.40,specific_data.product_categ__mat_petshop
__import__.product_8234105,123.75,specific_data.product_categ__mat_petshop
__import__.product_8236908,4.76,specific_data.product_categ__mat_conso
__import__.product_8237411,23.06,specific_data.product_categ__mat_conso
__import__.product_8237428,117.86,specific_data.product_categ__mat_ortho
__import__.product_8237434,117.86,specific_data.product_categ__mat_ortho
__import__.product_8237440,117.86,specific_data.product_categ__mat_ortho
__import__.product_8237457,117.86,specific_data.product_categ__mat_ortho
__import__.product_8238787,241.00,specific_data.product_categ__mat_conso
__import__.product_8238907,11.60,specific_data.product_categ__mat_conso
__import__.product_8239887,17.22,specific_data.product_categ__mat_conso
__import__.product_8240353,272.31,specific_data.product_categ__mat_equipement
__import__.product_8240376,1778.90,specific_data.product_categ__mat_equipement
__import__.product_8240896,51.50,specific_data.product_categ__mat_ortho
__import__.product_8240962,16.00,specific_data.product_categ__mat_ortho
__import__.product_8240979,19.74,specific_data.product_categ__mat_ortho
__import__.product_8240985,15.54,specific_data.product_categ__mat_ortho
__import__.product_8241540,15.50,specific_data.product_categ__mat_conso
__import__.product_8241620,13.44,specific_data.product_categ__mat_conso
__import__.product_8241630,13.44,specific_data.product_categ__mat_conso
__import__.product_8241820,15.50,specific_data.product_categ__mat_conso
__import__.product_8241825,15.50,specific_data.product_categ__mat_conso
__import__.product_8241830,15.67,specific_data.product_categ__mat_conso
__import__.product_8241840,18.43,specific_data.product_categ__mat_conso
__import__.product_8241909,36.90,specific_data.product_categ__mat_conso
__import__.product_8242025,17.71,specific_data.product_categ__mat_conso
__import__.product_8242035,17.86,specific_data.product_categ__mat_conso
__import__.product_8242130,17.71,specific_data.product_categ__mat_conso
__import__.product_8242225,23.28,specific_data.product_categ__mat_conso
__import__.product_8242230,23.56,specific_data.product_categ__mat_conso
__import__.product_8242560,30.20,specific_data.product_categ__mat_conso
__import__.product_8243067,62.20,specific_data.product_categ__mat_conso
__import__.product_8243185,12.00,specific_data.product_categ__mat_conso
__import__.product_8243305,60.04,specific_data.product_categ__mat_conso
__import__.product_8243311,228.17,specific_data.product_categ__mat_conso
__import__.product_8243736,8.43,specific_data.product_categ__mat_ortho
__import__.product_8246373,98.29,specific_data.product_categ__mat_petshop
__import__.product_8246404,72.88,specific_data.product_categ__mat_petshop
__import__.product_8246427,81.59,specific_data.product_categ__mat_petshop
