id,ratio_main_product,date_start,name/id,ratio_promotional_product,price,product_tmpl_id/id,min_qty_sale,discount_sale,date_end,product_code,discount_purchase
__import__.supplierinfo_promo_79462-8019884-20180501,0,2018-05-01,__import__.supplier_79462,0,2.60,__import__.product_8019884_product_template,1,25.00,2018-05-31,J-24-018,25.00
__import__.supplierinfo_promo_79462-8019890-20180501,0,2018-05-01,__import__.supplier_79462,0,3.10,__import__.product_8019890_product_template,1,25.00,2018-05-31,J-24-019,25.00
__import__.supplierinfo_promo_79462-8020284-20180501,0,2018-05-01,__import__.supplier_79462,0,3.18,__import__.product_8020284_product_template,1,25.00,2018-05-31,J-19-117,25.00
__import__.supplierinfo_promo_79462-8020433-20180501,0,2018-05-01,__import__.supplier_79462,0,0.60,__import__.product_8020433_product_template,1,25.00,2018-05-31,J-23-042,25.00
__import__.supplierinfo_promo_79462-8020456-20180501,0,2018-05-01,__import__.supplier_79462,0,0.85,__import__.product_8020456_product_template,1,25.00,2018-05-31,J-23-048,25.00
__import__.supplierinfo_promo_79462-8020611-20180501,0,2018-05-01,__import__.supplier_79462,0,2.52,__import__.product_8020611_product_template,1,25.00,2018-05-31,J-18-009,25.00
__import__.supplierinfo_promo_79462-8020634-20180501,0,2018-05-01,__import__.supplier_79462,0,1.80,__import__.product_8020634_product_template,1,25.00,2018-05-31,J-18-003,25.00
__import__.supplierinfo_promo_79462-8020663-20180501,0,2018-05-01,__import__.supplier_79462,0,0.99,__import__.product_8020663_product_template,1,25.00,2018-05-31,J-16-031,25.00
__import__.supplierinfo_promo_79462-8020686-20180501,0,2018-05-01,__import__.supplier_79462,0,3.44,__import__.product_8020686_product_template,1,25.00,2018-05-31,J-16-033,25.00
__import__.supplierinfo_promo_79462-8020692-20180501,0,2018-05-01,__import__.supplier_79462,0,0.87,__import__.product_8020692_product_template,1,25.00,2018-05-31,J-16-014,25.00
__import__.supplierinfo_promo_79462-8020700-20180501,0,2018-05-01,__import__.supplier_79462,0,1.56,__import__.product_8020700_product_template,1,25.00,2018-05-31,J-16-015,25.00
__import__.supplierinfo_promo_79462-8020717-20180501,0,2018-05-01,__import__.supplier_79462,0,1.85,__import__.product_8020717_product_template,1,25.00,2018-05-31,J-16-032,25.00
__import__.supplierinfo_promo_79462-8020723-20180501,0,2018-05-01,__import__.supplier_79462,0,3.12,__import__.product_8020723_product_template,1,25.00,2018-05-31,J-16-016,25.00
__import__.supplierinfo_promo_79462-8020798-20180501,0,2018-05-01,__import__.supplier_79462,0,1.58,__import__.product_8020798_product_template,1,25.00,2018-05-31,J-16-080,25.00
__import__.supplierinfo_promo_79462-8020806-20180501,0,2018-05-01,__import__.supplier_79462,0,1.44,__import__.product_8020806_product_template,1,25.00,2018-05-31,J-16-078,25.00
__import__.supplierinfo_promo_79462-8020835-20180501,0,2018-05-01,__import__.supplier_79462,0,3.60,__import__.product_8020835_product_template,1,25.00,2018-05-31,J-35-302,25.00
__import__.supplierinfo_promo_79462-8020841-20180501,0,2018-05-01,__import__.supplier_79462,0,5.40,__import__.product_8020841_product_template,1,25.00,2018-05-31,J-35-081,25.00
__import__.supplierinfo_promo_79462-8020870-20180501,0,2018-05-01,__import__.supplier_79462,0,10.18,__import__.product_8020870_product_template,1,25.00,2018-05-31,J-35-365B,25.00
__import__.supplierinfo_promo_79462-8020924-20180501,0,2018-05-01,__import__.supplier_79462,0,2.82,__import__.product_8020924_product_template,1,25.00,2018-05-31,J-17-030,25.00
__import__.supplierinfo_promo_79462-8020930-20180501,0,2018-05-01,__import__.supplier_79462,0,2.64,__import__.product_8020930_product_template,1,25.00,2018-05-31,J-17-026,25.00
__import__.supplierinfo_promo_79462-8020947-20180501,0,2018-05-01,__import__.supplier_79462,0,2.70,__import__.product_8020947_product_template,1,25.00,2018-05-31,J-17-028,25.00
__import__.supplierinfo_promo_79462-8020953-20180501,0,2018-05-01,__import__.supplier_79462,0,2.88,__import__.product_8020953_product_template,1,25.00,2018-05-31,J-17-032,25.00
__import__.supplierinfo_promo_79462-8021125-20180501,0,2018-05-01,__import__.supplier_79462,0,3.12,__import__.product_8021125_product_template,1,25.00,2018-05-31,J-17-117,25.00
__import__.supplierinfo_promo_79462-8021131-20180501,0,2018-05-01,__import__.supplier_79462,0,3.24,__import__.product_8021131_product_template,1,25.00,2018-05-31,J-17-125,25.00
__import__.supplierinfo_promo_79462-8021154-20180501,0,2018-05-01,__import__.supplier_79462,0,3.72,__import__.product_8021154_product_template,1,25.00,2018-05-31,J-17-119,25.00
__import__.supplierinfo_promo_79462-8021160-20180501,0,2018-05-01,__import__.supplier_79462,0,5.68,__import__.product_8021160_product_template,1,25.00,2018-05-31,J-17-127,25.00
__import__.supplierinfo_promo_79462-8021220-20180501,0,2018-05-01,__import__.supplier_79462,0,3.12,__import__.product_8021220_product_template,1,25.00,2018-05-31,J-17-709,25.00
__import__.supplierinfo_promo_79462-8021237-20180501,0,2018-05-01,__import__.supplier_79462,0,3.00,__import__.product_8021237_product_template,1,25.00,2018-05-31,J-17-701,25.00
__import__.supplierinfo_promo_79462-8021272-20180501,0,2018-05-01,__import__.supplier_79462,0,3.60,__import__.product_8021272_product_template,1,25.00,2018-05-31,J-17-103,25.00
__import__.supplierinfo_promo_79462-8021289-20180501,0,2018-05-01,__import__.supplier_79462,0,3.42,__import__.product_8021289_product_template,1,25.00,2018-05-31,J-17-710,25.00
__import__.supplierinfo_promo_79462-8021303-20180501,0,2018-05-01,__import__.supplier_79462,0,4.50,__import__.product_8021303_product_template,1,25.00,2018-05-31,J-17-106,25.00
__import__.supplierinfo_promo_79462-8021786-20180501,0,2018-05-01,__import__.supplier_79462,0,0.85,__import__.product_8021786_product_template,1,25.00,2018-05-31,J-15-064 14CM,25.00
__import__.supplierinfo_promo_79462-8021792-20180501,0,2018-05-01,__import__.supplier_79462,0,0.87,__import__.product_8021792_product_template,1,25.00,2018-05-31,J-15-100 14CM,25.00
__import__.supplierinfo_promo_79462-8021793-20180501,0,2018-05-01,__import__.supplier_79462,0,1.00,__import__.product_8021793_product_template,1,25.00,2018-05-31,J-15-072,25.00
__import__.supplierinfo_promo_79462-8023526-20180501,0,2018-05-01,__import__.supplier_79462,0,4.49,__import__.product_8023526_product_template,1,25.00,2018-05-31,J-50-2620,25.00
__import__.supplierinfo_promo_79462-8028274-20180501,0,2018-05-01,__import__.supplier_79462,0,4.00,__import__.product_8028274_product_template,1,25.00,2018-05-31,SV-1132-30,25.00
__import__.supplierinfo_promo_79462-8028469-20180501,0,2018-05-01,__import__.supplier_79462,0,2.57,__import__.product_8028469_product_template,1,25.00,2018-05-31,SV-1253-13,25.00
__import__.supplierinfo_promo_79462-8032494-20180501,0,2018-05-01,__import__.supplier_79462,0,16.11,__import__.product_8032494_product_template,1,25.00,2018-05-31,J-32-3554,25.00
__import__.supplierinfo_promo_79462-8036575-20180501,0,2018-05-01,__import__.supplier_79462,0,21.75,__import__.product_8036575_product_template,1,25.00,2018-05-31,J-19-268,25.00
__import__.supplierinfo_promo_79462-8036598-20180501,0,2018-05-01,__import__.supplier_79462,0,18.00,__import__.product_8036598_product_template,1,25.00,2018-05-31,J-19-272A,25.00
__import__.supplierinfo_promo_79462-8036612-20180501,0,2018-05-01,__import__.supplier_79462,0,4.80,__import__.product_8036612_product_template,1,25.00,2018-05-31,J-17-158,25.00
__import__.supplierinfo_promo_79462-8040298-20180501,0,2018-05-01,__import__.supplier_79462,0,15.00,__import__.product_8040298_product_template,1,25.00,2018-05-31,JH-2001-14,25.00
__import__.supplierinfo_promo_79462-8044793-20180501,0,2018-05-01,__import__.supplier_79462,0,1.62,__import__.product_8044793_product_template,1,25.00,2018-05-31,SV-2601-00,25.00
__import__.supplierinfo_promo_79462-8063282-20180501,0,2018-05-01,__import__.supplier_79462,0,6.00,__import__.product_8063282_product_template,1,25.00,2018-05-31,SV-1323-30,25.00
__import__.supplierinfo_promo_79462-8482429-20180501,0,2018-05-01,__import__.supplier_79462,0,2.64,__import__.product_8482429_product_template,1,25.00,2018-05-31,J-22-060,25.00
__import__.supplierinfo_promo_66906-1778117-20180501,0,2018-05-01,__import__.supplier_66906,0,29.38,__import__.product_1778117_product_template,1,30.00,2018-05-31,,30.00
__import__.supplierinfo_promo_66906-1778125-20180501,0,2018-05-01,__import__.supplier_66906,0,50.32,__import__.product_1778125_product_template,1,30.00,2018-05-31,,30.00
__import__.supplierinfo_promo_66906-1778141-20180501,0,2018-05-01,__import__.supplier_66906,0,60.96,__import__.product_1778141_product_template,1,30.00,2018-05-31,,30.00
__import__.supplierinfo_promo_66906-1778158-20180501,0,2018-05-01,__import__.supplier_66906,0,142.23,__import__.product_1778158_product_template,1,30.00,2018-05-31,,30.00
__import__.supplierinfo_promo_66906-2281061-20180501,0,2018-05-01,__import__.supplier_66906,0,91.05,__import__.product_2281061_product_template,1,30.00,2018-05-31,,30.00
__import__.supplierinfo_promo_66906-2543031-20180501,0,2018-05-01,__import__.supplier_66906,0,6.88,__import__.product_2543031_product_template,1,30.00,2018-05-31,,30.00
__import__.supplierinfo_promo_66906-2794212-20180501,0,2018-05-01,__import__.supplier_66906,0,39.95,__import__.product_2794212_product_template,1,30.00,2018-05-31,2794212,30.00
__import__.supplierinfo_promo_66906-2941029-20180501,0,2018-05-01,__import__.supplier_66906,0,113.30,__import__.product_2941029_product_template,1,30.00,2018-05-31,,30.00
__import__.supplierinfo_promo_66906-3045580-20180501,0,2018-05-01,__import__.supplier_66906,0,12.88,__import__.product_3045580_product_template,1,30.00,2018-05-31,,30.00
__import__.supplierinfo_promo_66906-5420004-20180501,0,2018-05-01,__import__.supplier_66906,0,29.95,__import__.product_5420004_product_template,1,30.00,2018-05-31,2455004,30.00
__import__.supplierinfo_promo_66906-6690604-20180501,0,2018-05-01,__import__.supplier_66906,0,22.29,__import__.product_6690604_product_template,1,5.00,2018-05-31,,5.00
__import__.supplierinfo_promo_81699-6350340-20180501,0,2018-05-01,__import__.supplier_81699,0,8.99,__import__.product_6350340_product_template,1,5.00,2018-05-31,2204949,5.00
__import__.supplierinfo_promo_66906-1351469-20180516,0,2018-05-16,__import__.supplier_66906,0,55.29,__import__.product_1351469_product_template,1,15.00,2018-05-31,,15.00
__import__.supplierinfo_promo_83300-3541737-20180430,0,2018-04-30,__import__.supplier_83300,0,48.33,__import__.product_3541737_product_template,1,15.00,2018-06-30,,15.00
__import__.supplierinfo_promo_83300-3606761-20180430,0,2018-04-30,__import__.supplier_83300,0,53.51,__import__.product_3606761_product_template,1,15.00,2018-06-30,,15.00
__import__.supplierinfo_promo_62758-1554617-20180501,0,2018-05-01,__import__.supplier_62758,0,32.56,__import__.product_1554617_product_template,1,10.00,2018-06-30,1554617,10.00
__import__.supplierinfo_promo_62758-2251841-20180501,0,2018-05-01,__import__.supplier_62758,0,158.37,__import__.product_2251841_product_template,1,10.00,2018-06-30,2251841,10.00
__import__.supplierinfo_promo_62758-2251858-20180501,0,2018-05-01,__import__.supplier_62758,0,152.05,__import__.product_2251858_product_template,1,10.00,2018-06-30,2251858,10.00
__import__.supplierinfo_promo_62758-2251866-20180501,0,2018-05-01,__import__.supplier_62758,0,58.77,__import__.product_2251866_product_template,1,10.00,2018-06-30,2251866,10.00
__import__.supplierinfo_promo_62758-2251874-20180501,0,2018-05-01,__import__.supplier_62758,0,53.53,__import__.product_2251874_product_template,1,10.00,2018-06-30,2251874,10.00
__import__.supplierinfo_promo_62758-2251882-20180501,0,2018-05-01,__import__.supplier_62758,0,36.15,__import__.product_2251882_product_template,1,10.00,2018-06-30,2251882,10.00
__import__.supplierinfo_promo_62758-2263267-20180501,0,2018-05-01,__import__.supplier_62758,0,105.81,__import__.product_2263267_product_template,1,10.00,2018-06-30,2263267,10.00
__import__.supplierinfo_promo_62758-2552271-20180501,0,2018-05-01,__import__.supplier_62758,0,9.41,__import__.product_2552271_product_template,1,10.00,2018-06-30,2552271,10.00
__import__.supplierinfo_promo_62758-2934800-20180501,0,2018-05-01,__import__.supplier_62758,0,8.07,__import__.product_2934800_product_template,1,10.00,2018-06-30,2934800,10.00
__import__.supplierinfo_promo_62758-3433869-20180501,0,2018-05-01,__import__.supplier_62758,0,22.62,__import__.product_3433869_product_template,1,10.00,2018-06-30,3433869,10.00
__import__.supplierinfo_promo_62758-3433893-20180501,0,2018-05-01,__import__.supplier_62758,0,40.72,__import__.product_3433893_product_template,1,10.00,2018-06-30,3433893,10.00
__import__.supplierinfo_promo_62758-3433901-20180501,0,2018-05-01,__import__.supplier_62758,0,13.49,__import__.product_3433901_product_template,1,10.00,2018-06-30,3433901,10.00
__import__.supplierinfo_promo_62758-3433927-20180501,0,2018-05-01,__import__.supplier_62758,0,24.29,__import__.product_3433927_product_template,1,10.00,2018-06-30,3433927,10.00
__import__.supplierinfo_promo_62758-3433935-20180501,0,2018-05-01,__import__.supplier_62758,0,34.30,__import__.product_3433935_product_template,1,10.00,2018-06-30,3433935,10.00
__import__.supplierinfo_promo_62758-3433943-20180501,0,2018-05-01,__import__.supplier_62758,0,61.74,__import__.product_3433943_product_template,1,10.00,2018-06-30,3433943,10.00
__import__.supplierinfo_promo_62758-3433968-20180501,0,2018-05-01,__import__.supplier_62758,0,16.95,__import__.product_3433968_product_template,1,10.00,2018-06-30,3433968,10.00
__import__.supplierinfo_promo_62758-3640695-20180501,0,2018-05-01,__import__.supplier_62758,0,23.26,__import__.product_3640695_product_template,1,10.00,2018-06-30,3640695,10.00
__import__.supplierinfo_promo_62758-3640943-20180501,0,2018-05-01,__import__.supplier_62758,0,11.10,__import__.product_3640943_product_template,1,10.00,2018-06-30,3640943,10.00
__import__.supplierinfo_promo_79100-1280320-20180501,0,2018-05-01,__import__.supplier_79100,0,18.19,__import__.product_1280320_product_template,1,10.00,2018-06-30,281010S,10.00
__import__.supplierinfo_promo_79100-1655810-20180501,0,2018-05-01,__import__.supplier_79100,0,14.20,__import__.product_1655810_product_template,1,10.00,2018-06-30,C23850F,10.00
__import__.supplierinfo_promo_79100-1655828-20180501,0,2018-05-01,__import__.supplier_79100,0,17.69,__import__.product_1655828_product_template,1,10.00,2018-06-30,1655828,10.00
__import__.supplierinfo_promo_79100-2716850-20180501,0,2018-05-01,__import__.supplier_79100,0,12.20,__import__.product_2716850_product_template,1,10.00,2018-06-30,C63010D,10.00
__import__.supplierinfo_promo_79100-2761427-20180501,0,2018-05-01,__import__.supplier_79100,0,21.36,__import__.product_2761427_product_template,1,10.00,2018-06-30,C66450E,10.00
__import__.supplierinfo_promo_79100-2761435-20180501,0,2018-05-01,__import__.supplier_79100,0,18.23,__import__.product_2761435_product_template,1,10.00,2018-06-30,C66460E,10.00
__import__.supplierinfo_promo_79100-2814986-20180501,0,2018-05-01,__import__.supplier_79100,0,18.19,__import__.product_2814986_product_template,1,10.00,2018-06-30,C95630J,10.00
__import__.supplierinfo_promo_79100-2815017-20180501,0,2018-05-01,__import__.supplier_79100,0,17.69,__import__.product_2815017_product_template,1,10.00,2018-06-30,2815017,10.00
__import__.supplierinfo_promo_79100-2815058-20180501,0,2018-05-01,__import__.supplier_79100,0,14.20,__import__.product_2815058_product_template,1,10.00,2018-06-30,C13340F,10.00
__import__.supplierinfo_promo_79100-2949980-20180501,0,2018-05-01,__import__.supplier_79100,0,11.04,__import__.product_2949980_product_template,1,10.00,2018-06-30,281080S,10.00
__import__.supplierinfo_promo_79100-3412871-20180501,0,2018-05-01,__import__.supplier_79100,0,14.20,__import__.product_3412871_product_template,1,10.00,2018-06-30,D89420H,10.00
__import__.supplierinfo_promo_79100-3412889-20180501,0,2018-05-01,__import__.supplier_79100,0,17.69,__import__.product_3412889_product_template,1,10.00,2018-06-30,D89410H,10.00
__import__.supplierinfo_promo_79100-3445848-20180501,0,2018-05-01,__import__.supplier_79100,0,16.63,__import__.product_3445848_product_template,1,10.00,2018-06-30,C72020H,10.00
__import__.supplierinfo_promo_79100-3659406-20180501,0,2018-05-01,__import__.supplier_79100,0,33.83,__import__.product_3659406_product_template,1,10.00,2018-06-30,C23860B,10.00
__import__.supplierinfo_promo_79100-3659414-20180501,0,2018-05-01,__import__.supplier_79100,0,33.83,__import__.product_3659414_product_template,1,10.00,2018-06-30,D89440B,10.00
__import__.supplierinfo_promo_79100-3695756-20180501,0,2018-05-01,__import__.supplier_79100,0,18.23,__import__.product_3695756_product_template,1,10.00,2018-06-30,C664901,10.00
__import__.supplierinfo_promo_79100-7910009-20180501,0,2018-05-01,__import__.supplier_79100,0,24.97,__import__.product_7910009_product_template,1,10.00,2018-06-30,83414B,10.00
__import__.supplierinfo_promo_79100-7910010-20180501,0,2018-05-01,__import__.supplier_79100,0,13.35,__import__.product_7910010_product_template,1,10.00,2018-06-30,83411B,10.00
__import__.supplierinfo_promo_79100-7910018-20180501,0,2018-05-01,__import__.supplier_79100,0,41.89,__import__.product_7910018_product_template,1,10.00,2018-06-30,83417C,10.00
__import__.supplierinfo_promo_83300-0037028-20180501,0,2018-05-01,__import__.supplier_83300,0,6.67,__import__.product_0037028_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-0112110-20180501,0,2018-05-01,__import__.supplier_83300,0,4.14,__import__.product_0112110_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-0493288-20180501,0,2018-05-01,__import__.supplier_83300,0,24.68,__import__.product_0493288_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-0685370-20180501,0,2018-05-01,__import__.supplier_83300,0,12.20,__import__.product_0685370_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-1112622-20180501,0,2018-05-01,__import__.supplier_83300,0,6.21,__import__.product_1112622_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-1367754-20180501,0,2018-05-01,__import__.supplier_83300,0,3.86,__import__.product_1367754_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-3109907-20180501,0,2018-05-01,__import__.supplier_83300,0,20.54,__import__.product_3109907_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-3363017-20180501,0,2018-05-01,__import__.supplier_83300,0,17.78,__import__.product_3363017_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-3363025-20180501,0,2018-05-01,__import__.supplier_83300,0,23.71,__import__.product_3363025_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-3419728-20180501,0,2018-05-01,__import__.supplier_83300,0,4.60,__import__.product_3419728_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-3419736-20180501,0,2018-05-01,__import__.supplier_83300,0,17.78,__import__.product_3419736_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-3419744-20180501,0,2018-05-01,__import__.supplier_83300,0,10.36,__import__.product_3419744_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-3419751-20180501,0,2018-05-01,__import__.supplier_83300,0,35.56,__import__.product_3419751_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-3419769-20180501,0,2018-05-01,__import__.supplier_83300,0,66.23,__import__.product_3419769_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-3597267-20180501,0,2018-05-01,__import__.supplier_83300,0,9.78,__import__.product_3597267_product_template,1,10.00,2018-06-30,BE-V-504000,10.00
__import__.supplierinfo_promo_83300-5330000-20180501,0,2018-05-01,__import__.supplier_83300,0,16.11,__import__.product_5330000_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_83300-8330016-20180501,0,2018-05-01,__import__.supplier_83300,0,18.30,__import__.product_8330016_product_template,1,10.00,2018-06-30,,10.00
__import__.supplierinfo_promo_62758-2461325-20180501,0,2018-05-01,__import__.supplier_62758,0,87.85,__import__.product_2461325_product_template,1,15.00,2018-06-30,2461325,15.00
__import__.supplierinfo_promo_62758-2461333-20180501,0,2018-05-01,__import__.supplier_62758,0,193.14,__import__.product_2461333_product_template,1,15.00,2018-06-30,2461333,15.00
__import__.supplierinfo_promo_62758-3129657-20180501,0,2018-05-01,__import__.supplier_62758,0,32.72,__import__.product_3129657_product_template,1,15.00,2018-06-30,3129657,15.00
__import__.supplierinfo_promo_62758-3129665-20180501,0,2018-05-01,__import__.supplier_62758,0,11.09,__import__.product_3129665_product_template,1,15.00,2018-06-30,3129665,15.00
__import__.supplierinfo_promo_62758-3129673-20180501,0,2018-05-01,__import__.supplier_62758,0,16.37,__import__.product_3129673_product_template,1,15.00,2018-06-30,3129673,15.00
__import__.supplierinfo_promo_62758-3129681-20180501,0,2018-05-01,__import__.supplier_62758,0,19.26,__import__.product_3129681_product_template,1,15.00,2018-06-30,3129681,15.00
__import__.supplierinfo_promo_62758-3129699-20180501,0,2018-05-01,__import__.supplier_62758,0,24.68,__import__.product_3129699_product_template,1,15.00,2018-06-30,3129699,15.00
__import__.supplierinfo_promo_62758-3129707-20180501,0,2018-05-01,__import__.supplier_62758,0,18.85,__import__.product_3129707_product_template,1,15.00,2018-06-30,3129707,15.00
__import__.supplierinfo_promo_62758-3129715-20180501,0,2018-05-01,__import__.supplier_62758,0,27.82,__import__.product_3129715_product_template,1,15.00,2018-06-30,3129715,15.00
__import__.supplierinfo_promo_62758-3129723-20180501,0,2018-05-01,__import__.supplier_62758,0,41.97,__import__.product_3129723_product_template,1,15.00,2018-06-30,3129723,15.00
__import__.supplierinfo_promo_62758-3289444-20180501,0,2018-05-01,__import__.supplier_62758,0,23.90,__import__.product_3289444_product_template,1,15.00,2018-06-30,3289444,15.00
__import__.supplierinfo_promo_62758-3289451-20180501,0,2018-05-01,__import__.supplier_62758,0,33.43,__import__.product_3289451_product_template,1,15.00,2018-06-30,3289451,15.00
__import__.supplierinfo_promo_62758-3289469-20180501,0,2018-05-01,__import__.supplier_62758,0,12.60,__import__.product_3289469_product_template,1,15.00,2018-06-30,3289469,15.00
__import__.supplierinfo_promo_62758-3289477-20180501,0,2018-05-01,__import__.supplier_62758,0,17.08,__import__.product_3289477_product_template,1,15.00,2018-06-30,3289477,15.00
__import__.supplierinfo_promo_62758-3289485-20180501,0,2018-05-01,__import__.supplier_62758,0,20.61,__import__.product_3289485_product_template,1,15.00,2018-06-30,3289485,15.00
__import__.supplierinfo_promo_62758-5420002-20180501,0,2018-05-01,__import__.supplier_62758,0,16.72,__import__.product_5420002_product_template,1,15.00,2018-06-30,2212975,15.00
__import__.supplierinfo_promo_62758-5420003-20180501,0,2018-05-01,__import__.supplier_62758,0,37.46,__import__.product_5420003_product_template,1,15.00,2018-06-30,2212983,15.00
__import__.supplierinfo_promo_79100-0398131-20180501,0,2018-05-01,__import__.supplier_79100,0,15.77,__import__.product_0398131_product_template,1,15.00,2018-06-30,43592G,15.00
__import__.supplierinfo_promo_79100-1097641-20180501,0,2018-05-01,__import__.supplier_79100,0,24.40,__import__.product_1097641_product_template,1,15.00,2018-06-30,43593L,15.00
__import__.supplierinfo_promo_79100-2330470-20180501,0,2018-05-01,__import__.supplier_79100,0,31.42,__import__.product_2330470_product_template,1,15.00,2018-06-30,43597D,15.00
__import__.supplierinfo_promo_83300-0831909-20180501,0,2018-05-01,__import__.supplier_83300,0,8.00,__import__.product_0831909_product_template,1,15.00,2018-06-30,,15.00
__import__.supplierinfo_promo_83300-3589769-20180501,0,2018-05-01,__import__.supplier_83300,0,16.69,__import__.product_3589769_product_template,1,15.00,2018-06-30,BE-V-503991,15.00
__import__.supplierinfo_promo_62758-1114099-20180501,0,2018-05-01,__import__.supplier_62758,0,10.75,__import__.product_1114099_product_template,1,20.00,2018-06-30,1114099,20.00
__import__.supplierinfo_promo_62758-1331222-20180501,0,2018-05-01,__import__.supplier_62758,0,26.94,__import__.product_1331222_product_template,1,20.00,2018-06-30,1331222,20.00
__import__.supplierinfo_promo_62758-1331313-20180501,0,2018-05-01,__import__.supplier_62758,0,5.26,__import__.product_1331313_product_template,1,20.00,2018-06-30,1331313,20.00
__import__.supplierinfo_promo_62758-1399518-20180501,0,2018-05-01,__import__.supplier_62758,0,38.95,__import__.product_1399518_product_template,1,20.00,2018-06-30,1399518,20.00
__import__.supplierinfo_promo_62758-2266781-20180501,0,2018-05-01,__import__.supplier_62758,0,37.20,__import__.product_2266781_product_template,1,20.00,2018-06-30,2266781,20.00
__import__.supplierinfo_promo_62758-2542942-20180501,0,2018-05-01,__import__.supplier_62758,0,41.48,__import__.product_2542942_product_template,1,20.00,2018-06-30,2542942,20.00
__import__.supplierinfo_promo_62758-2685030-20180501,0,2018-05-01,__import__.supplier_62758,0,5.19,__import__.product_2685030_product_template,1,20.00,2018-06-30,2685030,20.00
__import__.supplierinfo_promo_62758-2747897-20180501,0,2018-05-01,__import__.supplier_62758,0,15.12,__import__.product_2747897_product_template,1,20.00,2018-06-30,2747897,20.00
__import__.supplierinfo_promo_62758-2837078-20180501,0,2018-05-01,__import__.supplier_62758,0,4.54,__import__.product_2837078_product_template,1,20.00,2018-06-30,2837078,20.00
__import__.supplierinfo_promo_62758-2837094-20180501,0,2018-05-01,__import__.supplier_62758,0,8.76,__import__.product_2837094_product_template,1,20.00,2018-06-30,2837102,20.00
__import__.supplierinfo_promo_62758-2912517-20180501,0,2018-05-01,__import__.supplier_62758,0,36.45,__import__.product_2912517_product_template,1,20.00,2018-06-30,2912517,20.00
__import__.supplierinfo_promo_62758-2912541-20180501,0,2018-05-01,__import__.supplier_62758,0,70.17,__import__.product_2912541_product_template,1,20.00,2018-06-30,2912541,20.00
__import__.supplierinfo_promo_62758-2954386-20180501,0,2018-05-01,__import__.supplier_62758,0,15.80,__import__.product_2954386_product_template,1,20.00,2018-06-30,2954386,20.00
__import__.supplierinfo_promo_79100-2713998-20180501,0,2018-05-01,__import__.supplier_79100,0,115.65,__import__.product_2713998_product_template,1,20.00,2018-06-30,C56030E,20.00
__import__.supplierinfo_promo_79100-3089067-20180501,0,2018-05-01,__import__.supplier_79100,0,17.95,__import__.product_3089067_product_template,1,20.00,2018-06-30,C66120A,20.00
__import__.supplierinfo_promo_79100-3089075-20180501,0,2018-05-01,__import__.supplier_79100,0,17.26,__import__.product_3089075_product_template,1,20.00,2018-06-30,C66110A,20.00
__import__.supplierinfo_promo_79100-3089083-20180501,0,2018-05-01,__import__.supplier_79100,0,20.83,__import__.product_3089083_product_template,1,20.00,2018-06-30,C66130A,20.00
__import__.supplierinfo_promo_79100-3089091-20180501,0,2018-05-01,__import__.supplier_79100,0,23.48,__import__.product_3089091_product_template,1,20.00,2018-06-30,C66140A,20.00
__import__.supplierinfo_promo_79100-3089109-20180501,0,2018-05-01,__import__.supplier_79100,0,26.58,__import__.product_3089109_product_template,1,20.00,2018-06-30,C66150A,20.00
__import__.supplierinfo_promo_79100-3164605-20180501,0,2018-05-01,__import__.supplier_79100,0,14.96,__import__.product_3164605_product_template,1,20.00,2018-06-30,C66010C,20.00
__import__.supplierinfo_promo_79100-3233756-20180501,0,2018-05-01,__import__.supplier_79100,0,52.13,__import__.product_3233756_product_template,1,20.00,2018-06-30,3233756,20.00
__import__.supplierinfo_promo_79100-3233772-20180501,0,2018-05-01,__import__.supplier_79100,0,14.73,__import__.product_3233772_product_template,1,20.00,2018-06-30,D85610B,20.00
__import__.supplierinfo_promo_79100-3233780-20180501,0,2018-05-01,__import__.supplier_79100,0,142.12,__import__.product_3233780_product_template,1,20.00,2018-06-30,D85620C,20.00
__import__.supplierinfo_promo_79100-3411238-20180501,0,2018-05-01,__import__.supplier_79100,0,26.12,__import__.product_3411238_product_template,1,20.00,2018-06-30,C66940C,20.00
__import__.supplierinfo_promo_79100-3508363-20180501,0,2018-05-01,__import__.supplier_79100,0,23.71,__import__.product_3508363_product_template,1,20.00,2018-06-30,C66920C,20.00
